"","Uniprot_ID","GO_Terms","eggNOG"
"4168","B1MEB0","flavin adenine dinucleotide binding [GO:0050660]; N,N-dimethylaniline monooxygenase activity [GO:0004499]; NADP binding [GO:0050661]",NA
"4169","B1MI75",NA,NA
"4170","B1MLC7","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]",NA
"4171","B1MAS8","integral component of membrane [GO:0016021]",NA
"4172","B1MP92","DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]",NA
"4173","B1MP30","integral component of membrane [GO:0016021]",NA
"4174","B1MKC4","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; methionine-tRNA ligase activity [GO:0004825]; methionyl-tRNA aminoacylation [GO:0006431]",NA
"4175","B1MNM1","integral component of membrane [GO:0016021]",NA
"4176","B1MFP9","integral component of membrane [GO:0016021]",NA
"4177","B1MD85","nucleic acid binding [GO:0003676]",NA
"4178","B1MCF2","integral component of membrane [GO:0016021]; aspartic-type endopeptidase activity [GO:0004190]",NA
"4179","B1MM34","lipid metabolic process [GO:0006629]",NA
"4180","B1MG39","oxidoreductase activity [GO:0016491]",NA
"4181","B1MGZ5",NA,NA
"4182","B1MBU9","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; response to antibiotic [GO:0046677]",NA
"4183","B1MNB4",NA,NA
"4184","B1MPA0","DNA binding [GO:0003677]; regulation of gene expression [GO:0010468]",NA
"4185","B1MAH1",NA,NA
"4186","B1MAQ8","catalytic activity [GO:0003824]; phosphopantetheine binding [GO:0031177]; lipid biosynthetic process [GO:0008610]",NA
"4187","B1MLQ7","FAD binding [GO:0071949]; oxidoreductase activity [GO:0016491]",NA
"4188","B1MNP5","flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]",NA
"4189","B1MNZ4","integral component of membrane [GO:0016021]",NA
"4190","B1MPE0",NA,NA
"4191","B1MP81","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]",NA
"4192","B1MKZ2","integral component of membrane [GO:0016021]",NA
"4193","B1MFI5","oxidoreductase activity [GO:0016491]",NA
"4194","B1MG32","cytoplasm [GO:0005737]; 3'-5' exonuclease activity [GO:0008408]; DNA-directed DNA polymerase activity [GO:0003887]; nucleic acid binding [GO:0003676]; DNA repair [GO:0006281]; DNA replication [GO:0006260]",NA
"4195","B1MK07","fatty acid synthase complex [GO:0005835]; fatty acid synthase activity [GO:0004312]; fatty acid biosynthetic process [GO:0006633]",NA
"4196","B1MMW8","catalytic activity [GO:0003824]; magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]",NA
"4197","B1MP25","integral component of membrane [GO:0016021]",NA
"4198","B1MFD5",NA,NA
"4199","B1MC93",NA,NA
"4200","B1MGN8","integral component of membrane [GO:0016021]",NA
"4201","B1MGK3",NA,NA
"4202","B1MBZ4","DNA binding [GO:0003677]; metal ion binding [GO:0046872]; negative regulation of transcription, DNA-templated [GO:0045892]; response to antibiotic [GO:0046677]",NA
"4203","B1MJK1",NA,NA
"4204","B1MHJ6","catalytic activity [GO:0003824]",NA
"4205","B1MAE4",NA,NA
"4206","B1MCN5","guanine deaminase activity [GO:0008892]; zinc ion binding [GO:0008270]; guanine catabolic process [GO:0006147]",NA
"4207","B1MD26","DNA binding [GO:0003677]",NA
"4208","B1MKH2","integral component of membrane [GO:0016021]",NA
"4209","B1ME83","integral component of membrane [GO:0016021]",NA
"4210","B1MIU8","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; solute:proton antiporter activity [GO:0015299]; sodium ion transport [GO:0006814]",NA
"4211","B1MIJ8",NA,NA
"4212","B1MKL8",NA,NA
"4213","B1MAX3","integral component of membrane [GO:0016021]",NA
"4214","B1MIZ1","integral component of membrane [GO:0016021]",NA
"4215","B1MMS3",NA,NA
"4216","B1MCM8",NA,NA
"4217","B1MHE4",NA,NA
"4218","B1MG94","extracellular region [GO:0005576]; cutinase activity [GO:0050525]",NA
"4219","B1MNJ8","integral component of membrane [GO:0016021]",NA
"4220","B1ME19","integral component of membrane [GO:0016021]",NA
"4221","B1MKR3",NA,NA
"4222","B1MDR2",NA,NA
"4223","B1MB90","metal ion binding [GO:0046872]",NA
"4224","B1MIU2","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]",NA
"4225","B1MCI7","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; protein-transporting ATPase activity [GO:0015450]; intracellular protein transmembrane transport [GO:0065002]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]",NA
"4226","B1MBE6","3 iron, 4 sulfur cluster binding [GO:0051538]; glutamate synthase activity [GO:0015930]; metal ion binding [GO:0046872]; glutamate biosynthetic process [GO:0006537]; glutamine metabolic process [GO:0006541]",NA
"4227","B1MM20","lyase activity [GO:0016829]; metal ion binding [GO:0046872]",NA
"4228","B1MK96",NA,NA
"4229","B1MAN2","dipeptidyl-peptidase activity [GO:0008239]",NA
"4230","B1ME76","integral component of membrane [GO:0016021]",NA
"4231","B1MJ94",NA,NA
"4232","B1MFD8",NA,NA
"4233","B1MHD7",NA,NA
"4234","B1MGK4",NA,NA
"4235","B1MFC3",NA,NA
"4236","B1MKH3",NA,NA
"4237","B1MB76",NA,NA
"4238","B1MNF5",NA,NA
"4239","B1MG90",NA,NA
"4240","B1MKP0","integral component of membrane [GO:0016021]",NA
"4241","B1MGW4","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]",NA
"4242","B1MNI6",NA,NA
"4243","B1MJC2","DNA-binding transcription factor activity [GO:0003700]",NA
"4244","B1MKT0",NA,NA
"4245","B1MC12","methyltransferase activity [GO:0008168]",NA
"4246","B1MNS9","integral component of plasma membrane [GO:0005887]; nickel cation transmembrane transporter activity [GO:0015099]",NA
"4247","B1MEW0",NA,NA
"4248","B1MIV0",NA,NA
"4249","B1MFM5","DNA-binding transcription factor activity [GO:0003700]",NA
"4250","B1MIL6","catalytic activity [GO:0003824]",NA
"4251","B1MIZ6","pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; biosynthetic process [GO:0009058]",NA
"4252","B1MFD6",NA,NA
"4253","B1MM62",NA,NA
"4254","B1MDE7",NA,NA
"4255","B1MNI2",NA,NA
"4256","B1MM91",NA,NA
"4257","B1MM22","oxidoreductase activity [GO:0016491]",NA
"4258","B1MDG4","integral component of membrane [GO:0016021]",NA
"4259","B1MCM3","integral component of membrane [GO:0016021]",NA
"4260","B1MF52","primary metabolic process [GO:0044238]; regulation of translation [GO:0006417]",NA
"4261","B1MBE7","integral component of membrane [GO:0016021]",NA
"4262","B1MBP8",NA,NA
"4263","B1ME14","integral component of membrane [GO:0016021]",NA
"4264","B1MHL5","oxidoreductase activity [GO:0016491]",NA
"4265","B1MLC1","integral component of membrane [GO:0016021]",NA
"4266","B1MGM2",NA,NA
"4267","B1MI67","integral component of membrane [GO:0016021]",NA
"4268","B1MF81","transferase activity [GO:0016740]",NA
"4269","B1MLT2","integral component of membrane [GO:0016021]",NA
"4270","B1MFM1",NA,NA
"4271","B1MBQ9",NA,NA
"4272","B1MNC3","integral component of membrane [GO:0016021]",NA
"4273","B1MLX6","1,4-alpha-glucan branching enzyme activity [GO:0003844]; 1,4-alpha-glucan branching enzyme activity (using a glucosylated glycogenin as primer for glycogen synthesis) [GO:0102752]; cation binding [GO:0043169]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; glycogen biosynthetic process [GO:0005978]",NA
"4274","B1MBQ1",NA,NA
"4275","B1MKV8","integral component of membrane [GO:0016021]",NA
"4276","B1MLA0",NA,NA
"4277","B1MM29","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]",NA
"4278","B1MDB6",NA,NA
"4279","B1MLP4","ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transporter activity [GO:0022857]",NA
"4280","B1MK77",NA,NA
"4281","B1MCT1",NA,NA
"4282","B1MLF9",NA,NA
"4283","B1MI64",NA,NA
"4284","B1MLL8","ATP binding [GO:0005524]",NA
"4285","B1MJI4","peptide-methionine (R)-S-oxide reductase activity [GO:0033743]",NA
"4286","B1MDC7","1-deoxy-D-xylulose-5-phosphate reductoisomerase activity [GO:0030604]; isomerase activity [GO:0016853]; metal ion binding [GO:0046872]; NADPH binding [GO:0070402]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]",NA
"4287","B1MMN4","hydrolase activity [GO:0016787]",NA
"4288","B1MDR4","oxidoreductase activity [GO:0016491]",NA
"4289","B1MJZ5",NA,NA
"4290","B1MGK0","DNA binding [GO:0003677]",NA
"4291","B1ML49","DNA binding [GO:0003677]; regulation of gene expression [GO:0010468]",NA
"4292","B1MGL9","copper ion binding [GO:0005507]; copper ion transport [GO:0006825]",NA
"4293","B1MG14","hydrolase activity [GO:0016787]",NA
"4294","B1MFI2",NA,NA
"4295","B1MCG0",NA,NA
"4296","B1MJX3","catalytic activity [GO:0003824]",NA
"4297","B1MGP0","integral component of membrane [GO:0016021]",NA
"4298","B1MJZ1","oxidoreductase activity [GO:0016491]",NA
"4299","B1MCD2","nucleic acid binding [GO:0003676]",NA
"4300","B1MLK5","catalytic activity [GO:0003824]",NA
"4301","B1MMJ0","inositol-3-phosphate synthase activity [GO:0004512]; inositol biosynthetic process [GO:0006021]; phospholipid biosynthetic process [GO:0008654]",NA
"4302","B1MH20","catalytic activity [GO:0003824]",NA
"4303","B1MJU7",NA,NA
"4304","B1MP99",NA,NA
"4305","B1MK35","integral component of membrane [GO:0016021]; acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]",NA
"4306","B1MES5","acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]",NA
"4307","B1MAW4",NA,NA
"4308","B1MDN7","cytoplasm [GO:0005737]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA
"4309","B1MEF2",NA,NA
"4310","B1MNB8",NA,NA
"4311","B1MHH9","integral component of membrane [GO:0016021]",NA
"4312","B1MHR5",NA,NA
"4313","B1MLN5",NA,NA
"4314","B1MET4",NA,NA
"4315","B1MBR7","flavin adenine dinucleotide binding [GO:0050660]; N,N-dimethylaniline monooxygenase activity [GO:0004499]; NADP binding [GO:0050661]",NA
"4316","B1MJY6","2 iron, 2 sulfur cluster binding [GO:0051537]; 4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; tricarboxylic acid cycle [GO:0006099]",NA
"4317","B1MED7","heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]",NA
"4318","B1MLX8","glycogen phosphorylase activity [GO:0008184]; linear malto-oligosaccharide phosphorylase activity [GO:0102250]; pyridoxal phosphate binding [GO:0030170]; SHG alpha-glucan phosphorylase activity [GO:0102499]; carbohydrate metabolic process [GO:0005975]",NA
"4319","B1MAW6","nucleotide binding [GO:0000166]",NA
"4320","B1MG48","flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]",NA
"4321","B1MNP1","integral component of membrane [GO:0016021]",NA
"4322","B1MER5",NA,NA
"4323","B1MHC5","integral component of membrane [GO:0016021]",NA
"4324","B1MJ01",NA,NA
"4325","B1ML26","fatty acid metabolic process [GO:0006631]",NA
"4326","B1MDF7","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]",NA
"4327","B1MKH4",NA,NA
"4328","B1MK59","integral component of membrane [GO:0016021]",NA
"4329","B1MIX6",NA,NA
"4330","B1MFZ4",NA,NA
"4331","B1MMV8","N-acetyltransferase activity [GO:0008080]",NA
"4332","B1MCS0","ligase activity [GO:0016874]; phosphopantetheine binding [GO:0031177]",NA
"4333","B1MCW7",NA,NA
"4334","B1MNR7",NA,NA
"4335","B1MJB9","oxidoreductase activity [GO:0016491]; zinc ion binding [GO:0008270]",NA
"4336","B1MBK9",NA,NA
"4337","B1MC63",NA,NA
"4338","B1MGW3","ATP binding [GO:0005524]",NA
"4339","B1MLI7",NA,NA
"4340","B1MG11","integral component of membrane [GO:0016021]",NA
"4341","B1MGA9","dTDP-glucose 4,6-dehydratase activity [GO:0008460]; nucleotide-sugar metabolic process [GO:0009225]",NA
"4342","B1MGN0",NA,NA
"4343","B1ME06","integral component of membrane [GO:0016021]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]",NA
"4344","B1MG29",NA,NA
"4345","B1MB52","DNA binding [GO:0003677]; regulation of gene expression [GO:0010468]",NA
"4346","B1MMK7",NA,NA
"4347","B1MM60","hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; cellulose catabolic process [GO:0030245]",NA
"4348","B1MLY7","isopeptidase activity [GO:0070122]; metal ion binding [GO:0046872]; metallopeptidase activity [GO:0008237]",NA
"4349","B1MBK2",NA,NA
"4350","B1MID0","monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]",NA
"4351","B1MED2","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; hexosyltransferase activity [GO:0016758]",NA
"4352","B1MIW1",NA,NA
"4353","B1MDJ3","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]",NA
"4354","B1MNU1","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]",NA
"4355","B1MI87","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA
"4356","B1ML46",NA,NA
"4357","B1MJP0",NA,NA
"4358","B1MHT2","integral component of membrane [GO:0016021]",NA
"4359","B1MLP1","oxidoreductase activity [GO:0016491]",NA
"4360","B1ML03","oxidoreductase activity [GO:0016491]",NA
"4361","B1MHX7","metal ion binding [GO:0046872]",NA
"4362","B1MDT1","integral component of membrane [GO:0016021]",NA
"4363","B1MK25",NA,NA
"4364","B1MNF0",NA,NA
"4365","B1MFX4","acetate-CoA ligase activity [GO:0003987]; AMP binding [GO:0016208]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; acetyl-CoA biosynthetic process from acetate [GO:0019427]",NA
"4366","B1MD51","integral component of membrane [GO:0016021]",NA
"4367","B1MCD0","DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; transcription, DNA-templated [GO:0006351]",NA
"4368","B1MLR9","catalytic activity [GO:0003824]",NA
"4369","B1MCD4","orotidine-5'-phosphate decarboxylase activity [GO:0004590]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]",NA
"4370","B1MKP7","cytoplasm [GO:0005737]; fructose 1,6-bisphosphate 1-phosphatase activity [GO:0042132]; metal ion binding [GO:0046872]; gluconeogenesis [GO:0006094]; glycerol metabolic process [GO:0006071]",NA
"4371","B1MP90","metal ion binding [GO:0046872]",NA
"4372","B1MBG9","cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; 2 iron, 2 sulfur cluster binding [GO:0051537]; metal ion binding [GO:0046872]",NA
"4373","B1MJ85","pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]",NA
"4374","B1MK11","DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]",NA
"4375","B1MEM2","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; arabinosyltransferase activity [GO:0052636]; Actinobacterium-type cell wall biogenesis [GO:0071766]; cell wall organization [GO:0071555]",NA
"4376","B1MI34",NA,NA
"4377","B1MDN6","glycerone kinase activity [GO:0004371]; glycerol metabolic process [GO:0006071]",NA
"4378","B1MMN7","cytoplasm [GO:0005737]; holo-[acyl-carrier-protein] synthase activity [GO:0008897]; magnesium ion binding [GO:0000287]; fatty acid biosynthetic process [GO:0006633]",NA
"4379","B1MH65","integral component of membrane [GO:0016021]",NA
"4380","B1MB72","IMP dehydrogenase activity [GO:0003938]; purine nucleotide biosynthetic process [GO:0006164]",NA
"4381","B1MGC9",NA,NA
"4382","B1ME32",NA,NA
"4383","B1MM73","oxidoreductase activity [GO:0016491]",NA
"4384","B1MGK1",NA,NA
"4385","B1MBC8","endoribonuclease activity [GO:0004521]; RNA binding [GO:0003723]",NA
"4386","B1ME91","DNA-binding transcription factor activity [GO:0003700]",NA
"4387","B1MEA6","integral component of membrane [GO:0016021]",NA
"4388","B1MNF4",NA,NA
"4389","B1MEA2","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]",NA
"4390","B1MI94","flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]",NA
"4391","B1MIY1","integral component of membrane [GO:0016021]",NA
"4392","B1MDA1","integral component of membrane [GO:0016021]",NA
"4393","B1MFW2",NA,NA
"4394","B1MBF6","flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]",NA
"4395","B1MEI3","cytoplasm [GO:0005737]",NA
"4396","B1MMG8","DNA binding [GO:0003677]",NA
"4397","B1MHM7",NA,NA
"4398","B1MPF6","FMN binding [GO:0010181]; monooxygenase activity [GO:0004497]; organic substance metabolic process [GO:0071704]",NA
"4399","B1MES3","hydrolase activity [GO:0016787]",NA
"4400","B1MLB4","catalytic activity [GO:0003824]; phosphopantetheine binding [GO:0031177]; lipid biosynthetic process [GO:0008610]",NA
"4401","B1MIH2","D-threo-aldose 1-dehydrogenase activity [GO:0047834]",NA
"4402","B1MKU9",NA,NA
"4403","B1MJW5",NA,NA
"4404","B1MBS5","3'-5' exonuclease activity [GO:0008408]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; DNA repair [GO:0006281]; DNA-dependent DNA replication [GO:0006261]",NA
"4405","B1MEF4","metal ion binding [GO:0046872]; superoxide dismutase activity [GO:0004784]",NA
"4406","B1MBB1","extracellular region [GO:0005576]; integral component of membrane [GO:0016021]",NA
"4407","B1MHE7",NA,NA
"4408","B1MMT8","hydrolase activity [GO:0016787]; carbohydrate metabolic process [GO:0005975]",NA
"4409","B1MDM9","hydrolase activity [GO:0016787]",NA
"4410","B1MBR0",NA,NA
"4411","B1MNG4",NA,NA
"4412","B1MGZ1","metal ion binding [GO:0046872]; metal ion transport [GO:0030001]",NA
"4413","B1MCY2","integral component of membrane [GO:0016021]",NA
"4414","B1MC95",NA,NA
"4415","B1ME23","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA
"4416","B1MB99","integral component of plasma membrane [GO:0005887]; fluoride transmembrane transporter activity [GO:1903425]",NA
"4417","B1MGH6","oxidoreductase activity [GO:0016491]",NA
"4418","B1MCL2",NA,NA
"4419","B1ML58","DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]",NA
"4420","B1MLH6",NA,NA
"4421","B1MGG0","flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]",NA
"4422","B1MGU0",NA,NA
"4423","B1MMS0","sulfuric ester hydrolase activity [GO:0008484]; biological process involved in interaction with host [GO:0051701]",NA
"4424","B1MHL2","hydrolase activity [GO:0016787]; oxidoreductase activity [GO:0016491]",NA
"4425","B1MLJ4",NA,NA
"4426","B1MER4",NA,NA
"4427","B1MAL1","cobaltochelatase activity [GO:0051116]; cobalamin biosynthetic process [GO:0009236]",NA
"4428","B1MIC8","DNA binding [GO:0003677]; metal ion binding [GO:0046872]; negative regulation of transcription, DNA-templated [GO:0045892]; response to antibiotic [GO:0046677]",NA
"4429","B1MF70","mannose-6-phosphate isomerase activity [GO:0004476]; zinc ion binding [GO:0008270]; carbohydrate metabolic process [GO:0005975]; GDP-mannose biosynthetic process [GO:0009298]",NA
"4430","B1MDF4",NA,NA
"4431","B1MBJ2",NA,NA
"4432","B1MKR8","integral component of membrane [GO:0016021]",NA
"4433","B1MCG1","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA replication [GO:0006260]",NA
"4434","B1MAS2","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; oxidoreductase activity [GO:0016491]",NA
"4435","B1MFX6","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; biological process involved in interaction with host [GO:0051701]; transmembrane transport [GO:0055085]",NA
"4436","B1MBJ5","integral component of membrane [GO:0016021]; amino acid transport [GO:0006865]; transmembrane transport [GO:0055085]",NA
"4437","B1MKN6","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]; carbohydrate metabolic process [GO:0005975]",NA
"4438","B1MG51",NA,NA
"4439","B1MEK7",NA,NA
"4440","B1MDU2","cytoplasm [GO:0005737]; 6-phosphofructokinase activity [GO:0003872]; ATP binding [GO:0005524]; diphosphate-fructose-6-phosphate 1-phosphotransferase activity [GO:0047334]; metal ion binding [GO:0046872]; fructose 6-phosphate metabolic process [GO:0006002]",NA
"4441","B1MAH8","pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; biosynthetic process [GO:0009058]",NA
"4442","B1MFL6",NA,NA
"4443","B1MNE7","DNA binding [GO:0003677]",NA
"4444","B1MAL6","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; N-acyltransferase activity [GO:0016410]; lipoprotein biosynthetic process [GO:0042158]",NA
"4445","B1MFP5",NA,NA
"4446","B1MFH1",NA,NA
"4447","B1MJY4","integral component of membrane [GO:0016021]",NA
"4448","B1MNQ7","hydrolase activity [GO:0016787]",NA
"4449","B1MEY0","hydrolase activity [GO:0016787]",NA
"4450","B1MLB3","catalytic activity [GO:0003824]; phosphopantetheine binding [GO:0031177]; amide biosynthetic process [GO:0043604]; lipid biosynthetic process [GO:0008610]; organonitrogen compound biosynthetic process [GO:1901566]; secondary metabolite biosynthetic process [GO:0044550]",NA
"4451","B1ME20","ATP binding [GO:0005524]; ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor [GO:0004748]; DNA replication [GO:0006260]",NA
"4452","B1MFU2","methyltransferase activity [GO:0008168]; methylation [GO:0032259]",NA
"4453","B1MI48",NA,NA
"4454","B1MAW8","cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; excinuclease ABC activity [GO:0009381]; nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]",NA
"4455","B1MP49","integral component of membrane [GO:0016021]",NA
"4456","B1MNJ5",NA,NA
"4457","B1MK78",NA,NA
"4458","B1MLC3",NA,NA
"4459","B1MD06","integral component of membrane [GO:0016021]",NA
"4460","B1MES7",NA,NA
"4461","B1ML61","UDP-glucose:hexose-1-phosphate uridylyltransferase activity [GO:0008108]; zinc ion binding [GO:0008270]; galactose catabolic process via UDP-galactose [GO:0033499]",NA
"4462","B1MHW1","DNA binding [GO:0003677]; regulation of gene expression [GO:0010468]",NA
"4463","B1MMS6",NA,NA
"4464","B1MNX3","cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; lipoate synthase activity [GO:0016992]; lipoyl synthase activity (acting on glycine-cleavage complex H protein [GO:0102552]; lipoyl synthase activity (acting on pyruvate dehydrogenase E2 protein) [GO:0102553]; metal ion binding [GO:0046872]; protein lipoylation [GO:0009249]",NA
"4465","B1MFU4","catalytic activity [GO:0003824]; DNA repair [GO:0006281]",NA
"4466","B1MJ71","ligase activity [GO:0016874]; lipid biosynthetic process [GO:0008610]",NA
"4467","B1MAE6",NA,NA
"4468","B1MGR8","oxidoreductase activity [GO:0016491]",NA
"4469","B1MCP7","allantoicase activity [GO:0004037]; allantoin catabolic process [GO:0000256]; purine nucleobase metabolic process [GO:0006144]",NA
"4470","B1MLS9","hydrolase activity [GO:0016787]",NA
"4471","B1MB92","oxidoreductase activity [GO:0016491]",NA
"4472","B1MH24",NA,NA
"4473","B1MCC9","FMN binding [GO:0010181]; metal ion binding [GO:0046872]; phosphopantothenate--cysteine ligase activity [GO:0004632]; phosphopantothenoylcysteine decarboxylase activity [GO:0004633]; coenzyme A biosynthetic process [GO:0015937]; pantothenate catabolic process [GO:0015941]",NA
"4474","B1MCV5",NA,NA
"4475","B1MKY8",NA,NA
"4476","B1MHG0","flavin adenine dinucleotide binding [GO:0050660]; N,N-dimethylaniline monooxygenase activity [GO:0004499]; NADP binding [GO:0050661]",NA
"4477","B1MAV2",NA,NA
"4478","B1MCZ0",NA,NA
"4479","B1MMG7",NA,NA
"4480","B1MHP4",NA,NA
"4481","B1MNG7",NA,NA
"4482","B1MIF5","methyltransferase activity [GO:0008168]; methylation [GO:0032259]",NA
"4483","B1MKA1",NA,NA
"4484","B1MI73",NA,NA
"4485","B1MAL3",NA,NA
"4486","B1MKD5","4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity [GO:0050515]; ATP binding [GO:0005524]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]",NA
"4487","B1MPB7","DNA binding [GO:0003677]; transposase activity [GO:0004803]; transposition, DNA-mediated [GO:0006313]",NA
"4488","B1MKD3","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]",NA
"4489","B1MGN9",NA,NA
"4490","B1MIY6",NA,NA
"4491","B1MIE9","integral component of membrane [GO:0016021]",NA
"4492","B1MHU9","DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]",NA
"4493","B1MDI3","cytoplasm [GO:0005737]; tRNA (guanine(37)-N(1))-methyltransferase activity [GO:0052906]",NA
"4494","B1MAR4","integral component of membrane [GO:0016021]",NA
"4495","B1MDT8","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA
"4496","B1MHI3","metal ion binding [GO:0046872]; porphobilinogen synthase activity [GO:0004655]; protoporphyrinogen IX biosynthetic process [GO:0006782]",NA
"4497","B1MP02","DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; exonuclease activity [GO:0004527]; DNA replication [GO:0006260]",NA
"4498","B1MDL4",NA,NA
"4499","B1MEK1","acyltransferase activity [GO:0016746]",NA
"4500","B1MP26","N-acetyltransferase activity [GO:0008080]",NA
"4501","B1MKC3","NADH dehydrogenase activity [GO:0003954]; NADH oxidation [GO:0006116]",NA
"4502","B1MBQ3","DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]",NA
"4503","B1MMG1","NAD binding [GO:0051287]; NADP binding [GO:0050661]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; organic acid catabolic process [GO:0016054]",NA
"4504","B1MJ86","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA
"4505","B1MEP2","transaminase activity [GO:0008483]",NA
"4506","B1MKM9",NA,NA
"4507","B1MNS0",NA,NA
"4508","B1MFA7","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]",NA
"4509","B1MGI1","DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]",NA
"4510","B1MLT7",NA,NA
"4511","B1MMS1","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]",NA
"4512","B1MJ46","phenylacetate catabolic process [GO:0010124]",NA
"4513","B1MKJ8","integral component of membrane [GO:0016021]",NA
"4514","B1MD57","oxidoreductase activity [GO:0016491]",NA
"4515","B1MK33",NA,NA
"4516","B1MCY1",NA,NA
