"","Gene_Locus_ID","Gene_Symbol","Gene_Function","KEGG_Pathway"
"1653","G655_24585","","(GenBank) Lipid A 3-O-deacylase","Lipopolysaccharide biosynthesis"
"1654","G655_24590","","(GenBank) glutamate racemase","D-Amino acid metabolism, Metabolic pathways"
"1655","G655_24595","","(GenBank) molybdopterin biosynthesis protein MoeB","Sulfur relay system"
"1656","G655_24610","hemA","(GenBank) glutamyl-tRNA reductase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of cofactors"
"1657","G655_24625","ipk","(GenBank) 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase","Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"1658","G655_t29374","","(GenBank) tRNA-Gln","Aminoacyl-tRNA biosynthesis"
"1659","G655_24630","","(GenBank) ribose-phosphate pyrophosphokinase","Pentose phosphate pathway, Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"1660","G655_24635","","(GenBank) 50S ribosomal protein L25/general stress protein Ctc","Ribosome"
"1661","G655_t29376","","(GenBank) tRNA-Met","Aminoacyl-tRNA biosynthesis"
"1662","G655_24665","","(GenBank) carbonic anhydrase","Nitrogen metabolism, Metabolic pathways"
"1663","G655_24720","","(GenBank) ferric iron-binding periplasmic protein","ABC transporters"
"1664","G655_24725","","(GenBank) binding-protein-dependent transport system inner membrane protein","ABC transporters"
"1665","G655_r29404","","(GenBank) 5S ribosomal RNA","Ribosome"
"1666","G655_r29420","","(GenBank) 23S ribosomal RNA","Ribosome"
"1667","G655_t29378","","(GenBank) tRNA-Ala","Aminoacyl-tRNA biosynthesis"
"1668","G655_t29380","","(GenBank) tRNA-Ile","Aminoacyl-tRNA biosynthesis"
"1669","G655_r29412","","(GenBank) 16S ribosomal RNA","Ribosome"
"1670","G655_24745","","(GenBank) phosphatidylserine synthase","Glycine, serine and threonine metabolism, Glycerophospholipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1671","G655_24750","","(GenBank) ketol-acid reductoisomerase","Valine, leucine and isoleucine biosynthesis, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"1672","G655_24755","ilvH","(GenBank) acetolactate synthase 3 regulatory subunit","Valine, leucine and isoleucine biosynthesis, Butanoate metabolism, C5-Branched dibasic acid metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"1673","G655_24760","","(GenBank) acetolactate synthase 3 catalytic subunit","Valine, leucine and isoleucine biosynthesis, Butanoate metabolism, C5-Branched dibasic acid metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"1674","G655_24780","","(GenBank) penicillin-binding protein 1B","Peptidoglycan biosynthesis, Metabolic pathways"
"1675","G655_24910","","(GenBank) two-component response regulator","Two-component system"
"1676","G655_24915","","(GenBank) poly(A) polymerase","RNA degradation"
"1677","G655_24920","","(GenBank) 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"1678","G655_24925","panB","(GenBank) 3-methyl-2-oxobutanoate hydroxymethyltransferase","Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1679","G655_24930","panC","(GenBank) pantoate--beta-alanine ligase","beta-Alanine metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1680","G655_24935","","(GenBank) aspartate alpha-decarboxylase","beta-Alanine metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1681","G655_24940","pgi","(GenBank) glucose-6-phosphate isomerase","Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of nucleotide sugars"
"1682","G655_24945","","(GenBank) acetyl-CoA synthetase","Glycolysis / Gluconeogenesis, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1683","G655_24980","","(GenBank) polynucleotide phosphorylase/polyadenylase","RNA degradation"
"1684","G655_24985","rpsO","(GenBank) 30S ribosomal protein S15","Ribosome"
"1685","G655_t29382","","(GenBank) tRNA-Met","Aminoacyl-tRNA biosynthesis"
"1686","G655_t29384","","(GenBank) tRNA-Leu","Aminoacyl-tRNA biosynthesis"
"1687","G655_25015","secG","(GenBank) preprotein translocase subunit SecG","Quorum sensing, Protein export, Bacterial secretion system"
"1688","G655_25020","tpiA","(GenBank) triosephosphate isomerase","Glycolysis / Gluconeogenesis, Fructose and mannose metabolism, Inositol phosphate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"1689","G655_25025","glmM","(GenBank) phosphoglucosamine mutase","Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars"
"1690","G655_25030","","(GenBank) dihydropteroate synthase","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"1691","G655_25060","carB","(GenBank) carbamoyl phosphate synthase large subunit","Pyrimidine metabolism, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1692","G655_25070","","(GenBank) carbamoyl phosphate synthase small subunit","Pyrimidine metabolism, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1693","G655_25075","","(GenBank) dihydrodipicolinate reductase","Monobactam biosynthesis, Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"1694","G655_25085","dnaK","(GenBank) molecular chaperone DnaK","RNA degradation"
"1695","G655_25135","lldD","(GenBank) L-lactate dehydrogenase","Pyruvate metabolism, Metabolic pathways"
"1696","G655_25140","","(GenBank) putative ferredoxin","Pyruvate metabolism, Metabolic pathways"
"1697","G655_25145","","(GenBank) S-adenosylmethionine decarboxylase","Cysteine and methionine metabolism, Arginine and proline metabolism, Metabolic pathways"
"1698","G655_25150","","(GenBank) putative spermidine synthase","Cysteine and methionine metabolism, Arginine and proline metabolism, Glutathione metabolism, Metabolic pathways"
"1699","G655_25160","","(GenBank) two-component response regulator","Two-component system, Quorum sensing"
"1700","G655_25165","","(GenBank) PmrB: two-component regulator system signal sensor kinase PmrB","Two-component system, Quorum sensing"
"1701","G655_25210","","(GenBank) acetyl-CoA acetyltransferase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Lysine degradation, Benzoate degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Butanoate metabolism, Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism, Two-component system"
"1702","G655_25215","fabG","(GenBank) 3-ketoacyl-(acyl-carrier-protein) reductase","Fatty acid biosynthesis, Biotin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism, Biosynthesis of cofactors"
"1703","G655_25245","","(GenBank) glycerolphosphodiesterase","Glycerophospholipid metabolism"
"1704","G655_25265","","(GenBank) putative glycine cleavage system H protein","Glycine, serine and threonine metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"1705","G655_t29386","","(GenBank) tRNA-Sec","Aminoacyl-tRNA biosynthesis"
"1706","G655_25340","","(GenBank) amino acid permease","Quorum sensing"
"1707","G655_25360","","(GenBank) selenocysteine synthase","Selenocompound metabolism, Aminoacyl-tRNA biosynthesis, Metabolic pathways"
"1708","G655_25370","","(GenBank) nitrate-inducible formate dehydrogenase subunit gamma","Glyoxylate and dicarboxylate metabolism, Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"1709","G655_25375","","(GenBank) nitrate-inducible formate dehydrogenase subunit beta","Glyoxylate and dicarboxylate metabolism, Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"1710","G655_25380","","(GenBank) formate dehydrogenase-O, major subunit","Glyoxylate and dicarboxylate metabolism, Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"1711","G655_25385","","(GenBank) Twin-arginine translocation pathway signal","Glyoxylate and dicarboxylate metabolism, Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"1712","G655_25390","","(GenBank) lipase LipC","Glycerolipid metabolism, Metabolic pathways"
"1713","G655_25400","","(GenBank) hypothetical protein","Quorum sensing"
"1714","G655_25475","","(GenBank) dihydrolipoamide dehydrogenase","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Glycine, serine and threonine metabolism, Valine, leucine and isoleucine degradation, Lysine degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of cofactors"
"1715","G655_25505","","(GenBank) hypothetical protein","D-Amino acid metabolism, Metabolic pathways"
"1716","G655_25510","","(GenBank) hypothetical protein","D-Amino acid metabolism, Metabolic pathways"
"1717","G655_25525","","(GenBank) arginine decarboxylase","Arginine and proline metabolism, Metabolic pathways"
"1718","G655_25560","","(GenBank) 3-dehydroquinate dehydratase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1719","G655_25565","","(GenBank) acetyl-CoA carboxylase biotin carboxyl carrier protein subunit","Fatty acid biosynthesis, Pyruvate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism"
"1720","G655_25570","","(GenBank) acetyl-CoA carboxylase biotin carboxylase subunit","Fatty acid biosynthesis, Pyruvate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism"
"1721","G655_25600","purH","(GenBank) bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","Purine metabolism, One carbon pool by folate, Metabolic pathways, Biosynthesis of secondary metabolites"
"1722","G655_25605","","(GenBank) phosphoribosylamine--glycine ligase","Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1723","G655_25610","","(GenBank) RetS (regulator of exopolysaccharide and Type III secretion)","Biofilm formation - Pseudomonas aeruginosa"
"1724","G655_25625","","(GenBank) hypothetical protein","ABC transporters"
"1725","G655_25630","","(GenBank) branched-chain amino acid ABC transporter permease","ABC transporters"
"1726","G655_25635","","(GenBank) ABC transporter permease","ABC transporters"
"1727","G655_25640","","(GenBank) ABC transporter ATP-binding protein","ABC transporters"
"1728","G655_25645","","(GenBank) ABC transporter ATP-binding protein","ABC transporters"
"1729","G655_25660","ureA","(GenBank) urease subunit gamma","Arginine biosynthesis, Purine metabolism, Atrazine degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"1730","G655_25670","ureB","(GenBank) urease subunit beta","Arginine biosynthesis, Purine metabolism, Atrazine degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"1731","G655_25675","ureC","(GenBank) urease subunit alpha","Arginine biosynthesis, Purine metabolism, Atrazine degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"1732","G655_25700","","(GenBank) carboxyphosphonoenolpyruvate phosphonomutase","Pyruvate metabolism, Metabolic pathways"
"1733","G655_25740","","(GenBank) bacterioferritin","Porphyrin metabolism"
"1734","G655_25765","","(GenBank) two-component response regulator","Two-component system"
"1735","G655_25770","","(GenBank) two-component sensor","Two-component system"
"1736","G655_25780","","(GenBank) hypothetical protein","Biosynthesis of unsaturated fatty acids, Metabolic pathways, Fatty acid metabolism"
"1737","G655_25785","","(GenBank) putative oxidoreductase","Biosynthesis of unsaturated fatty acids, Metabolic pathways, Fatty acid metabolism"
"1738","G655_25835","","(GenBank) putative aldehyde dehydrogenase","Glycolysis / Gluconeogenesis, Ascorbate and aldarate metabolism, Fatty acid degradation, Valine, leucine and isoleucine degradation, Lysine degradation, Arginine and proline metabolism, Histidine metabolism, Tryptophan metabolism, beta-Alanine metabolism, Glycerolipid metabolism, Pyruvate metabolism, Chloroalkane and chloroalkene degradation, Pantothenate and CoA biosynthesis, Limonene and pinene degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of cofactors"
"1739","G655_25845","","(GenBank) benzoylformate decarboxylase","Aminobenzoate degradation, Microbial metabolism in diverse environments"
"1740","G655_25860","","(GenBank) vanillate O-demethylase oxygenase subunit","Aminobenzoate degradation, Microbial metabolism in diverse environments"
"1741","G655_25865","","(GenBank) vanillate O-demethylase oxidoreductase","Aminobenzoate degradation, Microbial metabolism in diverse environments"
"1742","G655_25885","","(GenBank) ABC transporter ATP-binding protein","ABC transporters, Quorum sensing"
"1743","G655_25890","","(GenBank) ABC transporter ATP-binding protein","ABC transporters, Quorum sensing"
"1744","G655_25895","","(GenBank) branched chain amino acid ABC transporter permease","ABC transporters, Quorum sensing"
"1745","G655_25900","","(GenBank) branched chain amino acid ABC transporter permease","ABC transporters, Quorum sensing"
"1746","G655_25905","","(GenBank) binding protein component of ABC transporter","ABC transporters, Quorum sensing"
"1747","G655_25915","","(GenBank) putative chemotaxis transducer","Two-component system, Bacterial chemotaxis"
"1748","G655_25925","","(GenBank) putative icotinic acid mononucleotide adenylyltransferase","Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1749","G655_25930","","(GenBank) hypothetical protein","Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1750","G655_25935","","(GenBank) nicotinate phosphoribosyltransferase","Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1751","G655_25940","nadE","(GenBank) NAD synthetase","Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1752","G655_25990","","(GenBank) hypothetical protein","Cyanoamino acid metabolism, Starch and sucrose metabolism, Biosynthesis of various plant secondary metabolites, Metabolic pathways, Biosynthesis of secondary metabolites"
"1753","G655_25995","","(GenBank) biosynthetic alanine racemase","D-Amino acid metabolism, Metabolic pathways, Vancomycin resistance"
"1754","G655_26000","","(GenBank) replicative DNA helicase","DNA replication"
"1755","G655_26005","rplI","(GenBank) 50S ribosomal protein L9","Ribosome"
"1756","G655_26015","rpsR","(GenBank) 30S ribosomal protein S18","Ribosome"
"1757","G655_26020","rpsF","(GenBank) 30S ribosomal protein S6","Ribosome"
"1758","G655_26030","","(GenBank) ribonuclease R","RNA degradation"
"1759","G655_t29388","","(GenBank) tRNA-Leu","Aminoacyl-tRNA biosynthesis"
"1760","G655_t29390","","(GenBank) tRNA-Leu","Aminoacyl-tRNA biosynthesis"
"1761","G655_26035","","(GenBank) adenylosuccinate synthetase","Purine metabolism, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Nucleotide metabolism, Biosynthesis of cofactors"
"1762","G655_26040","hisZ","(GenBank) ATP phosphoribosyltransferase regulatory subunit","Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1763","G655_26065","hfq","(GenBank) RNA-binding protein Hfq","Quorum sensing, RNA degradation"
"1764","G655_26070","miaA","(GenBank) tRNA delta(2)-isopentenylpyrophosphate transferase","Metabolic pathways, Biosynthesis of secondary metabolites"
"1765","G655_26075","mutL","(GenBank) DNA mismatch repair protein","Mismatch repair"
"1766","G655_26080","","(GenBank) N-acetylmuramoyl-L-alanine amidase","Cationic antimicrobial peptide (CAMP) resistance"
"1767","G655_26105","","(GenBank) GTPase RsgA","Thiamine metabolism, Metabolic pathways"
"1768","G655_26110","motB","(GenBank) flagellar motor protein MotB","Bacterial chemotaxis, Flagellar assembly"
"1769","G655_26115","","(GenBank) flagellar motor protein MotA","Two-component system, Bacterial chemotaxis, Flagellar assembly"
"1770","G655_26125","","(GenBank) thiosulfate sulfurtransferase","Cysteine and methionine metabolism, Sulfur metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Sulfur relay system"
"1771","G655_26130","psd","(GenBank) phosphatidylserine decarboxylase","Glycerophospholipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1772","G655_26135","","(GenBank) hypothetical protein","Biofilm formation - Pseudomonas aeruginosa"
"1773","G655_26140","","(GenBank) protein FimX","Biofilm formation - Pseudomonas aeruginosa"
"1774","G655_26145","","(GenBank) phosphoserine phosphatase","Glycine, serine and threonine metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"1775","G655_26190","","(GenBank) hypothetical protein","Purine metabolism, Metabolic pathways, Biofilm formation - Pseudomonas aeruginosa"
"1776","G655_26200","nudF","(GenBank) ADP-ribose pyrophosphatase NudF","Purine metabolism, Riboflavin metabolism, Metabolic pathways"
"1777","G655_26210","","(GenBank) phosphomethylpyrimidine synthase ThiC","Thiamine metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1778","G655_26215","","(GenBank) outer membrane protein","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance, Two-component system, Bacterial secretion system"
"1779","G655_26220","","(GenBank) NAD(P)H quinone oxidoreductase","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1780","G655_26225","","(GenBank) aspartate transaminase","Arginine and proline metabolism, Metabolic pathways"
"1781","G655_26230","","(GenBank) hypothetical protein","Arginine and proline metabolism, Metabolic pathways"
"1782","G655_26235","","(GenBank) hypothetical protein","Glycolysis / Gluconeogenesis, Pyruvate metabolism, Propanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1783","G655_26240","","(GenBank) acyl-CoA dehydrogenase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism"
"1784","G655_26245","","(GenBank) enoyl-CoA hydratase/isomerase","Phenylalanine metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1785","G655_26275","","(GenBank) hypothetical protein","Quorum sensing"
"1786","G655_26290","","(GenBank) 3-deoxy-D-manno-octulosonic-acid transferase","Lipopolysaccharide biosynthesis, Metabolic pathways"
"1787","G655_26320","","(GenBank) putative acyl-CoA dehydrogenase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism"
"1788","G655_26330","","(GenBank) bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase","Lipopolysaccharide biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"1789","G655_26335","","(GenBank) transporter","ABC transporters"
"1790","G655_26395","","(GenBank) lipopolysaccharide core heptose(I) kinase RfaP","Lipopolysaccharide biosynthesis, Metabolic pathways"
"1791","G655_26400","","(GenBank) UDP-glucose:(heptosyl) LPS alpha 1,3-glucosyltransferase WaaG","Lipopolysaccharide biosynthesis, Metabolic pathways"
"1792","G655_26405","","(GenBank) lipopolysaccharide heptosyltransferase I","Lipopolysaccharide biosynthesis, Metabolic pathways"
"1793","G655_26410","","(GenBank) lipopolysaccharide heptosyltransferase II","Lipopolysaccharide biosynthesis, Metabolic pathways"
"1794","G655_26415","","(GenBank) branched-chain amino acid aminotransferase","Cysteine and methionine metabolism, Valine, leucine and isoleucine degradation, Valine, leucine and isoleucine biosynthesis, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids, Biosynthesis of cofactors"
"1795","G655_26425","aceE","(GenBank) pyruvate dehydrogenase subunit E1","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1796","G655_26430","","(GenBank) dihydrolipoamide acetyltransferase","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1797","G655_26475","","(GenBank) O-acetylhomoserine aminocarboxypropyltransferase","Cysteine and methionine metabolism, Metabolic pathways"
"1798","G655_26520","hemE","(GenBank) uroporphyrinogen decarboxylase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1799","G655_26525","gltD","(GenBank) glutamate synthase subunit beta","Alanine, aspartate and glutamate metabolism, Nitrogen metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"1800","G655_26530","gltB","(GenBank) glutamate synthase subunit alpha","Alanine, aspartate and glutamate metabolism, Nitrogen metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"1801","G655_26540","aroB","(GenBank) 3-dehydroquinate synthase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1802","G655_26545","aroK","(GenBank) shikimate kinase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1803","G655_26575","","(GenBank) penicillin-binding protein 1A","Peptidoglycan biosynthesis, Metabolic pathways, beta-Lactam resistance"
"1804","G655_26580","","(GenBank) malic enzyme","Pyruvate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"1805","G655_26595","rpmE","(GenBank) 50S ribosomal protein L31","Ribosome"
"1806","G655_26600","","(GenBank) primosome assembly protein PriA","Homologous recombination"
"1807","G655_26605","argS","(GenBank) arginyl-tRNA ligase","Aminoacyl-tRNA biosynthesis"
"1808","G655_26630","","(GenBank) poly(R)-hydroxyalkanoic acid synthase, class II","Butanoate metabolism, Metabolic pathways"
"1809","G655_26640","","(GenBank) poly(3-hydroxyalkanoic acid) synthase 2","Butanoate metabolism, Metabolic pathways"
"1810","G655_26665","ubiE","(GenBank) ubiquinone/menaquinone biosynthesis methyltransferase","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1811","G655_26680","hisI","(GenBank) phosphoribosyl-AMP cyclohydrolase","Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1812","G655_26685","hisE","(GenBank) phosphoribosyl-ATP pyrophosphatase","Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1813","G655_26690","tatA","(GenBank) twin arginine translocase protein A","Protein export, Bacterial secretion system"
"1814","G655_26695","tatB","(GenBank) sec-independent translocase","Protein export, Bacterial secretion system"
"1815","G655_26700","","(GenBank) sec-independent protein translocase","Protein export, Bacterial secretion system"
"1816","G655_26710","","(GenBank) putative chemotaxis transducer","Two-component system, Bacterial chemotaxis"
"1817","G655_26750","","(GenBank) proline iminopeptidase","Arginine and proline metabolism, Metabolic pathways"
"1818","G655_26760","","(GenBank) putative binding protein component of ABC transporter","ABC transporters, Two-component system"
"1819","G655_26770","","(GenBank) oxidoreductase","Phenylalanine metabolism, D-Amino acid metabolism, Metabolic pathways"
"1820","G655_26800","","(GenBank) hypothetical protein","Bacterial secretion system"
"1821","G655_26805","","(GenBank) N-formylglutamate amidohydrolase","Histidine metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways"
"1822","G655_26810","","(GenBank) imidazolonepropionase","Histidine metabolism, Metabolic pathways"
"1823","G655_26815","","(GenBank) putative histidine/phenylalanine ammonia-lyase","Histidine metabolism, Metabolic pathways"
"1824","G655_26820","","(GenBank) ABC transporter ATP-binding protein","ABC transporters"
"1825","G655_26825","","(GenBank) ABC transporter permease","ABC transporters"
"1826","G655_26830","","(GenBank) putative binding protein component of ABC transporter","ABC transporters"
"1827","G655_26840","","(GenBank) histidine ammonia-lyase","Histidine metabolism, Metabolic pathways"
"1828","G655_26850","","(GenBank) urocanate hydratase","Histidine metabolism, Metabolic pathways"
"1829","G655_26865","","(GenBank) ABC transporter substrate-binding protein","ABC transporters"
"1830","G655_26880","","(GenBank) N-formimino-L-glutamate deiminase","Histidine metabolism, Metabolic pathways"
"1831","G655_26900","","(GenBank) fructose-1,6-bisphosphatase","Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Fructose and mannose metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1832","G655_26905","","(GenBank) lactoylglutathione lyase","Pyruvate metabolism, Metabolic pathways"
"1833","G655_26940","","(GenBank) tRNA s(4)U8 sulfurtransferase","Thiamine metabolism, Metabolic pathways, Biosynthesis of cofactors, Sulfur relay system"
"1834","G655_26945","","(GenBank) glutamine synthetase","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Glyoxylate and dicarboxylate metabolism, Nitrogen metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Biosynthesis of amino acids, Two-component system"
"1835","G655_26970","","(GenBank) two-component sensor NtrB","Two-component system"
"1836","G655_26975","","(GenBank) two-component response regulator NtrC","Two-component system"
"1837","G655_26990","","(GenBank) preprotein translocase subunit SecB","Quorum sensing, Protein export, Bacterial secretion system"
"1838","G655_27005","","(GenBank) phosphoglyceromutase","Glycolysis / Gluconeogenesis, Glycine, serine and threonine metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"1839","G655_27050","","(GenBank) imidazole glycerol phosphate synthase subunit HisF","Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1840","G655_27055","","(GenBank) 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase","Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1841","G655_27065","hisH","(GenBank) imidazole glycerol phosphate synthase subunit HisH","Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1842","G655_27070","hisB","(GenBank) imidazoleglycerol-phosphate dehydratase","Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1843","G655_27095","","(GenBank) A/G-specific adenine glycosylase","Base excision repair"
"1844","G655_t29392","","(GenBank) tRNA-Phe","Aminoacyl-tRNA biosynthesis"
"1845","G655_27120","","(GenBank) ABC transporter ATP-binding protein","ABC transporters"
"1846","G655_27125","","(GenBank) periplasmic binding protein","ABC transporters"
"1847","G655_27130","","(GenBank) ABC transporter permease","ABC transporters"
"1848","G655_27135","","(GenBank) ABC transporter permease","ABC transporters"
"1849","G655_t29394","","(GenBank) tRNA-Thr","Aminoacyl-tRNA biosynthesis"
