"","Uniprot_ID","GO_Terms","eggNOG"
"1759","A3CKC6",NA,"ENOG5030CSX"
"1760","A3CKK9","DNA-binding transcription factor activity [GO:0003700]","COG1846"
"1761","A3CL53","DNA-binding transcription factor activity [GO:0003700]","COG1846"
"1762","A3CK11","glycerone kinase activity [GO:0004371]; glycerol metabolic process [GO:0006071]","COG1461"
"1763","A3CR63","integral component of membrane [GO:0016021]","COG3166"
"1764","A3CQQ0","nucleic acid binding [GO:0003676]","COG1847"
"1765","A3CNI2","integral component of membrane [GO:0016021]","ENOG50307SV"
"1766","A3CKT7","ATP binding [GO:0005524]; phosphomevalonate kinase activity [GO:0004631]; isopentenyl diphosphate biosynthetic process, mevalonate pathway [GO:0019287]","COG1577"
"1767","A3CPW4",NA,"COG1739"
"1768","A3CR67",NA,"ENOG5030CQU"
"1769","A3CPI6","integral component of membrane [GO:0016021]",NA
"1770","A3CQ01","integral component of membrane [GO:0016021]","ENOG5030CT1"
"1771","A3CNA2",NA,NA
"1772","A3CMD7",NA,"ENOG5030CJK"
"1773","A3CQ09",NA,"COG0286"
"1774","A3CL82","adenosylcobinamide kinase (ATP-specific) activity [GO:0036429]; adenosylcobinamide kinase (GTP-specific) activity [GO:0036428]; ATP binding [GO:0005524]; cobinamide phosphate guanylyltransferase activity [GO:0008820]; GTP binding [GO:0005525]; cobalamin biosynthetic process [GO:0009236]","COG2087"
"1775","A3CPJ6","cytoplasm [GO:0005737]; rRNA (cytosine-2'-O-)-methyltransferase activity [GO:0070677]; enzyme-directed rRNA 2'-O-methylation [GO:0000453]","COG0313"
"1776","A3CLH3",NA,"ENOG5030CPY"
"1777","A3CQY6","4 iron, 4 sulfur cluster binding [GO:0051539]; [formate-C-acetyltransferase]-activating enzyme activity [GO:0043365]; metal ion binding [GO:0046872]","COG0602"
"1778","A3CKT4",NA,"COG1680"
"1779","A3CPY7","aminopeptidase activity [GO:0004177]; cysteine-type peptidase activity [GO:0008234]","COG3579"
"1780","A3CLP9",NA,NA
"1781","A3CKM4","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG1455"
"1782","A3CNC9","oxidoreductase activity [GO:0016491]","COG0778"
"1783","A3CQY7","N-acetyltransferase activity [GO:0008080]","COG3981"
"1784","A3CNA5",NA,"ENOG502Z9RR"
"1785","A3CJW6","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; DNA replication origin binding [GO:0003688]; DNA replication initiation [GO:0006270]; regulation of DNA replication [GO:0006275]","COG0593"
"1786","A3CNE4","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]","COG3833"
"1787","A3CQ95","glycerone kinase activity [GO:0004371]; glycerol metabolic process [GO:0006071]","COG1461"
"1788","A3CNW7",NA,"COG3464"
"1789","A3CMX9","oxidoreductase activity [GO:0016491]","COG2461"
"1790","A3CMX9","oxidoreductase activity [GO:0016491]","COG0431"
"1791","A3CLT9","integral component of membrane [GO:0016021]; protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity [GO:0004671]","COG1755"
"1792","A3CNA1","endoribonuclease activity [GO:0004521]; metal ion binding [GO:0046872]; defense response to virus [GO:0051607]; maintenance of CRISPR repeat elements [GO:0043571]",NA
"1793","A3CM77","integral component of membrane [GO:0016021]; glycosyltransferase activity [GO:0016757]","COG0463"
"1794","A3CR32",NA,"ENOG5030CU7"
"1795","A3CKG2","integral component of membrane [GO:0016021]","ENOG50303ZZ"
"1796","A3CK16","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG3715"
"1797","A3CR05",NA,NA
"1798","A3CKE9","cytoplasm [GO:0005737]; acetate kinase activity [GO:0008776]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; acetyl-CoA biosynthetic process [GO:0006085]; organic acid metabolic process [GO:0006082]","COG0282"
"1799","A3CLE3",NA,"COG5444"
"1800","A3CPF5","integral component of membrane [GO:0016021]",NA
"1801","A3CNG7",NA,"ENOG502ZB48"
"1802","A3CP47","integral component of membrane [GO:0016021]","COG2832"
"1803","A3CJW8",NA,"COG4481"
"1804","A3CKS6",NA,"ENOG5033BIW"
"1805","A3CPP2","integral component of membrane [GO:0016021]","ENOG5030BI1"
"1806","A3CLU5","integral component of membrane [GO:0016021]","ENOG50321PV"
"1807","A3CPM2",NA,"COG3237"
"1808","A3CLK9","methyltransferase activity [GO:0008168]; nucleic acid binding [GO:0003676]; rRNA methylation [GO:0031167]","COG0742"
"1809","A3CKJ9","integral component of membrane [GO:0016021]",NA
"1810","A3CQU2","integral component of membrane [GO:0016021]","ENOG5030CJA"
"1811","A3CKW7","glutamate dehydrogenase (NADP+) activity [GO:0004354]","COG0334"
"1812","A3CL91","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]","COG1173"
"1813","A3CKP7","DNA-binding transcription factor activity [GO:0003700]","COG0583"
"1814","A3CKD6","integral component of membrane [GO:0016021]","ENOG5033H90"
"1815","A3CLD1","integral component of membrane [GO:0016021]; channel activity [GO:0015267]","COG0580"
"1816","A3CKY8","magnesium ion binding [GO:0000287]; pyruvate oxidase activity [GO:0047112]; thiamine pyrophosphate binding [GO:0030976]","COG0028"
"1817","A3CPY2",NA,NA
"1818","A3CNW3",NA,"ENOG50307XM"
"1819","A3CJZ5","phosphoribosylglycinamide formyltransferase activity [GO:0004644]; 'de novo' IMP biosynthetic process [GO:0006189]","COG0299"
"1820","A3CQN4","integral component of membrane [GO:0016021]","ENOG5030CTY"
"1821","A3CQ48","flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]","COG1960"
"1822","A3CPX2","protein serine phosphatase activity [GO:0106306]; protein threonine phosphatase activity [GO:0106307]","COG0631"
"1823","A3CKC7","DNA binding [GO:0003677]","COG1476"
"1824","A3CQT2","integral component of membrane [GO:0016021]; serine-type endopeptidase activity [GO:0004252]","COG0705"
"1825","A3CQH9","aminopeptidase activity [GO:0004177]; metal ion binding [GO:0046872]; metallopeptidase activity [GO:0008237]","COG2309"
"1826","A3CKH0","single-stranded DNA binding [GO:0003697]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA replication [GO:0006260]","COG0629"
"1827","A3CNN3",NA,"ENOG5030CUT"
"1828","A3CP71",NA,"COG0639"
"1829","A3CR92","carboxypeptidase activity [GO:0004180]","COG1619"
"1830","A3CKB5","integral component of membrane [GO:0016021]","COG4487"
"1831","A3CLT4","cytoplasm [GO:0005737]; citrate synthase activity [GO:0036440]; tricarboxylic acid cycle [GO:0006099]","COG0372"
"1832","A3CK18","integral component of membrane [GO:0016021]; D-glucosamine PTS permease activity [GO:0103111]; kinase activity [GO:0016301]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG2893"
"1833","A3CQ62","enoyl-CoA hydratase activity [GO:0004300]","COG1024"
"1834","A3CN65","cytoplasm [GO:0005737]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; negative regulation of transcription, DNA-templated [GO:0045892]; response to redox state [GO:0051775]","COG2344"
"1835","A3CMJ6","polyketide metabolic process [GO:0030638]","COG4922"
"1836","A3CM80","cytoplasm [GO:0005737]; triose-phosphate isomerase activity [GO:0004807]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]","COG0149"
"1837","A3CQ96",NA,"COG1302"
"1838","A3CNR1",NA,"COG3935"
"1839","A3CN44","aspartate-semialdehyde dehydrogenase activity [GO:0004073]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; protein dimerization activity [GO:0046983]; 'de novo' L-methionine biosynthetic process [GO:0071266]; diaminopimelate biosynthetic process [GO:0019877]; isoleucine biosynthetic process [GO:0009097]; lysine biosynthetic process via diaminopimelate [GO:0009089]; threonine biosynthetic process [GO:0009088]","COG0136"
"1840","A3CNQ8",NA,"COG0327"
"1841","A3CLM1","tryptophan synthase activity [GO:0004834]","COG0133"
"1842","A3CQP1","DNA-binding transcription factor activity [GO:0003700]","ENOG5033HMS"
"1843","A3CNH8",NA,NA
"1844","A3CN13","integral component of membrane [GO:0016021]","ENOG5030IXG"
"1845","A3CNL5",NA,"ENOG5030CRM"
"1846","A3CPP7",NA,"COG2520"
"1847","A3CNI3",NA,"ENOG5032QS9"
"1848","A3CKB1","integral component of membrane [GO:0016021]","ENOG5031GJT"
"1849","A3CLR1","cytoplasm [GO:0005737]; arginine binding [GO:0034618]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; arginine biosynthetic process [GO:0006526]; protein complex oligomerization [GO:0051259]","COG1438"
"1850","A3CKS2","integral component of membrane [GO:0016021]","COG4392"
"1851","A3CMZ0","integral component of membrane [GO:0016021]; antiporter activity [GO:0015297]; xenobiotic transmembrane transporter activity [GO:0042910]","COG0534"
"1852","A3CNM8","DNA-binding transcription factor activity [GO:0003700]","COG1846"
"1853","A3CR23","4-alpha-glucanotransferase activity [GO:0004134]; beta-maltose 4-alpha-glucanotransferase activity [GO:0102500]","COG1640"
"1854","A3CQ89","integral component of membrane [GO:0016021]","ENOG5031GK5"
"1855","A3CL63","precorrin-4 C11-methyltransferase activity [GO:0046026]; cobalamin biosynthetic process [GO:0009236]; methylation [GO:0032259]","COG2875"
"1856","A3CJY4","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; ribose phosphate diphosphokinase activity [GO:0004749]; 5-phosphoribose 1-diphosphate biosynthetic process [GO:0006015]; nucleoside metabolic process [GO:0009116]; nucleotide biosynthetic process [GO:0009165]; ribonucleoside monophosphate biosynthetic process [GO:0009156]","COG0462"
"1857","A3CKI9","integral component of membrane [GO:0016021]","ENOG5032W86"
"1858","A3CKD5","UDP-N-acetylglucosamine 2-epimerase activity [GO:0008761]","COG0381"
"1859","A3CPU3",NA,"ENOG502Z9CS"
"1860","A3CPM0","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","COG0609"
"1861","A3CR38","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG1511"
"1862","A3CQ99","DNA binding [GO:0003677]","COG3279"
"1863","A3CQA3","integral component of membrane [GO:0016021]","COG3694"
"1864","A3CN54","bacteriocin biosynthetic process [GO:0030152]","COG0526"
"1865","A3CQ66","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]","COG1173"
"1866","A3CMH2","oxidoreductase activity [GO:0016491]","COG0300"
"1867","A3CKH7","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG3715"
"1868","A3CQL0",NA,"ENOG5030CQE"
"1869","A3CPJ8","DNA-directed DNA polymerase activity [GO:0003887]","COG0470"
"1870","A3CN06","nucleic acid binding [GO:0003676]; protein-(glutamine-N5) methyltransferase activity [GO:0102559]; protein-glutamine N-methyltransferase activity [GO:0036009]; peptidyl-glutamine methylation [GO:0018364]","COG2890"
"1871","A3CNJ6",NA,"COG3797"
"1872","A3CPV5","integral component of membrane [GO:0016021]; channel activity [GO:0015267]","COG0580"
"1873","A3CLM5",NA,"ENOG502ZQBR"
"1874","A3CMC7",NA,"COG2984"
"1875","A3CJZ0","cytoplasm [GO:0005737]; acyl carrier activity [GO:0000036]","COG0236"
"1876","A3CP35","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG1983"
"1877","A3CLW3","DNA-binding transcription factor activity [GO:0003700]","COG0640"
"1878","A3CR35","integral component of membrane [GO:0016021]","COG4499"
"1879","A3CM17","cytoplasm [GO:0005737]; UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity [GO:0008760]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; UDP-N-acetylgalactosamine biosynthetic process [GO:0019277]","COG0766"
"1880","A3CKE5",NA,"ENOG5030CQX"
"1881","A3CPT5","catalytic activity [GO:0003824]","COG3568"
"1882","A3CQP6",NA,"ENOG5032WUI"
"1883","A3CKM8","chromosome [GO:0005694]; integral component of membrane [GO:0016021]; DNA binding [GO:0003677]; DNA topoisomerase activity [GO:0003916]; DNA topological change [GO:0006265]","COG0551"
"1884","A3CNX7","DNA-binding transcription factor activity [GO:0003700]","COG1846"
"1885","A3CKI6","integral component of membrane [GO:0016021]","COG3247"
"1886","A3CQ00","DNA binding [GO:0003677]","COG1476"
"1887","A3CLH7","succinyl-diaminopimelate desuccinylase activity [GO:0009014]","COG0624"
"1888","A3CPZ0","nicotinate phosphoribosyltransferase activity [GO:0004516]; nicotinate-nucleotide diphosphorylase (carboxylating) activity [GO:0004514]; NAD biosynthetic process [GO:0009435]","COG1488"
"1889","A3CPQ9",NA,"COG0517"
"1890","A3CR26","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG1284"
"1891","A3CLD2","cytoplasm [GO:0005737]; acetate kinase activity [GO:0008776]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; acetyl-CoA biosynthetic process [GO:0006085]; organic acid metabolic process [GO:0006082]","COG0282"
"1892","A3CN10",NA,"COG0741"
"1893","A3CNE3","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]","COG1175"
"1894","A3CNE2",NA,"COG2182"
"1895","A3CQ81","ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]","COG0834"
"1896","A3CQ81","ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]","COG0765"
"1897","A3CPR5","integral component of membrane [GO:0016021]","COG0670"
"1898","A3CNR0","glutathione metabolic process [GO:0006749]","COG0625"
"1899","A3CKM5","beta-galactosidase activity [GO:0004565]; carbohydrate metabolic process [GO:0005975]","COG1874"
"1900","A3CLG7","hydrolase activity [GO:0016787]","COG1713"
"1901","A3CQS5",NA,NA
"1902","A3CM78","integral component of membrane [GO:0016021]","ENOG503224N"
"1903","A3CKQ7","integral component of membrane [GO:0016021]","COG4129"
"1904","A3CML4",NA,"COG1653"
"1905","A3CKS9","transferase activity [GO:0016740]","ENOG5030CR9"
"1906","A3CLA3","kinase activity [GO:0016301]","COG4542"
"1907","A3CN55","4 iron, 4 sulfur cluster binding [GO:0051539]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; purine-specific mismatch base pair DNA N-glycosylase activity [GO:0000701]; base-excision repair [GO:0006284]","COG1194"
"1908","A3CN86",NA,"COG4221"
"1909","A3CQ73","iron ion binding [GO:0005506]; iron-sulfur cluster binding [GO:0051536]; iron-sulfur cluster assembly [GO:0016226]","COG0822"
"1910","A3CMM5","phosphatidylserine decarboxylase activity [GO:0004609]; phospholipid biosynthetic process [GO:0008654]","COG0688"
"1911","A3CLI4",NA,"COG3070"
"1912","A3CR79","alkylbase DNA N-glycosylase activity [GO:0003905]; DNA binding [GO:0003677]; base-excision repair [GO:0006284]","COG2094"
"1913","A3CRC9","integral component of membrane [GO:0016021]","COG4485"
"1914","A3CNH9",NA,"COG0666"
"1915","A3CLV0","metal ion binding [GO:0046872]; superoxide dismutase activity [GO:0004784]","COG0605"
"1916","A3CQX9","UDP-glucose 4-epimerase activity [GO:0003978]","COG0451"
"1917","A3CRB6",NA,"COG0741"
"1918","A3CN79","integral component of membrane [GO:0016021]",NA
"1919","A3CNX5","integral component of membrane [GO:0016021]; polysaccharide biosynthetic process [GO:0000271]","COG2246"
"1920","A3CM48","primosome complex [GO:1990077]; DNA binding [GO:0003677]; DNA primase activity [GO:0003896]; zinc ion binding [GO:0008270]","COG0358"
"1921","A3CQC7","integral component of membrane [GO:0016021]","ENOG50329RG"
"1922","A3CP50","DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]","COG0745"
"1923","A3CQJ2","hydrolase activity [GO:0016787]","COG2220"
"1924","A3CPB7","integral component of membrane [GO:0016021]","COG4932"
"1925","A3CK78",NA,"ENOG5030CUM"
"1926","A3CME4","N-acetyltransferase activity [GO:0008080]","COG0456"
"1927","A3CKR4","cytoplasm [GO:0005737]; 5'-3' exoribonuclease activity [GO:0004534]; endoribonuclease activity [GO:0004521]; RNA binding [GO:0003723]; zinc ion binding [GO:0008270]; rRNA processing [GO:0006364]","COG0595"
"1928","A3CLN1","integral component of membrane [GO:0016021]","ENOG5030CS3"
"1929","A3CR41",NA,"COG2151"
"1930","A3CQJ6","lyase activity [GO:0016829]","COG1082"
"1931","A3CP34","hydrolase activity [GO:0016787]","COG1051"
"1932","A3CMV0","dihydrofolate reductase activity [GO:0004146]; NADP binding [GO:0050661]; glycine biosynthetic process [GO:0006545]; one-carbon metabolic process [GO:0006730]; tetrahydrofolate biosynthetic process [GO:0046654]","COG0262"
"1933","A3CPW2","nucleoside metabolic process [GO:0009116]","COG1040"
"1934","A3CKR2","DNA binding [GO:0003677]","COG1309"
"1935","A3CLM3","integral component of membrane [GO:0016021]","ENOG5031GTE"
"1936","A3CP00","glycosyltransferase activity [GO:0016757]","COG0438"
"1937","A3CNM1",NA,"COG0346"
"1938","A3CR83","N-acetyltransferase activity [GO:0008080]","COG1670"
"1939","A3CP65",NA,"COG0614"
"1940","A3CQY5","integral component of membrane [GO:0016021]; DNA replication [GO:0006260]","COG1316"
"1941","A3CNM2",NA,"ENOG5030CQ2"
"1942","A3CQU7","integral component of membrane [GO:0016021]","ENOG5030CKV"
"1943","A3CNS5","DNA-binding transcription factor activity [GO:0003700]","COG2378"
"1944","A3CP75","integral component of membrane [GO:0016021]; cysteine-type exopeptidase activity [GO:0070004]; dipeptidase activity [GO:0016805]","COG4690"
"1945","A3CL85","FMN binding [GO:0010181]; oxidoreductase activity [GO:0016491]","COG1902"
"1946","A3CQW7","integral component of membrane [GO:0016021]","ENOG5030CUE"
"1947","A3CQ39","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; D-glucosamine PTS permease activity [GO:0103111]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG3715"
"1948","A3CKQ3",NA,"ENOG5032TRR"
"1949","A3CN92","integral component of membrane [GO:0016021]","ENOG5030CV5"
"1950","A3CLG5","RNA binding [GO:0003723]","COG1534"
"1951","A3CP53","ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]","COG0765"
"1952","A3CR58","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; aspartic-type endopeptidase activity [GO:0004190]","COG1989"
"1953","A3CN45","N-acetyltransferase activity [GO:0008080]","COG1670"
"1954","A3CQN6","oxidoreductase activity [GO:0016491]","COG1028"
"1955","A3CPS4","integral component of plasma membrane [GO:0005887]; lyase activity [GO:0016829]; lytic endotransglycosylase activity [GO:0008932]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]","COG1559"
"1956","A3CKB3","integral component of membrane [GO:0016021]","ENOG5030CUA"
"1957","A3CLG0","(R,R)-butanediol dehydrogenase activity [GO:0000721]; alcohol dehydrogenase (NAD+) activity [GO:0004022]; zinc ion binding [GO:0008270]","COG1063"
"1958","A3CLJ3","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG0577"
"1959","A3CKG6",NA,"ENOG5030HM1"
"1960","A3CKH1","integral component of membrane [GO:0016021]","COG1879"
"1961","A3CQW4",NA,"ENOG503076F"
"1962","A3CPU1",NA,"ENOG5031CZM"
"1963","A3CNY9","cytoplasm [GO:0005737]; translation initiation factor activity [GO:0003743]","COG0290"
"1964","A3CKL0","DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; protein dimerization activity [GO:0046983]; transition metal ion binding [GO:0046914]","COG1321"
"1965","A3CRB4","4 iron, 4 sulfur cluster binding [GO:0051539]; L-serine ammonia-lyase activity [GO:0003941]; metal ion binding [GO:0046872]; gluconeogenesis [GO:0006094]","COG1760"
"1966","A3CLN7","cell division site [GO:0032153]; integral component of plasma membrane [GO:0005887]; FtsZ-dependent cytokinesis [GO:0043093]","COG1589"
"1967","A3CR97","integral component of membrane [GO:0016021]; DNA binding [GO:0003677]","COG1309"
"1968","A3CM64","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; hydrolase activity [GO:0016787]","COG1380"
"1969","A3CMZ8",NA,"ENOG50336JS"
"1970","A3CPL9",NA,"COG0614"
"1971","A3CN01","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG1455"
"1972","A3CL65","precorrin-3B C17-methyltransferase activity [GO:0030789]; cobalamin biosynthetic process [GO:0009236]; methylation [GO:0032259]","COG1010"
"1973","A3CQJ0","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG1862"
"1974","A3CPT9","DNA (cytosine-5-)-methyltransferase activity [GO:0003886]; DNA restriction-modification system [GO:0009307]","COG0270"
"1975","A3CLK5",NA,"ENOG5030H5G"
"1976","A3CK15","cytoplasm [GO:0005737]; D-glucosamine PTS permease activity [GO:0103111]; kinase activity [GO:0016301]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG3444"
"1977","A3CQH6","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","COG2807"
"1978","A3CPG7",NA,"ENOG5030CK5"
"1979","A3CLK7","DNA binding [GO:0003677]","COG2932"
"1980","A3CPD8","integral component of membrane [GO:0016021]","ENOG5030CQM"
"1981","A3CPR0","hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]","COG0622"
"1982","A3CM21","integral component of membrane [GO:0016021]","ENOG5031FX3"
"1983","A3CND1",NA,"ENOG5033N7D"
"1984","A3CL05","integral component of membrane [GO:0016021]","ENOG503041U"
"1985","A3CM45","integral component of membrane [GO:0016021]","COG1285"
"1986","A3CPE8",NA,"ENOG5030CS8"
"1987","A3CLS6","integral component of membrane [GO:0016021]","COG5522"
"1988","A3CQC0","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; heat shock protein binding [GO:0031072]; unfolded protein binding [GO:0051082]; zinc ion binding [GO:0008270]; DNA replication [GO:0006260]; protein folding [GO:0006457]; response to heat [GO:0009408]","COG0484"
"1989","A3CL66","precorrin-6A reductase activity [GO:0016994]; cobalamin biosynthetic process [GO:0009236]","COG2099"
"1990","A3CNZ3","integral component of membrane [GO:0016021]","ENOG50349T2"
"1991","A3CKT3",NA,"COG0346"
"1992","A3CK10","glycerone kinase activity [GO:0004371]; glycerol metabolic process [GO:0006071]","COG2376"
"1993","A3CR76","DNA binding [GO:0003677]","COG1309"
"1994","A3CN03","isomerase activity [GO:0016853]; cellular aromatic compound metabolic process [GO:0006725]","COG1942"
"1995","A3CNG1","integral component of membrane [GO:0016021]","ENOG5030CS7"
"1996","A3CP90","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; dephospho-CoA kinase activity [GO:0004140]; coenzyme A biosynthetic process [GO:0015937]","COG0237"
"1997","A3CKI5","integral component of membrane [GO:0016021]","COG4292"
"1998","A3CR59",NA,"ENOG5030CNW"
"1999","A3CK54","hydrolase activity [GO:0016787]","COG0546"
"2000","A3CLM7",NA,"ENOG5030CSC"
"2001","A3CLG4","GTP binding [GO:0005525]","COG1161"
"2002","A3CP81","integral component of membrane [GO:0016021]","ENOG50307W3"
"2003","A3CPI8","integral component of membrane [GO:0016021]; DNA binding [GO:0003677]","COG1476"
"2004","A3CQT7","integral component of membrane [GO:0016021]","ENOG5030CMP"
"2005","A3CPQ1","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; riboflavin transmembrane transporter activity [GO:0032217]","COG3601"
"2006","A3CKW4","integral component of membrane [GO:0016021]","ENOG5030CM3"
"2007","A3CNL0",NA,NA
"2008","A3CR10","DNA-3-methyladenine glycosylase activity [GO:0008725]; base-excision repair [GO:0006284]","COG2818"
"2009","A3CQ52","acetyl-CoA carboxylase activity [GO:0003989]; ATP binding [GO:0005524]; biotin carboxylase activity [GO:0004075]; metal ion binding [GO:0046872]; fatty acid biosynthetic process [GO:0006633]; malonyl-CoA biosynthetic process [GO:2001295]","COG0439"
"2010","A3CKH9","integral component of membrane [GO:0016021]","ENOG5033683"
"2011","A3CKW2","integral component of membrane [GO:0016021]; symporter activity [GO:0015293]","COG3633"
"2012","A3CMS6","N-acetyltransferase activity [GO:0008080]","COG0456"
"2013","A3CKA5","integral component of membrane [GO:0016021]","ENOG5031GSQ"
"2014","A3CLC3",NA,"COG4766"
"2015","A3CQX2","integral component of membrane [GO:0016021]","COG2244"
"2016","A3CQ35","integral component of membrane [GO:0016021]",NA
"2017","A3CQM9",NA,"COG1322"
"2018","A3CKE1",NA,"COG2804"
"2019","A3CKZ5","integral component of membrane [GO:0016021]","COG1680"
"2020","A3CLM8","DNA binding [GO:0003677]; ferric iron binding [GO:0008199]","COG0783"
"2021","A3CJZ6","integral component of membrane [GO:0016021]",NA
"2022","A3CL01","integral component of membrane [GO:0016021]","ENOG5030CNP"
"2023","A3CMU7",NA,NA
"2024","A3CL71","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cobalt ion transmembrane transporter activity [GO:0015087]; cobalamin biosynthetic process [GO:0009236]","COG1930"
"2025","A3CQA8","fructose-bisphosphate aldolase activity [GO:0004332]; zinc ion binding [GO:0008270]; fructose 1,6-bisphosphate metabolic process [GO:0030388]; glycolytic process [GO:0006096]","COG0191"
"2026","A3CRB5","phosphoglycolate phosphatase activity [GO:0008967]","COG0546"
"2027","A3CPN5",NA,NA
"2028","A3CKE4",NA,"ENOG5030CPD"
"2029","A3CLY9","integral component of membrane [GO:0016021]","ENOG5030CN1"
"2030","A3CNU7",NA,"COG3173"
"2031","A3CK24","protein tyrosine phosphatase activity [GO:0004725]","COG0394"
"2032","A3CKQ8","DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]","COG0789"
"2033","A3CN80","chromosome [GO:0005694]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [GO:0003918]; chromosome segregation [GO:0007059]; DNA topological change [GO:0006265]","COG0187"
"2034","A3CR29",NA,"COG4495"
"2035","A3CMX7","integral component of membrane [GO:0016021]; cytochrome complex assembly [GO:0017004]","COG0785"
"2036","A3CLG3","phosphatidylglycerophosphatase activity [GO:0008962]","COG2179"
"2037","A3CN11",NA,"COG4814"
"2038","A3CNW8",NA,"COG3464"
"2039","A3CLU4","integral component of membrane [GO:0016021]; 1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841]","COG0204"
"2040","A3CMH3",NA,"ENOG5030CN8"
"2041","A3CMI5",NA,"ENOG5030CQV"
"2042","A3CKG7",NA,"COG0526"
"2043","A3CLT0","methyltransferase activity [GO:0008168]; methylation [GO:0032259]","COG2226"
"2044","A3CRC3","hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]","COG0612"
"2045","A3CMH7","lactoylglutathione lyase activity [GO:0004462]; metal ion binding [GO:0046872]","COG0346"
"2046","A3CPE3","FMN binding [GO:0010181]; oxidoreductase activity [GO:0016491]","COG1902"
