"","Gene_Locus_ID","Gene_Symbol","Gene_Function","KEGG_Pathway"
"583","R2866_1396","leuB","(GenBank) 3-isopropylmalate dehydrogenase (beta-IPM dehydrogenase)","Valine, leucine and isoleucine biosynthesis, C5-Branched dibasic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"584","R2866_1397","leuA","(GenBank) 2-isopropylmalate synthase","Valine, leucine and isoleucine biosynthesis, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"585","R2866_1401","pfkA","(GenBank) 6-phosphofructokinase","Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Fructose and mannose metabolism, Galactose metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids, RNA degradation"
"586","R2866_1410","accC","(GenBank) Acetyl-CoA carboxylase, biotin carboxylase subunit","Fatty acid biosynthesis, Pyruvate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism"
"587","R2866_1411","accB","(GenBank) Acetyl-CoA carboxylase, biotin carboxyl carrier protein","Fatty acid biosynthesis, Pyruvate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism"
"588","R2866_1412","aroQ","(GenBank) 3-dehydroquinate dehydratase II","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"589","R2866_1413","menC","(GenBank) O-succinylbenzoate-CoA synthase","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"590","R2866_1414","menB","(GenBank) Naphthoate synthase","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"591","R2866_1416","rpS20","(GenBank) 30S ribosomal protein S20","Ribosome"
"592","R2866_1418","ribF","(GenBank) Putative riboflavin kinase/FMN adenylyltransferase","Riboflavin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"593","R2866_1419","ileS","(GenBank) Isoleucyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"594","R2866_1422","nagZ","(GenBank) Beta-hexosaminidase","Amino sugar and nucleotide sugar metabolism, Metabolic pathways, beta-Lactam resistance"
"595","R2866_1424","crp","(GenBank) Catabolite gene activator (Crp)","Two-component system, Quorum sensing"
"596","R2866_1427","dut","(GenBank) Deoxyuridine 5'-triphosphate nucleotidohydrolase","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"597","R2866_1428","dfp","(GenBank) 4'-phosphopantothenoylcysteine decarboxylase/phosphopantothenoylcysteine synthetase","Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"598","R2866_1430","rpL28","(GenBank) 50S ribosomal protein L28","Ribosome"
"599","R2866_1431","rpL33","(GenBank) 50S ribosomal protein L33","Ribosome"
"600","R2866_1432","dat","(GenBank) L-2,4-diaminobutyrate:2-ketoglutarate 4-aminotransferase aminotransferase","Glycine, serine and threonine metabolism, Metabolic pathways, Microbial metabolism in diverse environments, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"601","R2866_1435","ddc","(GenBank) L-2,4-diaminobutyrate decarboxylase","Glycine, serine and threonine metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"602","R2866_1436","mutM","(GenBank) Formamidopyrimidine-DNA glycosylase","Base excision repair"
"603","R2866_1438","ribD","(GenBank) Riboflavin biosynthesis protein RibD","Riboflavin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors, Quorum sensing"
"604","R2866_1440","recC","(GenBank) Exodeoxyribonuclease V, gamma chain","Homologous recombination"
"605","R2866_1445","suhB","(GenBank) Inositol monophosphatase SuhB","Streptomycin biosynthesis, Inositol phosphate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"606","R2866_1450","eno","(GenBank) Phosphopyruvate hydratase","Glycolysis / Gluconeogenesis, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids, RNA degradation"
"607","R2866_1454","hktE","(GenBank) Catalase","Tryptophan metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"608","R2866_1455","glyQ","(GenBank) Glycyl-tRNA synthetase, alpha subunit","Aminoacyl-tRNA biosynthesis"
"609","R2866_1458","glyS","(GenBank) Glycyl-tRNA synthetase, beta subunit","Aminoacyl-tRNA biosynthesis"
"610","R2866_1459","trnM4","(GenBank) tRNA-Met","Aminoacyl-tRNA biosynthesis"
"611","R2866_1460","holA","(GenBank) DNA polymerase III subunit delta","DNA replication, Mismatch repair, Homologous recombination"
"612","R2866_1462","leuS","(GenBank) Leucyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"613","R2866_1463","ispU","(GenBank) Undecaprenyl pyrophosphate synthetase","Peptidoglycan biosynthesis, Terpenoid backbone biosynthesis, Biosynthesis of secondary metabolites"
"614","R2866_1464","cdsA","(GenBank) CDP-diglyceride synthetase","Glycerophospholipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"615","R2866_1468","lpxD","(GenBank) UDP-3-O-(3-hydroxymyristoyl)-glucosamine N-acyltransferase","Lipopolysaccharide biosynthesis, Metabolic pathways"
"616","R2866_1470","rpS2","(GenBank) 30S ribosomal protein S2","Ribosome"
"617","R2866_1474","secA","(GenBank) Preprotein translocase, subunit SecA","Quorum sensing, Protein export, Bacterial secretion system"
"618","R2866_1478","thyA","(GenBank) Thymidylate synthetase","Pyrimidine metabolism, One carbon pool by folate, Metabolic pathways, Nucleotide metabolism"
"619","R2866_1481","rppH","(GenBank) RNA pyrophosphohydrolase","RNA degradation"
"620","R2866_1482","proB","(GenBank) glutamate 5-kinase/gamma-glutamyl kinase","Arginine and proline metabolism, Carbapenem biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"621","R2866_1483","folA","(GenBank) Dihydrofolate reductase (DHFR)","One carbon pool by folate, Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"622","R2866_1487","acrB","(GenBank) Multidrug efflux system protein AcrB","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance"
"623","R2866_1488","acrA","(GenBank) Multidrug efflux system protein AcrA","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance"
"624","R2866_1489","acrR","(GenBank) Putative transcriptional regulator AcrR","beta-Lactam resistance"
"625","R2866_1490","rhlB","(GenBank) ATP-dependent RNA helicase RhlB","RNA degradation"
"626","R2866_1492","coaE","(GenBank) Dephospho-CoA kinase","Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"627","R2866_1493","glyA","(GenBank) Serine hydroxymethyltransferase","Glycine, serine and threonine metabolism, Cyanoamino acid metabolism, Glyoxylate and dicarboxylate metabolism, One carbon pool by folate, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids, Biosynthesis of cofactors"
"628","R2866_1494","purD","(GenBank) Phosphoribosylamine-glycine ligase","Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"629","R2866_1495","purH","(GenBank) bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","Purine metabolism, One carbon pool by folate, Metabolic pathways, Biosynthesis of secondary metabolites"
"630","R2866_1498","arcA","(GenBank) Aerobic respiration control protein ArcA","Two-component system"
"631","R2866_1501","ispB","(GenBank) Octaprenyl-diphosphate synthase","Terpenoid backbone biosynthesis, Biosynthesis of secondary metabolites"
"632","R2866_1502","rpL21","(GenBank) 50S ribosomal protein L21","Ribosome"
"633","R2866_1503","rpL27","(GenBank) 50S ribosomal protein L27","Ribosome"
"634","R2866_1506","ndk","(GenBank) Nucleoside diphosphate kinase","Purine metabolism, Pyrimidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism, Biosynthesis of cofactors"
"635","R2866_1507","pepB","(GenBank) Aminopeptidase B","Glutathione metabolism, Metabolic pathways"
"636","R2866_1508","rfaL","(GenBank) Putative lipooligosaccharide biosynthesis protein","Lipopolysaccharide biosynthesis, Metabolic pathways"
"637","R2866_1509","rfbB","(GenBank) dTDP-glucose 4,6-dehydratase","Streptomycin biosynthesis, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"638","R2866_1517","glnA","(GenBank) Glutamine synthetase","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Glyoxylate and dicarboxylate metabolism, Nitrogen metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Biosynthesis of amino acids, Two-component system"
"639","R2866_1519","pdxH","(GenBank) Probable pyridoxamine 5'-phosphate oxidase","Vitamin B6 metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Biosynthesis of cofactors"
"640","R2866_1525","fpg2","(GenBank) Formamidopyrimidine-DNA-glycosylase 2","Base excision repair"
"641","R2866_1526","","(GenBank) Probable ABC transport system, periplasmic component","ABC transporters"
"642","R2866_1531","rnr","(GenBank) Exoribonuclease R (RNase R)","RNA degradation"
"643","R2866_1534","ygfA","(GenBank) Conserved hypothetical protein","One carbon pool by folate, Metabolic pathways"
"644","R2866_1537","polA","(GenBank) DNA polymerase I","DNA replication, Base excision repair, Nucleotide excision repair, Homologous recombination"
"645","R2866_1539","hugZ","(GenBank) Heme oxygenase","Porphyrin metabolism, Biosynthesis of secondary metabolites"
"646","R2866_1540","hbpA","(GenBank) Dipeptide/Heme ABC transport system, periplasmic binding protein","ABC transporters, Bacterial chemotaxis"
"647","R2866_1548","dsbA","(GenBank) Thiol:disulfide interchange protein DsbA","Cationic antimicrobial peptide (CAMP) resistance"
"648","R2866_1550","mobA","(GenBank) Molybdopterin-guanine dinucleotide biosynthesis protein A","Folate biosynthesis, Metabolic pathways"
"649","R2866_1556","cpxR","(GenBank) Response regulator CpxR","Cationic antimicrobial peptide (CAMP) resistance, Two-component system"
"650","R2866_1558","frdA","(GenBank) Fumarate reductase, subunit A","Citrate cycle (TCA cycle), Oxidative phosphorylation, Pyruvate metabolism, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Two-component system"
"651","R2866_1559","frdB","(GenBank) Fumarate reductase, subunit B","Citrate cycle (TCA cycle), Oxidative phosphorylation, Pyruvate metabolism, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Two-component system"
"652","R2866_1560","frdC","(GenBank) Fumarate reductase, subunit C","Citrate cycle (TCA cycle), Oxidative phosphorylation, Pyruvate metabolism, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Two-component system"
"653","R2866_1561","frdD","(GenBank) Fumarate reductase, subunit D","Citrate cycle (TCA cycle), Oxidative phosphorylation, Pyruvate metabolism, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Two-component system"
"654","R2866_1562","mtgA","(GenBank) biosynthetic peptidoglycan transglycosylase","Peptidoglycan biosynthesis, Metabolic pathways"
"655","R2866_1566","yciA","(GenBank) Acyl-CoA thioesterase YciA","Biosynthesis of unsaturated fatty acids"
"656","R2866_1569","mglC","(GenBank) Galactoside ABC transporter, permease protein","ABC transporters"
"657","R2866_1570","mglA","(GenBank) Galactoside ABC transporter, ATP-binding protein","ABC transporters"
"658","R2866_1571","mglB","(GenBank) Galactoside ABC transporter, periplasmic binding protein","ABC transporters, Bacterial chemotaxis"
"659","R2866_1573","galT","(GenBank) Galactose-1-phosphate uridylyltransferase","Galactose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars"
"660","R2866_1574","galK","(GenBank) Galactokinase","Galactose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars"
"661","R2866_1575","galM","(GenBank) Galactose-1-epimerase (mutarotase)","Glycolysis / Gluconeogenesis, Galactose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"662","R2866_1579","alaS","(GenBank) Alanyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"663","R2866_1580","csrA","(GenBank) Carbon storage regulator","Two-component system"
"664","R2866_1581","galU","(GenBank) Glucose-1-phosphate uridylyltransferase","Pentose and glucuronate interconversions, Galactose metabolism, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors, Biosynthesis of nucleotide sugars"
"665","R2866_1582","argH","(GenBank) Argininosuccinate lyase","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"666","R2866_1584","pckA","(GenBank) Phosphoenolpyruvate carboxykinase","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"667","R2866_1586","dxr","(GenBank) 1-deoxy-D-xylulose 5-phosphate reductoisomerase","Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"668","R2866_1590","rplQ","(GenBank) 50S ribosomal protein L17","Ribosome"
"669","R2866_1591","rpoA","(GenBank) DNA-directed RNA polymerase subunit alpha","RNA polymerase"
"670","R2866_1592","rpS4","(GenBank) 30S ribosomal protein S4","Ribosome"
"671","R2866_1593","rpS11","(GenBank) 30S ribosomal protein S11","Ribosome"
"672","R2866_1594","rpS13","(GenBank) 30S ribosomal protein S13","Ribosome"
"673","R2866_1595","rpl36","(GenBank) 50S ribosomal protein L36","Ribosome"
"674","R2866_1596","secY","(GenBank) Protein translocase subunit SecY","Quorum sensing, Protein export, Bacterial secretion system"
"675","R2866_1597","rpL15","(GenBank) 50S ribosomal protein L15","Ribosome"
"676","R2866_1598","rpL30","(GenBank) 50S ribosomal protein L30","Ribosome"
"677","R2866_1599","rpS5","(GenBank) 30S ribosomal protein S5","Ribosome"
"678","R2866_1600","rpL18","(GenBank) 50S ribosomal protein L18","Ribosome"
"679","R2866_1601","rpL6","(GenBank) 50S ribosomal protein L6","Ribosome"
"680","R2866_1602","rpS8","(GenBank) 30S ribosomal protein S8","Ribosome"
"681","R2866_1603","rpS14","(GenBank) 30S ribosomal protein S14","Ribosome"
"682","R2866_1604","rplE","(GenBank) 50S ribosomal protein L5","Ribosome"
"683","R2866_1605","rpL24","(GenBank) 50S ribosomal protein L24","Ribosome"
"684","R2866_1606","rpL14","(GenBank) 50S ribosomal protein L14","Ribosome"
"685","R2866_1608","rpS17","(GenBank) 30S ribosomal protein S17","Ribosome"
"686","R2866_1609","rpL29","(GenBank) 50S ribosomal protein L29","Ribosome"
"687","R2866_1610","rpL16","(GenBank) 50S ribosomal protein L16","Ribosome"
"688","R2866_1611","rpS3","(GenBank) 30S ribosomal protein S3","Ribosome"
"689","R2866_1612","rpL22","(GenBank) 50S ribosomal protein L22","Ribosome"
"690","R2866_1613","rpS19","(GenBank) 30S ribosomal protein S19","Ribosome"
"691","R2866_1614","rpL2","(GenBank) 50S ribosomal protein L2","Ribosome"
"692","R2866_1615","rpL23","(GenBank) 50S ribosomal protein L23","Ribosome"
"693","R2866_1616","rpL4","(GenBank) 50S ribosomal protein L4","Ribosome"
"694","R2866_1617","rpL3","(GenBank) 50S ribosomal protein L3","Ribosome"
"695","R2866_1618","rpS10","(GenBank) 30S ribosomal protein S10","Ribosome"
"696","R2866_1620","atoD","(GenBank) acetyl-CoA:acetoacetyl-CoA transferase, alpha subunit","Lysine degradation, Butanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Two-component system"
"697","R2866_1621","atoA","(GenBank) acetyl-CoA:acetoacetyl-CoA transferase, beta subunit","Lysine degradation, Butanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Two-component system"
"698","R2866_1622","atoE","(GenBank) Short chain fatty acids transporter","Two-component system"
"699","R2866_1623","atoB","(GenBank) Acetyl-CoA acetyltransferase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Lysine degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Butanoate metabolism, Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism, Two-component system"
"700","R2866_1624","ftsX","(GenBank) Cell-division ATP transporter, permease protein FtsX","ABC transporters"
"701","R2866_1625","ftsE","(GenBank) Cell-division ATP transporter, ATP-binding protein FtsE","ABC transporters"
"702","R2866_1626","ftsY","(GenBank) Signal recognition particle receptor FtsY","Quorum sensing, Protein export, Bacterial secretion system"
"703","R2866_1630","ribB","(GenBank) 3,4-dihydroxy-2-butanone 4-phosphate synthase","Riboflavin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"704","R2866_1631","nadR","(GenBank) NMN acetyltransferase/ribosylnicotinamide kinase","Nicotinate and nicotinamide metabolism, Metabolic pathways"
"705","R2866_1633","trnN2","(GenBank) tRNA-Asn","Aminoacyl-tRNA biosynthesis"
"706","R2866_1634","trnF","(GenBank) tRNA-Phe","Aminoacyl-tRNA biosynthesis"
"707","R2866_1637","mutY","(GenBank) A/G-specific adenine glycosylase","Base excision repair"
"708","R2866_1638","rpL31","(GenBank) 50S ribosomal subunit protein L31","Ribosome"
"709","R2866_1639","gpmA","(GenBank) 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase","Glycolysis / Gluconeogenesis, Glycine, serine and threonine metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"710","R2866_1644","purL","(GenBank) Phosphoribosylformylglycinamidine synthase","Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"711","R2866_1646","dapF","(GenBank) Diaminopimelate epimerase","Lysine biosynthesis, D-Amino acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"712","R2866_1648","plsB","(GenBank) glycerol-3-phosphate acyltransferase","Glycerolipid metabolism, Glycerophospholipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"713","R2866_1649","ndh","(GenBank) NADH dehydrogenase","Oxidative phosphorylation, Metabolic pathways"
"714","R2866_1650","dcuB","(GenBank) Probable anaerobic C4-dicarboxylate membrane transporter protein DcuB","Two-component system"
"715","R2866_1652","secB","(GenBank) Protein export chaperone SecB","Quorum sensing, Protein export, Bacterial secretion system"
"716","R2866_1653","pgmB","(GenBank) Phosphoglucomutase PgmB","Fructose and mannose metabolism, Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"717","R2866_1654","dnaE","(GenBank) DNA polymerase III alpha subunit","DNA replication, Mismatch repair, Homologous recombination"
"718","R2866_1655","ilvA","(GenBank) Threonine deaminase","Glycine, serine and threonine metabolism, Valine, leucine and isoleucine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids"
"719","R2866_1656","ilvD","(GenBank) Dihydroxyacid dehydratase","Valine, leucine and isoleucine biosynthesis, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"720","R2866_1659","lpxH","(GenBank) UDP-2,3-diacylglucosamine hydrolase","Lipopolysaccharide biosynthesis, Metabolic pathways"
"721","R2866_1660","plsC","(GenBank) 1-acyl-glycerol-3-phosphate acyltransferase","Glycerolipid metabolism, Glycerophospholipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"722","R2866_1663","proS","(GenBank) Prolyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"723","R2866_1664","recQ","(GenBank) ATP-dependent DNA helicase RecQ","RNA degradation"
"724","R2866_1666","lysA","(GenBank) Diaminopimelate decarboxylase","Lysine biosynthesis, D-Amino acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"725","R2866_1667","narP","(GenBank) nitrate/nitrite response regulator protein","Two-component system"
"726","R2866_1670","rrn5D","(GenBank) 5S ribosomal RNA","Ribosome"
"727","R2866_1671","rrn23D","(GenBank) 23S ribosomal RNA","Ribosome"
"728","R2866_1672","trnA3","(GenBank) tRNA-Ala","Aminoacyl-tRNA biosynthesis"
"729","R2866_1673","trnI2","(GenBank) tRNA-Ile","Aminoacyl-tRNA biosynthesis"
"730","R2866_1674","rrn16D","(GenBank) 16S ribosomal RNA","Ribosome"
"731","R2866_1675","gmhB","(GenBank) D,D-heptose 1,7-bisphosphate phosphatase","Lipopolysaccharide biosynthesis, Metabolic pathways, Biosynthesis of nucleotide sugars"
"732","R2866_1676","metN","(GenBank) DL-methionine transporter, ATP binding protein MetN","ABC transporters"
"733","R2866_1677","metI","(GenBank) DL-methionine transporter, permease protein MetI","ABC transporters"
"734","R2866_1678","metQ","(GenBank) DL-methionine transporter, periplasmic binding protein MetQ","ABC transporters"
"735","R2866_1684","fucI","(GenBank) L-fucose isomerase","Pentose and glucuronate interconversions, Fructose and mannose metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"736","R2866_1687","fucA","(GenBank) L-fuculose phosphate aldolase","Pentose and glucuronate interconversions, Fructose and mannose metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"737","R2866_1689","trnR2","(GenBank) tRNA-Arg","Aminoacyl-tRNA biosynthesis"
"738","R2866_1690","trnP2","(GenBank) tRNA-Pro","Aminoacyl-tRNA biosynthesis"
"739","R2866_1691","folD","(GenBank) Methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase","One carbon pool by folate, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of cofactors"
"740","R2866_1693","shdL","(GenBank) Shikimate 5-dehydrogenase (SHD-L)","Phenylalanine, tyrosine and tryptophan biosynthesis, Biosynthesis of various plant secondary metabolites, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"741","R2866_1694","cysE","(GenBank) Serine acetyltransferase","Cysteine and methionine metabolism, Sulfur metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"742","R2866_1695","gpsA","(GenBank) NAD(P)H-dependent glycerol-3-phosphate dehydrogenase","Glycerophospholipid metabolism, Biosynthesis of secondary metabolites"
"743","R2866_1696","cya","(GenBank) Adenylate cyclase","Purine metabolism, Metabolic pathways"
"744","R2866_1697","hemX","(GenBank) Conserved hypothetical protein","Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of cofactors"
"745","R2866_1744","trnW","(GenBank) tRNA-Trp","Aminoacyl-tRNA biosynthesis"
"746","R2866_1745","trnD3","(GenBank) tRNA-Asp","Aminoacyl-tRNA biosynthesis"
"747","R2866_1746","rrn5E","(GenBank) 5S ribosomal RNA","Ribosome"
"748","R2866_1747","rrn23E","(GenBank) 23S ribosomal RNA","Ribosome"
"749","R2866_1748","trnA4","(GenBank) tRNA-Ala","Aminoacyl-tRNA biosynthesis"
"750","R2866_1749","trnI3","(GenBank) tRNA-Ile","Aminoacyl-tRNA biosynthesis"
"751","R2866_1750","rrn16E","(GenBank) 16S ribosomal RNA","Ribosome"
"752","R2866_1753","sirA","(GenBank) tRNA 2-thiouridine synthesizing protein A","Sulfur relay system"
"753","R2866_1758","secE","(GenBank) Probable preprotein translocase SecE subunit","Quorum sensing, Protein export, Bacterial secretion system"
"754","R2866_1765","selA","(GenBank) L-seryl-tRNA selenium transferase","Selenocompound metabolism, Aminoacyl-tRNA biosynthesis, Metabolic pathways"
"755","R2866_1766","trnU","(GenBank) tRNA-Sec","Aminoacyl-tRNA biosynthesis"
"756","R2866_1767","mutS","(GenBank) DNA mismatch repair protein MutS","Mismatch repair"
"757","R2866_1769","tnaA","(GenBank) Tryptophanase","Tryptophan metabolism, Metabolic pathways"
"758","R2866_1773","surE","(GenBank) Stationary-phase survival protein SurE","Purine metabolism, Pyrimidine metabolism, Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism"
"759","R2866_1781","","(GenBank) Hypothetical protein","Purine metabolism, Metabolic pathways"
"760","R2866_1784","gptB","(GenBank) Xanthine-guanine phosphoribosyltransferase","Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism"
"761","R2866_1785","glpK","(GenBank) Glycerol kinase","Glycerolipid metabolism, Metabolic pathways"
"762","R2866_1787","glpQ","(GenBank) Glycerophosphoryl diester phosphodiesterase","Glycerophospholipid metabolism"
"763","R2866_1789","glpA","(GenBank) Anaerobic glycerol-3-phosphate dehydrogenase subunit A","Glycerophospholipid metabolism, Biosynthesis of secondary metabolites"
"764","R2866_1790","glpB","(GenBank) Anaerobic glycerol-3-phosphate dehydrogenase subunit B","Glycerophospholipid metabolism, Biosynthesis of secondary metabolites"
"765","R2866_1791","glpC","(GenBank) Anaerobic glycerol-3-phosphate dehydrogenase subunit C","Glycerophospholipid metabolism, Biosynthesis of secondary metabolites"
"766","R2866_1792","ilvC","(GenBank) Ketol-acid reductoisomerase","Valine, leucine and isoleucine biosynthesis, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"767","R2866_1795","glpE","(GenBank) Thiosulfurtransferase GlpE","Sulfur metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"768","R2866_1796","tpiA","(GenBank) Triosephosphate isomerase","Glycolysis / Gluconeogenesis, Fructose and mannose metabolism, Inositol phosphate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"769","R2866_1799","pepD","(GenBank) Aminoacyl-histidine dipeptidase (peptidase D)","Glutathione metabolism, Metabolic pathways"
"770","R2866_1800","gptA","(GenBank) Xanthine-guanine phosphoribosyltransferase","Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism"
"771","R2866_1802","ispD","(GenBank) 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase","Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"772","R2866_1803","ispF","(GenBank) 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase","Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"773","R2866_1807","glpX","(GenBank) Fructose 1,6-bisphosphatase II","Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Fructose and mannose metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
