"","Uniprot_ID","GO_Terms","eggNOG"
"8378","B0Y0S8","nucleic acid binding [GO:0003676]",NA
"8379","B0Y5U1",NA,NA
"8380","B0Y965","ribonuclease activity [GO:0004540]; RNA binding [GO:0003723]",NA
"8381","B0Y9I6","integral component of membrane [GO:0016021]",NA
"8382","B0Y8C3","hydrolase activity [GO:0016787]",NA
"8383","B0Y6C9","integral component of membrane [GO:0016021]",NA
"8384","B0Y9X5","integral component of membrane [GO:0016021]",NA
"8385","B0XM64",NA,NA
"8386","B0Y8V1","nucleus [GO:0005634]; cell cycle [GO:0007049]",NA
"8387","B0Y4N0","tRNA (m1A) methyltransferase complex [GO:0031515]; tRNA (adenine-N1-)-methyltransferase activity [GO:0016429]",NA
"8388","B0XQ25",NA,NA
"8389","B0XXJ6","ADP binding [GO:0043531]",NA
"8390","B0XP19","phosphoric diester hydrolase activity [GO:0008081]; lipid metabolic process [GO:0006629]",NA
"8391","B0XV52","GTP binding [GO:0005525]; GTPase activity [GO:0003924]; regulation of translation [GO:0006417]; translation [GO:0006412]",NA
"8392","B0Y7W8",NA,NA
"8393","B0XSQ5","O-methyltransferase activity [GO:0008171]; methylation [GO:0032259]",NA
"8394","B0XZ32","nucleosome [GO:0000786]; nucleus [GO:0005634]; DNA binding [GO:0003677]; nucleosome assembly [GO:0006334]",NA
"8395","B0XZS2","hydrolase activity [GO:0016787]",NA
"8396","B0XRL8",NA,NA
"8397","B0XN74","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]; oxidoreductase activity [GO:0016491]; carbohydrate metabolic process [GO:0005975]",NA
"8398","B0YCS6",NA,NA
"8399","B0XY84",NA,NA
"8400","B0XMT6","nucleolus [GO:0005730]; small-subunit processome [GO:0032040]; rRNA processing [GO:0006364]",NA
"8401","B0XVH6",NA,NA
"8402","B0XMB5","hydrolase activity [GO:0016787]; nucleotide binding [GO:0000166]; nucleotide catabolic process [GO:0009166]",NA
"8403","B0Y2E9","integral component of membrane [GO:0016021]",NA
"8404","B0Y868","D-amino-acid oxidase activity [GO:0003884]; FAD binding [GO:0071949]; D-amino acid metabolic process [GO:0046416]",NA
"8405","B0Y3L9","RNA binding [GO:0003723]",NA
"8406","B0XP65","integral component of membrane [GO:0016021]; oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor [GO:0016628]; sterol biosynthetic process [GO:0016126]",NA
"8407","B0Y114",NA,NA
"8408","B0XM42","mediator complex [GO:0016592]; transcription coregulator activity [GO:0003712]; regulation of transcription by RNA polymerase II [GO:0006357]",NA
"8409","B0YDA6","integral component of membrane [GO:0016021]",NA
"8410","B0XTX9",NA,NA
"8411","B0XVC4","integral component of membrane [GO:0016021]",NA
"8412","B0Y528",NA,NA
"8413","B0XSW4",NA,NA
"8414","B0YD27",NA,NA
"8415","B0XRS3","integral component of membrane [GO:0016021]; metal ion transmembrane transporter activity [GO:0046873]",NA
"8416","B0Y350","Bfa1-Bub2 complex [GO:1990334]; GTPase activator activity [GO:0005096]; negative regulation of exit from mitosis [GO:0001100]",NA
"8417","B0YD93",NA,NA
"8418","B0XZZ1",NA,NA
"8419","B0XYR4","hydrolase activity [GO:0016787]",NA
"8420","B0YF45","phosphorelay sensor kinase activity [GO:0000155]",NA
"8421","B0XWI5",NA,NA
"8422","B0Y1Y8",NA,NA
"8423","B0XP85","protein dimerization activity [GO:0046983]",NA
"8424","B0Y4B7",NA,NA
"8425","B0YCC5","integral component of membrane [GO:0016021]; peroxisomal membrane [GO:0005778]; peroxisome organization [GO:0007031]",NA
"8426","B0YE73","iron ion binding [GO:0005506]; oxidoreductase activity [GO:0016491]; cellular lipid metabolic process [GO:0044255]; lipid biosynthetic process [GO:0008610]",NA
"8427","B0YF10","pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; biosynthetic process [GO:0009058]",NA
"8428","B0XV53","PAN complex [GO:0031251]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]; poly(A)-specific ribonuclease activity [GO:0004535]; mRNA processing [GO:0006397]; nuclear-transcribed mRNA poly(A) tail shortening [GO:0000289]",NA
"8429","B0Y6C0","cytoplasm [GO:0005737]",NA
"8430","B0Y649",NA,NA
"8431","B0XVE2","nucleus [GO:0005634]; proteasome core complex, beta-subunit complex [GO:0019774]; proteasome storage granule [GO:0034515]; threonine-type endopeptidase activity [GO:0004298]; proteasomal ubiquitin-independent protein catabolic process [GO:0010499]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]",NA
"8432","B0XP48","cysteine dioxygenase activity [GO:0017172]; iron ion binding [GO:0005506]",NA
"8433","B0Y4C7","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; metabolic process [GO:0008152]",NA
"8434","B0YEC9","regulation of transcription, DNA-templated [GO:0006355]",NA
"8435","B0XUE9","integral component of membrane [GO:0016021]; TIM23 mitochondrial import inner membrane translocase complex [GO:0005744]; protein transport [GO:0015031]",NA
"8436","B0XZA0","cytoplasm [GO:0005737]; nucleus [GO:0005634]; cysteine-type peptidase activity [GO:0008234]; autophagy [GO:0006914]; protein transport [GO:0015031]",NA
"8437","B0Y119","ATP binding [GO:0005524]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine/tyrosine kinase activity [GO:0004712]",NA
"8438","B0XYW9","cell division site [GO:0032153]; cellular bud [GO:0005933]; cytosol [GO:0005829]; plasma membrane [GO:0005886]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; establishment or maintenance of actin cytoskeleton polarity [GO:0030950]; establishment or maintenance of cell polarity regulating cell shape [GO:0071963]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of exocytosis [GO:0045921]; positive regulation of formin-nucleated actin cable assembly [GO:0090338]; regulation of septum digestion after cytokinesis [GO:0010590]; small GTPase mediated signal transduction [GO:0007264]",NA
"8439","B0Y3G9","ATP binding [GO:0005524]; glutathione binding [GO:0043295]; glutathione synthase activity [GO:0004363]; magnesium ion binding [GO:0000287]",NA
"8440","B0XXR1","commitment complex [GO:0000243]; cytosol [GO:0005829]; U2-type prespliceosome [GO:0071004]; pre-mRNA branch point binding [GO:0045131]; zinc ion binding [GO:0008270]; mRNA splicing, via spliceosome [GO:0000398]",NA
"8441","B0XP94","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; transcription, DNA-templated [GO:0006351]",NA
"8442","B0Y4K7","asparagine synthase (glutamine-hydrolyzing) activity [GO:0004066]; asparagine biosynthetic process [GO:0006529]",NA
"8443","B0YDC8",NA,NA
"8444","B0Y4H9","mitochondrial large ribosomal subunit [GO:0005762]; structural constituent of ribosome [GO:0003735]; mitochondrial translation [GO:0032543]",NA
"8445","B0XSD1","Ino80 complex [GO:0031011]; ATP binding [GO:0005524]; chromatin remodeling [GO:0006338]; positive regulation of transcription involved in G1/S transition of mitotic cell cycle [GO:0071931]; regulation of CENP-A containing nucleosome assembly [GO:1903097]",NA
"8446","B0XSB9","phosphoribosylglycinamide formyltransferase activity [GO:0004644]; 'de novo' IMP biosynthetic process [GO:0006189]; adenine biosynthetic process [GO:0046084]",NA
"8447","B0XQ45","cytoplasm [GO:0005737]; nucleus [GO:0005634]; catalytic activity [GO:0003824]; polysaccharide catabolic process [GO:0000272]",NA
"8448","B0Y5R3","acetolactate synthase complex [GO:0005948]; mitochondrial nucleoid [GO:0042645]; acetolactate synthase activity [GO:0003984]; acetolactate synthase regulator activity [GO:1990610]; isoleucine biosynthetic process [GO:0009097]; valine biosynthetic process [GO:0009099]",NA
"8449","B0XTC8","integral component of membrane [GO:0016021]; mitochondrial outer membrane [GO:0005741]; mitochondrial fission [GO:0000266]",NA
"8450","B0YC14","oxidoreductase activity [GO:0016491]; zinc ion binding [GO:0008270]; metabolic process [GO:0008152]",NA
"8451","B0XXA2","intramolecular transferase activity, phosphotransferases [GO:0016868]; magnesium ion binding [GO:0000287]; carbohydrate metabolic process [GO:0005975]",NA
"8452","B0Y1M6","acid phosphatase activity [GO:0003993]; metal ion binding [GO:0046872]",NA
"8453","B0XWB5","glycerol-3-phosphate dehydrogenase complex [GO:0009331]; glycerol-3-phosphate dehydrogenase [NAD+] activity [GO:0004367]; NAD binding [GO:0051287]; protein homodimerization activity [GO:0042803]; carbohydrate metabolic process [GO:0005975]; glycerol-3-phosphate catabolic process [GO:0046168]",NA
"8454","B0Y3E4","mitochondrion autophagosome adaptor activity [GO:0140580]; mitophagy [GO:0000423]",NA
"8455","B0XM28","integral component of membrane [GO:0016021]; alpha-1,6-mannosyltransferase activity [GO:0000009]; carbohydrate derivative metabolic process [GO:1901135]",NA
"8456","B0XWK0","mitochondrial inner membrane [GO:0005743]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]",NA
"8457","B0YAV3","prenyltransferase activity [GO:0004659]; alkaloid metabolic process [GO:0009820]; cellular biosynthetic process [GO:0044249]; organic substance biosynthetic process [GO:1901576]; secondary metabolite biosynthetic process [GO:0044550]",NA
"8458","B0XXW4","cytosol [GO:0005829]; endosome [GO:0005768]; fungal-type vacuole membrane [GO:0000329]; retromer, cargo-selective complex [GO:0030906]; cargo adaptor activity [GO:0140312]; intracellular protein transport [GO:0006886]; negative regulation of cell death [GO:0060548]; negative regulation of endoplasmic reticulum unfolded protein response [GO:1900102]; positive regulation of protein localization to cell periphery [GO:1904377]; protein retention in Golgi apparatus [GO:0045053]; retrograde transport, endosome to Golgi [GO:0042147]",NA
"8459","B0XRP4","nucleotide-excision repair factor 3 complex [GO:0000112]; transcription factor TFIIH core complex [GO:0000439]; transcription factor TFIIH holo complex [GO:0005675]; 4 iron, 4 sulfur cluster binding [GO:0051539]; 5'-3' DNA helicase activity [GO:0043139]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; damaged DNA binding [GO:0003684]; nucleotide-excision repair, DNA duplex unwinding [GO:0000717]; nucleotide-excision repair, DNA incision [GO:0033683]; phosphorylation of RNA polymerase II C-terminal domain [GO:0070816]; positive regulation of mitotic recombination [GO:0045951]; regulation of transposition, RNA-mediated [GO:0010525]; transcription initiation from RNA polymerase II promoter [GO:0006367]",NA
"8460","B0XTJ2","ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]",NA
"8461","B0Y5E0","integral component of mitochondrial inner membrane [GO:0031305]; 4-hydroxybenzoate decaprenyltransferase activity [GO:0002083]; 4-hydroxybenzoate nonaprenyltransferase activity [GO:0047293]; 4-hydroxybenzoate octaprenyltransferase activity [GO:0008412]; terpenoid biosynthetic process [GO:0016114]; ubiquinone biosynthetic process [GO:0006744]",NA
"8462","B0XV01","pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; pseudouridine synthesis [GO:0001522]; rRNA processing [GO:0006364]",NA
"8463","B0XR05","histone H3-tri/dimethyl-lysine-9 demethylase activity [GO:0140684]; metal ion binding [GO:0046872]",NA
"8464","B0Y4H0","Golgi apparatus [GO:0005794]; protein transport [GO:0015031]",NA
"8465","B0XSQ4","FAD binding [GO:0071949]; monooxygenase activity [GO:0004497]",NA
"8466","B0XUC5","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; metabolic process [GO:0008152]",NA
"8467","B0XZ80","chromatin [GO:0000785]; chromosome, centromeric region [GO:0000775]; Dbf4-dependent protein kinase complex [GO:0031431]; nucleus [GO:0005634]; ATP binding [GO:0005524]; identical protein binding [GO:0042802]; protein serine/threonine kinase activity [GO:0004674]; double-strand break repair via break-induced replication [GO:0000727]; G1/S transition of mitotic cell cycle [GO:0000082]; mitotic DNA replication checkpoint signaling [GO:0033314]; mitotic DNA replication initiation [GO:1902975]; mitotic DNA replication preinitiation complex assembly [GO:1902977]; mitotic intra-S DNA damage checkpoint signaling [GO:0031573]; negative regulation of DNA binding [GO:0043392]; negative regulation of exit from mitosis [GO:0001100]; negative regulation of transcription by transcription factor catabolism [GO:0010620]; peptidyl-serine phosphorylation [GO:0018105]; peptidyl-threonine phosphorylation [GO:0018107]; positive regulation of kinetochore assembly [GO:1905561]; positive regulation of meiosis I [GO:0060903]; positive regulation of meiotic DNA double-strand break formation involved in reciprocal meiotic recombination [GO:1905263]; positive regulation of monopolar spindle attachment to meiosis I kinetochore [GO:1904968]; premeiotic DNA replication [GO:0006279]; protein autophosphorylation [GO:0046777]; protein-containing complex localization [GO:0031503]; replication fork protection [GO:0048478]",NA
"8468","B0XX07","ATP binding [GO:0005524]; GMP synthase (glutamine-hydrolyzing) activity [GO:0003922]; pyrophosphatase activity [GO:0016462]; glutamine metabolic process [GO:0006541]",NA
"8469","B0XZZ5","COPII-coated ER to Golgi transport vesicle [GO:0030134]; endoplasmic reticulum [GO:0005783]; Golgi membrane [GO:0000139]; syntaxin binding [GO:0019905]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; positive regulation of SNARE complex assembly [GO:0035543]; regulation of Ras protein signal transduction [GO:0046578]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]; vesicle fusion with Golgi apparatus [GO:0048280]",NA
"8470","B0XRH6",NA,NA
"8471","B0XT51",NA,NA
"8472","B0Y359","plasma membrane [GO:0005886]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; signal transduction [GO:0007165]",NA
"8473","B0XMJ5","cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; aspartate-tRNA ligase activity [GO:0004815]; ATP binding [GO:0005524]; aspartyl-tRNA aminoacylation [GO:0006422]",NA
"8474","B0YE41",NA,NA
"8475","B0YF59","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA
"8476","B0Y7T9","GPI-anchor transamidase complex [GO:0042765]; attachment of GPI anchor to protein [GO:0016255]",NA
"8477","B0Y9C2","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]",NA
"8478","B0XW11","heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]",NA
"8479","B0Y3X8","mitochondrion [GO:0005739]; ADP-ribose diphosphatase activity [GO:0047631]; ribose phosphate metabolic process [GO:0019693]",NA
"8480","B0XVQ1",NA,NA
"8481","B0YCF3","GTPase activator activity [GO:0005096]; signal transduction [GO:0007165]",NA
"8482","B0Y1V9","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; metabolic process [GO:0008152]",NA
"8483","B0YB77","catalytic activity [GO:0003824]; nucleoside metabolic process [GO:0009116]",NA
"8484","B0XQD5","integral component of membrane [GO:0016021]; transferase activity, transferring alkyl or aryl (other than methyl) groups [GO:0016765]",NA
"8485","B0YEE2","integral component of membrane [GO:0016021]; cation transmembrane transporter activity [GO:0008324]; cellular transition metal ion homeostasis [GO:0046916]",NA
"8486","B0XNJ0","integral component of membrane [GO:0016021]; CDP-diacylglycerol-inositol 3-phosphatidyltransferase activity [GO:0003881]; phospholipid biosynthetic process [GO:0008654]",NA
"8487","B0XMW4",NA,NA
"8488","B0XX50","copper ion binding [GO:0005507]; primary amine oxidase activity [GO:0008131]; quinone binding [GO:0048038]; amine metabolic process [GO:0009308]",NA
"8489","B0YA38","mitochondrion [GO:0005739]",NA
"8490","B0XRQ0","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA
"8491","B0Y702","D-threo-aldose 1-dehydrogenase activity [GO:0047834]; D-xylose:NADP reductase activity [GO:0032866]",NA
"8492","B0Y0N7","extracellular region [GO:0005576]; pectate lyase activity [GO:0030570]; polysaccharide catabolic process [GO:0000272]",NA
"8493","B0XRC9","small molecule metabolic process [GO:0044281]",NA
"8494","B0XWE9","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA
"8495","B0YF93","integral component of membrane [GO:0016021]; nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; transcription, DNA-templated [GO:0006351]",NA
"8496","B0YA98","Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; vacuolar membrane [GO:0005774]; acetylglucosaminyltransferase activity [GO:0008375]; protein N-linked glycosylation [GO:0006487]",NA
"8497","B0XMF3","integral component of membrane [GO:0016021]",NA
"8498","B0XU42",NA,NA
"8499","B0Y8R0","hydrolase activity [GO:0016787]",NA
"8500","B0Y5X2",NA,NA
"8501","B0XX55","integral component of membrane [GO:0016021]",NA
"8502","B0Y7E9","integral component of membrane [GO:0016021]",NA
"8503","B0XZ45","transcription by RNA polymerase II [GO:0006366]",NA
"8504","B0Y1B0","integral component of membrane [GO:0016021]",NA
"8505","B0Y948",NA,NA
"8506","B0YCL7","FMN binding [GO:0010181]; fumarate reductase (NADH) activity [GO:0016156]",NA
"8507","B0XNK5","integral component of membrane [GO:0016021]; transmembrane transport [GO:0055085]",NA
"8508","B0YAW4","integral component of membrane [GO:0016021]; transferase activity, transferring alkyl or aryl (other than methyl) groups [GO:0016765]",NA
"8509","B0Y1Z2","integral component of membrane [GO:0016021]",NA
"8510","B0Y4F4","mitochondrial inner membrane [GO:0005743]",NA
"8511","B0YEE0",NA,NA
"8512","B0XXI3",NA,NA
"8513","B0YBF4",NA,NA
"8514","B0XUJ7",NA,NA
"8515","B0Y2C0","integral component of membrane [GO:0016021]; transmembrane transport [GO:0055085]",NA
"8516","B0XTW4","endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; vacuolar proton-transporting V-type ATPase complex assembly [GO:0070072]",NA
"8517","B0XTP2",NA,NA
"8518","B0XTD6","integral component of membrane [GO:0016021]",NA
"8519","B0Y6Z6","nucleus [GO:0005634]; metal ion binding [GO:0046872]; chromatin organization [GO:0006325]",NA
"8520","B0Y7H8",NA,NA
"8521","B0Y2B3",NA,NA
"8522","B0Y802",NA,NA
"8523","B0Y6Z2","chromatin [GO:0000785]; CMG complex [GO:0071162]; GINS complex [GO:0000811]; replication fork protection complex [GO:0031298]; DNA unwinding involved in DNA replication [GO:0006268]; double-strand break repair via break-induced replication [GO:0000727]; mitotic DNA replication initiation [GO:1902975]",NA
"8524","B0XXE8","aldehyde-lyase activity [GO:0016832]; carbohydrate metabolic process [GO:0005975]",NA
"8525","B0YAM5","oxidoreductase activity [GO:0016491]; metabolic process [GO:0008152]",NA
"8526","B0Y8C5","oxidoreductase activity [GO:0016491]",NA
"8527","B0YDQ9","flavin adenine dinucleotide binding [GO:0050660]; N,N-dimethylaniline monooxygenase activity [GO:0004499]; NADP binding [GO:0050661]",NA
"8528","B0Y0F6","pyrroline-5-carboxylate reductase activity [GO:0004735]; proline biosynthetic process [GO:0006561]",NA
"8529","B0XT46","integral component of membrane [GO:0016021]",NA
"8530","B0XM41",NA,NA
"8531","B0XQL4",NA,NA
"8532","B0Y0K0","flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]",NA
"8533","B0XST1","integral component of membrane [GO:0016021]",NA
"8534","B0Y3C8","integral component of membrane [GO:0016021]",NA
"8535","B0XPU1","integral component of membrane [GO:0016021]",NA
"8536","B0Y7I7","hydrolase activity [GO:0016787]",NA
"8537","B0Y774",NA,NA
"8538","B0Y8F6","integral component of membrane [GO:0016021]; vacuolar membrane [GO:0005774]",NA
"8539","B0YBT4",NA,NA
"8540","B0Y3M9","catalytic activity [GO:0003824]",NA
"8541","B0XU14","integral component of membrane [GO:0016021]",NA
"8542","B0Y1P8",NA,NA
"8543","B0XWE4","holo-[acyl-carrier-protein] synthase activity [GO:0008897]; magnesium ion binding [GO:0000287]",NA
"8544","B0XW83","integral component of membrane [GO:0016021]",NA
"8545","B0XQ18",NA,NA
"8546","B0Y9R6","FMN binding [GO:0010181]; oxidoreductase activity [GO:0016491]",NA
"8547","B0Y2A2",NA,NA
"8548","B0XUU1","integral component of membrane [GO:0016021]; glutathione transferase activity [GO:0004364]; glutathione metabolic process [GO:0006749]",NA
"8549","B0XYU5",NA,NA
"8550","B0Y1F9","integral component of membrane [GO:0016021]",NA
"8551","B0XNT3","uroporphyrinogen decarboxylase activity [GO:0004853]; protoporphyrinogen IX biosynthetic process [GO:0006782]",NA
"8552","B0Y672","hydrolase activity [GO:0016787]",NA
"8553","B0XUI3",NA,NA
"8554","B0Y701","integral component of membrane [GO:0016021]",NA
"8555","B0XNP8","guanyl-nucleotide exchange factor activity [GO:0005085]; small GTPase mediated signal transduction [GO:0007264]",NA
"8556","B0XTN8",NA,NA
"8557","B0Y117","integral component of membrane [GO:0016021]",NA
"8558","B0YB93",NA,NA
"8559","B0XTY2",NA,NA
"8560","B0Y3H6","integral component of membrane [GO:0016021]",NA
"8561","B0XSD6",NA,NA
"8562","B0XP30",NA,NA
"8563","B0YC68",NA,NA
"8564","B0XX71",NA,NA
"8565","B0Y1E8","integral component of membrane [GO:0016021]",NA
"8566","B0XS37",NA,NA
"8567","B0XRJ2",NA,NA
"8568","B0Y509",NA,NA
"8569","B0YEV1",NA,NA
"8570","B0XWR7",NA,NA
"8571","B0XQ13","carbohydrate metabolic process [GO:0005975]",NA
"8572","B0XQC6",NA,NA
"8573","B0Y2B4","extracellular region [GO:0005576]; endoribonuclease activity [GO:0004521]; RNA binding [GO:0003723]; negative regulation of translation [GO:0017148]",NA
"8574","B0Y6X9",NA,NA
"8575","B0XU20","metal ion binding [GO:0046872]; oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen [GO:0016702]",NA
"8576","B0XMM6","pyridoxal kinase activity [GO:0008478]; pyridoxal 5'-phosphate salvage [GO:0009443]",NA
"8577","B0XVP3","integral component of membrane [GO:0016021]",NA
"8578","B0Y9S2","integral component of membrane [GO:0016021]",NA
"8579","B0YEC5","nucleus [GO:0005634]; DNA binding [GO:0003677]",NA
"8580","B0Y4S7","mitochondrial inner membrane [GO:0005743]; respirasome [GO:0070469]; mitochondrial respiratory chain complex I assembly [GO:0032981]",NA
"8581","B0XT08","integral component of membrane [GO:0016021]; UDP-glycosyltransferase activity [GO:0008194]",NA
"8582","B0Y6W5","oxidoreductase activity [GO:0016491]",NA
"8583","B0XQQ7","integral component of membrane [GO:0016021]",NA
"8584","B0XZH7",NA,NA
"8585","B0Y6D0","integral component of membrane [GO:0016021]",NA
"8586","B0Y2P5","integral component of membrane [GO:0016021]",NA
"8587","B0YCG4",NA,NA
"8588","B0YDQ0","integral component of membrane [GO:0016021]",NA
"8589","B0XU54","integral component of membrane [GO:0016021]",NA
"8590","B0Y3U0","integral component of membrane [GO:0016021]; mating-type factor pheromone receptor activity [GO:0004932]",NA
"8591","B0XRL7","NAD binding [GO:0051287]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]",NA
"8592","B0XY92",NA,NA
"8593","B0XRM1",NA,NA
"8594","B0Y989","integral component of membrane [GO:0016021]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]",NA
"8595","B0Y056",NA,NA
"8596","B0XT30","integral component of membrane [GO:0016021]",NA
"8597","B0XVM3","transferase activity [GO:0016740]; glutathione metabolic process [GO:0006749]",NA
"8598","B0YDB1","N-acetyltransferase activity [GO:0008080]",NA
"8599","B0Y2Y9",NA,NA
"8600","B0XWB1","cytoplasm [GO:0005737]; microtubule [GO:0005874]; beta-tubulin binding [GO:0048487]; post-chaperonin tubulin folding pathway [GO:0007023]; tubulin complex assembly [GO:0007021]",NA
"8601","B0Y0H1",NA,NA
"8602","B0YE22",NA,NA
"8603","B0XP64","RNA binding [GO:0003723]; tRNA-specific adenosine deaminase activity [GO:0008251]; tRNA wobble adenosine to inosine editing [GO:0002100]",NA
"8604","B0XN01","catalytic activity [GO:0003824]",NA
"8605","B0YBS2",NA,NA
"8606","B0YAW8","dioxygenase activity [GO:0051213]",NA
"8607","B0XMP2",NA,NA
"8608","B0XXF0",NA,NA
"8609","B0XR55",NA,NA
"8610","B0Y9H8","integral component of membrane [GO:0016021]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen [GO:0016712]",NA
"8611","B0Y0X5","peptidase activity [GO:0008233]",NA
"8612","B0YAB8","integral component of membrane [GO:0016021]",NA
"8613","B0XT93","N-acetyltransferase activity [GO:0008080]",NA
"8614","B0Y1H3","nuclear pore [GO:0005643]",NA
"8615","B0Y7J4","integral component of membrane [GO:0016021]",NA
"8616","B0XTS2",NA,NA
"8617","B0Y9B2",NA,NA
"8618","B0XXQ4",NA,NA
"8619","B0Y631","integral component of membrane [GO:0016021]",NA
"8620","B0Y0M2","integral component of membrane [GO:0016021]",NA
"8621","B0YBE7","hydrolase activity [GO:0016787]",NA
"8622","B0XR16",NA,NA
"8623","B0XNL8","mitochondrion [GO:0005739]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; mitochondrial translation [GO:0032543]",NA
"8624","B0XUA2","cytoplasm [GO:0005737]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; nuclear-transcribed mRNA catabolic process, no-go decay [GO:0070966]; nuclear-transcribed mRNA catabolic process, non-stop decay [GO:0070481]; RNA surveillance [GO:0071025]",NA
"8625","B0YE43",NA,NA
"8626","B0XT01",NA,NA
"8627","B0Y950","hydrolase activity [GO:0016787]; nucleotide binding [GO:0000166]; nucleotide catabolic process [GO:0009166]",NA
"8628","B0XPX4","tRNA (uracil) methyltransferase activity [GO:0016300]; tRNA wobble uridine modification [GO:0002098]",NA
"8629","B0XYL0","chaperonin-containing T-complex [GO:0005832]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; unfolded protein binding [GO:0051082]; chaperone mediated protein folding independent of cofactor [GO:0051086]",NA
"8630","B0XUG9","oxidoreductase activity [GO:0016491]",NA
"8631","B0Y2E0","anaphase-promoting complex [GO:0005680]; pericentric heterochromatin [GO:0005721]; anaphase-promoting complex-dependent catabolic process [GO:0031145]; positive regulation of mitotic metaphase/anaphase transition [GO:0045842]",NA
"8632","B0YD75","amidophosphoribosyltransferase activity [GO:0004044]; metal ion binding [GO:0046872]; 'de novo' IMP biosynthetic process [GO:0006189]; adenine metabolic process [GO:0046083]; nucleoside metabolic process [GO:0009116]; purine nucleobase biosynthetic process [GO:0009113]",NA
"8633","B0Y1G6","nucleus [GO:0005634]; ATP binding [GO:0005524]; hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides [GO:0016818]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]; DNA repair [GO:0006281]",NA
"8634","B0XPI0","cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome regulatory particle, base subcomplex [GO:0008540]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; proteasome-activating activity [GO:0036402]; positive regulation of RNA polymerase II transcription preinitiation complex assembly [GO:0045899]; proteasome regulatory particle assembly [GO:0070682]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]",NA
"8635","B0YCQ3","cytoplasm [GO:0005737]; RNA binding [GO:0003723]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]",NA
"8636","B0Y8S4",NA,NA
"8637","B0Y7Z2","catalytic activity [GO:0003824]",NA
