"","Gene_Locus_ID","Gene_Symbol","Gene_Function","KEGG_Pathway"
"1549","CAALFM_C701870WA","MSK1, CaO19.6533 ","(RefSeq) lysine--tRNA ligase","Aminoacyl-tRNA biosynthesis"
"1550","CAALFM_C701900WA","NUC2, CaO19.6531 ","(RefSeq) Nuc2p","Oxidative phosphorylation, Metabolic pathways"
"1551","CAALFM_C701920WA","CDC34, CaO19.6529 ","(RefSeq) SCF E2 ubiquitin-protein ligase catalytic subunit","Ubiquitin mediated proteolysis"
"1552","CAALFM_C702010CA","CaO19.6518 ","(RefSeq) hypothetical protein","Glycolysis / Gluconeogenesis, Ascorbate and aldarate metabolism, Fatty acid degradation, Valine, leucine and isoleucine degradation, Lysine degradation, Arginine and proline metabolism, Histidine metabolism, Tryptophan metabolism, beta-Alanine metabolism, Glycerolipid metabolism, Pyruvate metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1553","CAALFM_C702020WA","RAD14, CaO19.6517 ","(RefSeq) Rad14p","Nucleotide excision repair"
"1554","CAALFM_C702030WA","HSP90, CaO19.6515 ","(RefSeq) Hsp90 family chaperone","Protein processing in endoplasmic reticulum"
"1555","CAALFM_C702140WA","CaO19.6501 ","(RefSeq) hypothetical protein","Glycerolipid metabolism, Metabolic pathways"
"1556","CAALFM_C702150CA","ECM42, CaO19.6500 ","(RefSeq) glutamate N-acetyltransferase","Arginine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"1557","CAALFM_C702330WA","YCF1, CaO19.6478 ","(RefSeq) ATP-binding cassette glutathione S-conjugate transporter","ABC transporters"
"1558","CAALFM_C702390WA","AHP2, CaO19.6470 ","(RefSeq) Ahp2p","Sulfur relay system"
"1559","CAALFM_C702490WA","PEX1, CaO19.6460 ","(RefSeq) AAA family ATPase peroxin 1","Peroxisome"
"1560","CAALFM_C702500CA","DPP3, CaO19.6459 ","(RefSeq) bifunctional diacylglycerol diphosphate phosphatase/phosphatidate phosphatase","Glycerolipid metabolism, Glycerophospholipid metabolism, Biosynthesis of secondary metabolites"
"1561","CAALFM_C702510WA"," ","(RefSeq) U6 snRNA complex subunit","RNA degradation, Spliceosome"
"1562","CAALFM_C702650WA","TEP1, CaO19.3699 ","(RefSeq) putative phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase","Inositol phosphate metabolism, Metabolic pathways, Phosphatidylinositol signaling system"
"1563","CAALFM_C702690CA","CaO19.3695 ","(RefSeq) bifunctional diacylglycerol cholinephosphotransferase/ethanolaminephosphotransferase","Phosphonate and phosphinate metabolism, Glycerophospholipid metabolism, Ether lipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1564","CAALFM_C702770WA","CHS1, CaO19.5188 ","(RefSeq) chitin synthase","Amino sugar and nucleotide sugar metabolism, Metabolic pathways"
"1565","CAALFM_C702790CA","POL3, CaO19.5182 ","(RefSeq) DNA-directed DNA polymerase delta","DNA replication, Base excision repair, Nucleotide excision repair, Mismatch repair, Homologous recombination"
"1566","CAALFM_C702810WA","PRX1, CaO19.5180 ","(RefSeq) thioredoxin peroxidase","Glutathione metabolism, Metabolic pathways"
"1567","CAALFM_C702840CA","ERG5, CaO19.5178 ","(RefSeq) C-22 sterol desaturase","Steroid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"1568","CAALFM_C702860CA","CaO19.5175 ","(RefSeq) E3 ubiquitin-protein ligase","Protein processing in endoplasmic reticulum"
"1569","CAALFM_C702870CA","TAF19, CaO19.5174 ","(RefSeq) Taf19p","Basal transcription factors"
"1570","CAALFM_C702890CA","PMT1, CaO19.5171 ","(RefSeq) dolichyl-phosphate-mannose-protein mannosyltransferase","Other types of O-glycan biosynthesis, Mannose type O-glycan biosynthesis, Metabolic pathways"
"1571","CAALFM_C702920WA","CaO19.5169 ","(RefSeq) hypothetical protein","Arginine and proline metabolism, Phenylalanine metabolism, Tryptophan metabolism, Metabolic pathways"
"1572","CAALFM_C702950CA","DBF4, CaO19.5166 ","(RefSeq) protein serine/threonine kinase activating protein","Cell cycle - yeast, Meiosis - yeast"
"1573","CAALFM_C702970WA","ECM39, CaO19.5164 ","(RefSeq) dolichyl-P-Man:Man(7)GlcNAc(2)-PP-dolichol alpha-1,6-mannosyltransferase","N-Glycan biosynthesis, Various types of N-glycan biosynthesis, Metabolic pathways"
"1574","CAALFM_C702990WA","BCK1, CaO19.5162 ","(RefSeq) mitogen-activated protein kinase kinase kinase","MAPK signaling pathway - yeast, Mitophagy - yeast"
"1575","CAALFM_C703000CA","CaO19.5161 ","(RefSeq) mitochondrial 54S ribosomal protein YmL49","Ribosome"
"1576","CAALFM_C703040WA","CaO19.5157 ","(RefSeq) hypothetical protein","Fatty acid elongation, Biosynthesis of unsaturated fatty acids, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism"
"1577","CAALFM_C703050WA","CaO19.5156 ","(RefSeq) enoyl-CoA hydratase","Fatty acid elongation, Biosynthesis of unsaturated fatty acids, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism"
"1578","CAALFM_C703070CA","CYR1, CaO19.5151 ","(RefSeq) adenylate cyclase","Purine metabolism, Metabolic pathways, Meiosis - yeast, Longevity regulating pathway - multiple species"
"1579","CAALFM_C703130CA","DFR1, CaO19.5142 ","(RefSeq) dihydrofolate reductase","One carbon pool by folate, Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"1580","CAALFM_C703200CA","CaO19.5136 ","(RefSeq) hypothetical protein","Vitamin B6 metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1581","CAALFM_C703250CA","PDI1, CaO19.5130 ","(RefSeq) protein disulfide isomerase","Protein processing in endoplasmic reticulum"
"1582","CAALFM_C703260CA","CaO19.5129 ","(RefSeq) hypothetical protein","Peroxisome"
"1583","CAALFM_C703330CA","SHM1, CaO19.1342 ","(RefSeq) glycine hydroxymethyltransferase","Glycine, serine and threonine metabolism, Cyanoamino acid metabolism, Glyoxylate and dicarboxylate metabolism, One carbon pool by folate, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids, Biosynthesis of cofactors"
"1584","CAALFM_C703390CA","PUP3, CaO19.1336 ","(RefSeq) proteasome core particle subunit beta 3","Proteasome"
"1585","CAALFM_C703400CA","CaO19.1335 ","(RefSeq) ATP-dependent RNA helicase","RNA degradation"
"1586","CAALFM_C703520WA","PNC1, CaO19.6684 ","(RefSeq) nicotinamidase","Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors, Longevity regulating pathway - multiple species"
"1587","CAALFM_C703530CA","ISY1, CaO19.6685 ","(RefSeq) Isy1p","Spliceosome"
"1588","CAALFM_C703570WA","ARG4, CaO19.6689 ","(RefSeq) argininosuccinate lyase","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1589","CAALFM_C703640CA","CaO19.6698 ","(RefSeq) asparagine--tRNA ligase","Aminoacyl-tRNA biosynthesis"
"1590","CAALFM_C703650WA","CaO19.6699 ","(RefSeq) histidinol-phosphatase","Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1591","CAALFM_C703660CA","CaO19.6701 ","(RefSeq) proline--tRNA ligase","Aminoacyl-tRNA biosynthesis"
"1592","CAALFM_C703670WA","DED81, CaO19.6702 ","(RefSeq) asparagine--tRNA ligase","Aminoacyl-tRNA biosynthesis"
"1593","CAALFM_C703710CA","PLC1, CaO19.5506 ","(RefSeq) phosphatidylinositol phospholipase C","Inositol phosphate metabolism, Metabolic pathways, Phosphatidylinositol signaling system"
"1594","CAALFM_C703720CA","HIS7, CaO19.5505 ","(RefSeq) imidazoleglycerol-phosphate synthase","Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1595","CAALFM_C703780CA","CaO19.7204 ","(RefSeq) putative nitronate monooxygenase","Nitrogen metabolism, Metabolic pathways"
"1596","CAALFM_C703840WA","CaO19.7198 ","(RefSeq) CCR4-NOT core subunit","RNA degradation"
"1597","CAALFM_C703860WA","CaO19.7196 ","(RefSeq) proteinase B","Autophagy - yeast"
"1598","CAALFM_C703870WA","RAD6, CaO19.7195 ","(RefSeq) E2 ubiquitin-conjugating protein","Ubiquitin mediated proteolysis"
"1599","CAALFM_C703910WA","OGG1, CaO19.7190 ","(RefSeq) 8-oxoguanine glycosylase","Base excision repair"
"1600","CAALFM_C703920CA","RPP1B, CaO19.7188 ","(RefSeq) ribosomal protein P1B","Ribosome"
"1601","CAALFM_C703940CA","CLB4, CaO19.7186 ","(RefSeq) B-type cyclin","Cell cycle - yeast, Meiosis - yeast"
"1602","CAALFM_C704010WA","CaO19.7179 ","(RefSeq) Hsp70 family ATPase","RNA degradation"
"1603","CAALFM_C704020CA","PRE5, CaO19.7178 ","(RefSeq) proteasome core particle subunit alpha 6","Proteasome"
"1604","CAALFM_C704030CA","KAP120, CaO19.7177 ","(RefSeq) Kap120p","Nucleocytoplasmic transport"
"1605","CAALFM_C704040CA","NPT1, CaO19.7176 ","(RefSeq) nicotinate phosphoribosyltransferase","Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1606","CAALFM_C704050WA","HLJ1, CaO19.7175 ","(RefSeq) type I HSP40 co-chaperone","Protein processing in endoplasmic reticulum"
"1607","CAALFM_C704090CA","CaO19.7166 ","(RefSeq) hypothetical protein","Glycerophospholipid metabolism"
"1608","CAALFM_C704180WA","FAA2-3, CaO19.7156 ","(RefSeq) Faa2-3p","Fatty acid biosynthesis, Fatty acid degradation, Metabolic pathways, Fatty acid metabolism, Peroxisome"
"1609","CAALFM_C704190CA","UTP18, CaO19.7154 ","(RefSeq) Utp18p","Ribosome biogenesis in eukaryotes"
"1610","CAALFM_C704200CA","CaO19.7153 ","(RefSeq) Ran GTPase-binding protein","Nucleocytoplasmic transport"
"1611","CAALFM_C704210CA","CaO19.7152 ","(RefSeq) hypothetical protein","Cysteine and methionine metabolism, Sulfur metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids"
"1612","CAALFM_C704260WA","CaO19.7144 ","(RefSeq) ribosome dissociation factor GTPase","mRNA surveillance pathway"
"1613","CAALFM_C704270CA","UFE1, CaO19.7141 ","(RefSeq) Ufe1p","SNARE interactions in vesicular transport, Phagosome"
"1614","CAALFM_C704280CA","CaO19.7140 ","(RefSeq) hypothetical protein","Tyrosine metabolism, Metabolic pathways"
"1615","CAALFM_C704290WA","CaO19.7139 ","(RefSeq) hypothetical protein","Spliceosome"
"1616","CAALFM_CR00070WA","BNR1, CaO19.7537 ","(RefSeq) Bnr1p","MAPK signaling pathway - yeast"
"1617","CAALFM_CR00080WA","MIS12, CaO19.7534 ","(RefSeq) Mis12p","One carbon pool by folate, Metabolic pathways, Biosynthesis of cofactors"
"1618","CAALFM_CR00120CA","MKC1, CaO19.7523 ","(RefSeq) mitogen-activated serine/threonine-protein kinase","MAPK signaling pathway - yeast, Autophagy - yeast, Mitophagy - yeast"
"1619","CAALFM_CR00150CA","POT1, CaO19.7520 ","(RefSeq) acetyl-CoA C-acyltransferase","Fatty acid degradation, Valine, leucine and isoleucine degradation, alpha-Linolenic acid metabolism, Biosynthesis of unsaturated fatty acids, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism, Peroxisome"
"1620","CAALFM_CR00180CA","CHT1, CaO19.7517 ","(RefSeq) Cht1p","Amino sugar and nucleotide sugar metabolism, Metabolic pathways"
"1621","CAALFM_CR00190WA","NGS1, CaO19.7516 ","(RefSeq) Ngs1p","Amino sugar and nucleotide sugar metabolism, Glycosaminoglycan degradation, Metabolic pathways, beta-Lactam resistance"
"1622","CAALFM_CR00200WA","PCK1, CaO19.7514 ","(RefSeq) phosphoenolpyruvate carboxykinase","Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"1623","CAALFM_CR00230WA","CaO19.7511 ","(RefSeq) hypothetical protein","Nucleocytoplasmic transport"
"1624","CAALFM_CR00240WA","LSM6 ","(RefSeq) U4/U6-U5 snRNP complex subunit","RNA degradation, Spliceosome"
"1625","CAALFM_CR00250WA","ATP17 ","(RefSeq) F1F0 ATP synthase subunit f","Oxidative phosphorylation, Metabolic pathways"
"1626","CAALFM_CR00300WA","CDA2, CaO19.7503 ","(RefSeq) chitin deacetylase","Amino sugar and nucleotide sugar metabolism, Metabolic pathways"
"1627","CAALFM_CR00330CA","PXA1, CaO19.7500 ","(RefSeq) ATP-binding cassette long-chain fatty acid transporter","ABC transporters, Peroxisome"
"1628","CAALFM_CR00350WA","CaO19.7499 ","(RefSeq) nicotinamide-nucleotide adenylyltransferase","Nicotinate and nicotinamide metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1629","CAALFM_CR00360CA","LEU1, CaO19.7498 ","(RefSeq) 3-isopropylmalate dehydratase","Valine, leucine and isoleucine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"1630","CAALFM_CR00370WA","CaO19.7497 ","(RefSeq) cullin","Ubiquitin mediated proteolysis"
"1631","CAALFM_CR00460CA","CaO19.7488 ","(RefSeq) snoRNA-binding rRNA-processing protein","Ribosome biogenesis in eukaryotes"
"1632","CAALFM_CR00480WA","MRPL6, CaO19.7486 ","(RefSeq) mitochondrial 54S ribosomal protein YmL16","Ribosome"
"1633","CAALFM_CR00490WA","CaO19.7485 ","(RefSeq) mitochondrial 54S ribosomal protein YmL9","Ribosome"
"1634","CAALFM_CR00510CA","ADE1, CaO19.7484 ","(RefSeq) phosphoribosylaminoimidazolesuccinocarboxamide synthase","Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1635","CAALFM_CR00520CA","CRM1, CaO19.7483 ","(RefSeq) exportin","Ribosome biogenesis in eukaryotes, Nucleocytoplasmic transport, Viral life cycle - HIV-1"
"1636","CAALFM_CR00540CA","MDH1, CaO19.7481 ","(RefSeq) malate dehydrogenase","Citrate cycle (TCA cycle), Cysteine and methionine metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"1637","CAALFM_CR00560WA","NTH1, CaO19.7479 ","(RefSeq) alpha,alpha-trehalase NTH1","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1638","CAALFM_CR00570WA","CaO19.7478 ","(RefSeq) trans-hexaprenyltranstransferase","Terpenoid backbone biosynthesis, Biosynthesis of secondary metabolites"
"1639","CAALFM_CR00590WA","PHO81, CaO19.7475 ","(RefSeq) Pho81p","Cell cycle - yeast"
"1640","CAALFM_CR00620CA","ARG1, CaO19.7469 ","(RefSeq) argininosuccinate synthase","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1641","CAALFM_CR00640WA","ACC1, CaO19.7466 ","(RefSeq) acetyl-CoA carboxylase","Fatty acid biosynthesis, Pyruvate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism"
"1642","CAALFM_CR00690CA","CaO19.3286 ","(RefSeq) hypothetical protein","Protein processing in endoplasmic reticulum"
"1643","CAALFM_CR00710CA","CaO19.3283 ","(RefSeq) 3-oxoacyl-[acyl-carrier-protein] reductase (NADPH)","Fatty acid biosynthesis, Biotin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism, Biosynthesis of cofactors"
"1644","CAALFM_CR00780CA","GSY1, CaO19.3278 ","(RefSeq) glycogen (starch) synthase","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1645","CAALFM_CR00800CA","PWP2, CaO19.3276 ","(RefSeq) snoRNA-binding rRNA-processing protein","Ribosome biogenesis in eukaryotes"
"1646","CAALFM_CR00810WA","CaO19.3275 ","(RefSeq) hypothetical protein","RNA degradation"
"1647","CAALFM_CR00850CA","GSL2, CaO19.3270 ","(RefSeq) Gsl2p","Starch and sucrose metabolism, Metabolic pathways, MAPK signaling pathway - yeast"
"1648","CAALFM_CR00980CA","CaO19.3260 ","(RefSeq) phosphopantothenoylcysteine decarboxylase complex subunit","Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"1649","CAALFM_CR00990WA","CaO19.3259 ","(RefSeq) signal peptidase complex catalytic subunit","Protein export"
"1650","CAALFM_CR01000CA","SLN1, CaO19.3256 ","(RefSeq) Sln1p","MAPK signaling pathway - yeast, Mitophagy - yeast"
"1651","CAALFM_CR01040CA","ARC19, CaO19.3251 ","(RefSeq) Arc19p","Autophagy - yeast, Endocytosis"
"1652","CAALFM_CR01050CA","CaO19.3250 ","(RefSeq) hypothetical protein","Spliceosome"
"1653","CAALFM_CR01060WA","LAG1, CaO19.3249 ","(RefSeq) sphingosine N-acyltransferase","Sphingolipid metabolism, Metabolic pathways"
"1654","CAALFM_CR01110WA","SRP54, CaO19.3243 ","(RefSeq) RNA-binding signal recognition particle subunit","Protein export"
"1655","CAALFM_CR01120CA","CaO19.3242 ","(RefSeq) hypothetical protein","Basal transcription factors"
"1656","CAALFM_CR01140CA","ERG27, CaO19.3240 ","(RefSeq) 3-keto-steroid reductase","Steroid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"1657","CAALFM_CR01170WA","CaO19.3237 ","(RefSeq) putative ubiquitin-protein ligase","Ubiquitin mediated proteolysis"
"1658","CAALFM_CR01180WA","CaO19.3235 ","(RefSeq) hypothetical protein","Endocytosis"
"1659","CAALFM_CR01190CA","SFT1 ","(RefSeq) Sft1p","SNARE interactions in vesicular transport"
"1660","CAALFM_CR01210CA","HSE1, CaO19.3233 ","(RefSeq) ESCRT-0 subunit protein","Endocytosis"
"1661","CAALFM_CR01230CA","CDC27, CaO19.3231 ","(RefSeq) anaphase promoting complex subunit","Cell cycle - yeast, Meiosis - yeast, Ubiquitin mediated proteolysis"
"1662","CAALFM_CR01310WA","ATP3, CaO19.3223 ","(RefSeq) F1F0 ATP synthase subunit gamma","Oxidative phosphorylation, Metabolic pathways"
"1663","CAALFM_CR01330WA","CPA2, CaO19.3221 ","(RefSeq) carbamoyl-phosphate synthase (glutamine-hydrolyzing)","Pyrimidine metabolism, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1664","CAALFM_CR01350CA","CaO19.2518 ","(RefSeq) hypothetical protein","Autophagy - yeast"
"1665","CAALFM_CR01370CA","CaO19.2520 ","(RefSeq) mitochondrial 37S ribosomal protein MRPS28","Ribosome"
"1666","CAALFM_CR01400WA","LYS12, CaO19.2525 ","(RefSeq) homoisocitrate dehydrogenase","Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"1667","CAALFM_CR01430WA","CaO19.2529 ","(RefSeq) phosphatidylinositol N-acetylglucosaminyltransferase","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis, Metabolic pathways"
"1668","CAALFM_CR01480WA","PRS, CaO19.2533 ","(RefSeq) putative proline--tRNA ligase","Aminoacyl-tRNA biosynthesis"
"1669","CAALFM_CR01490CA"," ","(RefSeq) Arf family guanine nucleotide exchange factor","Protein export, Protein processing in endoplasmic reticulum, Phagosome"
"1670","CAALFM_CR01590CA","TRP2, CaO19.2546 ","(RefSeq) anthranilate synthase","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1671","CAALFM_CR01610CA","SHP1, CaO19.2550 ","(RefSeq) protein phosphatase regulator","Protein processing in endoplasmic reticulum"
"1672","CAALFM_CR01620CA","MET6, CaO19.2551 ","(RefSeq) 5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase","Cysteine and methionine metabolism, Selenocompound metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1673","CAALFM_CR01650WA","URA5, CaO19.2555 ","(RefSeq) orotate phosphoribosyltransferase","Pyrimidine metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1674","CAALFM_CR01660CA","SEC65, CaO19.2557 ","(RefSeq) RNA-binding signal recognition particle subunit","Protein export"
"1675","CAALFM_CR01680CA","CDC4, CaO19.2559 ","(RefSeq) SCF ubiquitin ligase complex subunit","Cell cycle - yeast, Ubiquitin mediated proteolysis"
"1676","CAALFM_CR01690CA","CDC60, CaO19.2562 ","(RefSeq) leucine--tRNA ligase","Aminoacyl-tRNA biosynthesis"
"1677","CAALFM_CR01740WA","MCI4, CaO19.2570 ","(RefSeq) Mci4p","Oxidative phosphorylation, Metabolic pathways"
"1678","CAALFM_CR01750CA","SEC4, CaO19.2571 ","(RefSeq) Rab family GTPase","Endocytosis"
"1679","CAALFM_CR01760CA","FRS1, CaO19.2573 ","(RefSeq) phenylalanine--tRNA ligase subunit beta","Aminoacyl-tRNA biosynthesis"
"1680","CAALFM_CR01800CA","HST2, CaO19.2580 ","(RefSeq) histone deacetylase","Nicotinate and nicotinamide metabolism, Metabolic pathways, Longevity regulating pathway - multiple species"
"1681","CAALFM_CR01810CA","CaO19.2581 ","(RefSeq) hypothetical protein","Pyruvate metabolism, Propanoate metabolism, Metabolic pathways, MAPK signaling pathway - yeast"
"1682","CAALFM_CR01920WA","CaO19.2591 ","(RefSeq) adenosylmethionine-8-amino-7-oxononanoate transaminase","Biotin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1683","CAALFM_CR01930CA","BIO2, CaO19.2593 ","(RefSeq) biotin synthase","Biotin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1684","CAALFM_CR01950WA","CaO19.2594 ","(RefSeq) DNA-directed RNA polymerase I subunit","RNA polymerase"
"1685","CAALFM_CR01970CA","VMA4, CaO19.2598 ","(RefSeq) H(+)-transporting V1 sector ATPase subunit E","Oxidative phosphorylation, Metabolic pathways, Phagosome"
"1686","CAALFM_CR02000CA","HEM1, CaO19.2601 ","(RefSeq) 5-aminolevulinate synthase","Glycine, serine and threonine metabolism, Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1687","CAALFM_CR02070CA","ADH5, CaO19.2608 ","(RefSeq) Adh5p","Glycolysis / Gluconeogenesis, Fatty acid degradation, Tyrosine metabolism, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1688","CAALFM_CR02110WA","MCM6, CaO19.2611 ","(RefSeq) MCM DNA helicase complex subunit","DNA replication, Cell cycle - yeast, Meiosis - yeast"
"1689","CAALFM_CR02150WA","MDL1, CaO19.2615 ","(RefSeq) ATP-binding cassette permease","ABC transporters"
"1690","CAALFM_CR02170WA","MET2, CaO19.2618 ","(RefSeq) homoserine O-acetyltransferase","Cysteine and methionine metabolism, Sulfur metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1691","CAALFM_CR02180WA","PHO113, CaO19.3754 ","(RefSeq) acid phosphatase","Thiamine metabolism, Riboflavin metabolism, Metabolic pathways"
"1692","CAALFM_CR02200CA","RAD51, CaO19.3752 ","(RefSeq) recombinase","Homologous recombination"
"1693","CAALFM_CR02360WA","IDP2, CaO19.3733 ","(RefSeq) isocitrate dehydrogenase (NADP(+))","Citrate cycle (TCA cycle), Glutathione metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids, Peroxisome"
"1694","CAALFM_CR02370WA","ERG25, CaO19.3732 ","(RefSeq) methylsterol monooxygenase","Steroid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites"
"1695","CAALFM_CR02400WA","PHO112, CaO19.3727 ","(RefSeq) Pho112p","Thiamine metabolism, Riboflavin metabolism, Metabolic pathways"
"1696","CAALFM_CR02520WA","RPC19, CaO19.172 ","(RefSeq) DNA-directed RNA polymerase core subunit","RNA polymerase"
"1697","CAALFM_CR02530WA","DBP2, CaO19.171 ","(RefSeq) DEAD-box ATP-dependent RNA helicase","Spliceosome"
"1698","CAALFM_CR02540WA","CHO2, CaO19.169 ","(RefSeq) phosphatidylethanolamine N-methyltransferase","Glycerophospholipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1699","CAALFM_CR02550CA","CaO19.168 ","(RefSeq) exosome non-catalytic core subunit","RNA degradation"
"1700","CAALFM_CR02580WA","PAN6, CaO19.163 ","(RefSeq) pantoate--beta-alanine ligase","beta-Alanine metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1701","CAALFM_CR02590CA","CaO19.2818 ","(RefSeq) DEAH-box RNA helicase","Spliceosome"
"1702","CAALFM_CR02610CA","CaO19.2820 ","(RefSeq) FG-nucleoporin","Nucleocytoplasmic transport"
"1703","CAALFM_CR02620CA","CaO19.2821 ","(RefSeq) hypothetical protein","Oxidative phosphorylation, Metabolic pathways"
"1704","CAALFM_CR02720CA","RPC31, CaO19.2831 ","(RefSeq) DNA-directed RNA polymerase III subunit","RNA polymerase"
"1705","CAALFM_CR02760CA","RPD3, CaO19.2834 ","(RefSeq) Rpd3p","Longevity regulating pathway - multiple species"
"1706","CAALFM_CR02770CA","CaO19.2835 ","(RefSeq) E1 ubiquitin-activating protein","Ubiquitin mediated proteolysis"
"1707","CAALFM_CR02780WA","CaO19.2836 ","(RefSeq) hypothetical protein","Nitrogen metabolism, Metabolic pathways"
"1708","CAALFM_CR02790CA","ALG5, CaO19.2837 ","(RefSeq) dolichyl-phosphate beta-glucosyltransferase","N-Glycan biosynthesis, Metabolic pathways"
"1709","CAALFM_CR02800CA","CaO19.2838 ","(RefSeq) hypothetical protein","Other glycan degradation"
"1710","CAALFM_CR02820WA","PGM2, CaO19.2841 ","(RefSeq) phosphoglucomutase","Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Galactose metabolism, Purine metabolism, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"1711","CAALFM_CR02860WA","RHO1, CaO19.2843 ","(RefSeq) Rho family GTPase","MAPK signaling pathway - yeast, Endocytosis"
"1712","CAALFM_CR02890CA","CaO19.2847 ","(RefSeq) DNA-directed RNA polymerase III subunit","RNA polymerase"
"1713","CAALFM_CR02910WA","CaO19.2848 ","(RefSeq) serine/threonine protein kinase regulatory subunit","Autophagy - other, Autophagy - yeast"
"1714","CAALFM_CR02970CA","CaO19.2857 ","(RefSeq) TFIIH/NER complex ATPase/helicase subunit","Basal transcription factors, Nucleotide excision repair"
"1715","CAALFM_CR02990CA","RIB1, CaO19.2862 ","(RefSeq) GTP cyclohydrolase II","Riboflavin metabolism, Folate biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1716","CAALFM_CR03020CA","CaO19.2864 ","(RefSeq) hypothetical protein","Purine metabolism, Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"1717","CAALFM_CR03030CA","RPL28 ","(RefSeq) ribosomal 60S subunit protein L28","Ribosome"
"1718","CAALFM_CR03070WA","CaO19.2419 ","(RefSeq) ribosome dissociation factor","mRNA surveillance pathway"
