"","Gene_Locus_ID","Gene_Symbol","Gene_Function","KEGG_Pathway"
"1876","Bcen2424_5643","","(GenBank) 2-dehydro-3-deoxy-L-arabinonate dehydratase","Ascorbate and aldarate metabolism, Metabolic pathways"
"1877","Bcen2424_5644","","(GenBank) L-arabinonate dehydratase","Ascorbate and aldarate metabolism, Metabolic pathways"
"1878","Bcen2424_5652","","(GenBank) glycoside hydrolase, family 1","Cyanoamino acid metabolism, Starch and sucrose metabolism, Biosynthesis of various plant secondary metabolites, Metabolic pathways, Biosynthesis of secondary metabolites"
"1879","Bcen2424_5656","","(GenBank) carbohydrate ABC transporter ATP-binding protein, CUT1 family","ABC transporters"
"1880","Bcen2424_5657","","(GenBank) Beta-galactosidase","Galactose metabolism"
"1881","Bcen2424_5667","","(GenBank) DEAD/DEAH box helicase domain protein","RNA degradation"
"1882","Bcen2424_5669","","(GenBank) malate synthase G","Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1883","Bcen2424_5672","","(GenBank) two component transcriptional regulator, LuxR family","Two-component system"
"1884","Bcen2424_5675","","(GenBank) toluene tolerance family protein","ABC transporters"
"1885","Bcen2424_5679","","(GenBank) squalene-hopene cyclase","Sesquiterpenoid and triterpenoid biosynthesis, Biosynthesis of secondary metabolites"
"1886","Bcen2424_5685","","(GenBank) CheC, inhibitor of MCP methylation","Bacterial chemotaxis"
"1887","Bcen2424_5701","","(GenBank) 2-amino-3-ketobutyrate coenzyme A ligase","Glycine, serine and threonine metabolism, Metabolic pathways"
"1888","Bcen2424_5702","","(GenBank) L-threonine 3-dehydrogenase","Glycine, serine and threonine metabolism, Metabolic pathways"
"1889","Bcen2424_5707","","(GenBank) tartrate dehydrogenase","Glyoxylate and dicarboxylate metabolism, Butanoate metabolism, Metabolic pathways"
"1890","Bcen2424_5709","","(GenBank) N-acetyl-gamma-glutamyl-phosphate reductase","Arginine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"1891","Bcen2424_5713","","(GenBank) 3-hydroxybutyrate dehydrogenase","Butanoate metabolism, Metabolic pathways"
"1892","Bcen2424_5714","","(GenBank) Acetoacetate decarboxylase","Butanoate metabolism, Metabolic pathways"
"1893","Bcen2424_5715","","(GenBank) Undecaprenyl-diphosphatase","Peptidoglycan biosynthesis, Teichoic acid biosynthesis"
"1894","Bcen2424_5726","","(GenBank) Alcohol dehydrogenase GroES domain protein","Butanoate metabolism, Biosynthesis of secondary metabolites"
"1895","Bcen2424_5728","","(GenBank) Cupin 2, conserved barrel domain protein","Microbial metabolism in diverse environments"
"1896","Bcen2424_5731","","(GenBank) Rhs element Vgr protein","Bacterial secretion system"
"1897","Bcen2424_5741","","(GenBank) serine O-acetyltransferase","Cysteine and methionine metabolism, Sulfur metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"1898","Bcen2424_5742","","(GenBank) short-chain dehydrogenase/reductase SDR","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"1899","Bcen2424_5743","","(GenBank) GTP cyclohydrolase I","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"1900","Bcen2424_5745","","(GenBank) 4-hydroxybenzoate 3-monooxygenase","Benzoate degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"1901","Bcen2424_5746","","(GenBank) 3-oxoadipate CoA-transferase alpha subunit","Benzoate degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"1902","Bcen2424_5747","","(GenBank) 3-oxoadipate CoA-transferase beta subunit","Benzoate degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"1903","Bcen2424_5748","","(GenBank) 3-carboxy-cis,cis-muconate cycloisomerase","Benzoate degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"1904","Bcen2424_5749","","(GenBank) 3-oxoadipate enol-lactonase","Benzoate degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"1905","Bcen2424_5750","","(GenBank) 4-carboxymuconolactone decarboxylase","Benzoate degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"1906","Bcen2424_5769","","(GenBank) L-lysine 2,3-aminomutase","Lysine degradation, Metabolic pathways"
"1907","Bcen2424_5774","","(GenBank) monooxygenase, FAD-binding protein","Phenylalanine metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"1908","Bcen2424_5776","","(GenBank) fumarylacetoacetate (FAA) hydrolase","Fructose and mannose metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1909","Bcen2424_5794","","(GenBank) xylulokinase","Pentose and glucuronate interconversions, Metabolic pathways"
"1910","Bcen2424_5796","","(GenBank) carbohydrate ABC transporter ATP-binding protein, CUT1 family","ABC transporters"
"1911","Bcen2424_5797","","(GenBank) Alcohol dehydrogenase GroES domain protein","Pentose and glucuronate interconversions, Metabolic pathways"
"1912","Bcen2424_5804","","(GenBank) dihydrodipicolinate synthetase","Ascorbate and aldarate metabolism, Metabolic pathways"
"1913","Bcen2424_5805","","(GenBank) Mandelate racemase/muconate lactonizing enzyme, N-terminal domain protein","Ascorbate and aldarate metabolism, Metabolic pathways"
"1914","Bcen2424_5806","","(GenBank) 4-hydroxythreonine-4-phosphate dehydrogenase","Vitamin B6 metabolism, Metabolic pathways, Biosynthesis of cofactors"
"1915","Bcen2424_5810","","(GenBank) periplasmic sensor signal transduction histidine kinase","beta-Lactam resistance"
"1916","Bcen2424_5811","","(GenBank) two component transcriptional regulator, winged helix family","beta-Lactam resistance"
"1917","Bcen2424_5812","","(GenBank) amine oxidase; FAD dependent oxidoreductase","Glycine, serine and threonine metabolism, Arginine and proline metabolism, Histidine metabolism, Tyrosine metabolism, Phenylalanine metabolism, Tryptophan metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1918","Bcen2424_5823","","(GenBank) Amine oxidase (flavin-containing)","Glycine, serine and threonine metabolism, Arginine and proline metabolism, Histidine metabolism, Tyrosine metabolism, Phenylalanine metabolism, Tryptophan metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"1919","Bcen2424_5828","","(GenBank) FAD dependent oxidoreductase","Arginine and proline metabolism, Metabolic pathways"
"1920","Bcen2424_5831","","(GenBank) ThiJ/PfpI","Pyruvate metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1921","Bcen2424_5844","","(GenBank) acyl-CoA dehydrogenase domain protein","Fatty acid degradation, Valine, leucine and isoleucine degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism"
"1922","Bcen2424_5857","","(GenBank) NADH dehydrogenase","Oxidative phosphorylation, Metabolic pathways"
"1923","Bcen2424_5862","","(GenBank) OmpA/MotB domain protein","Bacterial secretion system"
"1924","Bcen2424_5874","","(GenBank) conserved hypothetical protein","Quorum sensing"
"1925","Bcen2424_5875","","(GenBank) conserved hypothetical protein","Quorum sensing"
"1926","Bcen2424_5892","","(GenBank) ketopantoate reductase","Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1927","Bcen2424_5896","","(GenBank) shikimate dehydrogenase","Phenylalanine, tyrosine and tryptophan biosynthesis, Biosynthesis of various plant secondary metabolites, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"1928","Bcen2424_5903","","(GenBank) tartrate dehydrogenase","Glyoxylate and dicarboxylate metabolism, Butanoate metabolism, Metabolic pathways"
"1929","Bcen2424_5904","","(GenBank) Aldehyde dehydrogenase (NAD(+))","Glycolysis / Gluconeogenesis, Ascorbate and aldarate metabolism, Fatty acid degradation, Valine, leucine and isoleucine degradation, Lysine degradation, Arginine and proline metabolism, Histidine metabolism, Tryptophan metabolism, beta-Alanine metabolism, Glycerolipid metabolism, Pyruvate metabolism, Chloroalkane and chloroalkene degradation, Pantothenate and CoA biosynthesis, Limonene and pinene degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of cofactors"
"1930","Bcen2424_5905","","(GenBank) cysteine synthase","Cysteine and methionine metabolism, Sulfur metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Biosynthesis of amino acids"
"1931","Bcen2424_5913","","(GenBank) aminotransferase","Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of cofactors"
"1932","Bcen2424_5914","","(GenBank) L-glutamine synthetase","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Glyoxylate and dicarboxylate metabolism, Nitrogen metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Biosynthesis of amino acids, Two-component system"
"1933","Bcen2424_5922","","(GenBank) Amidase","Arginine biosynthesis, Atrazine degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"1934","Bcen2424_5923","","(GenBank) Biotin carboxylation region","Arginine biosynthesis, Atrazine degradation, Metabolic pathways"
"1935","Bcen2424_5928","","(GenBank) metallophosphoesterase","Purine metabolism, Metabolic pathways"
"1936","Bcen2424_5949","","(GenBank) ketopantoate reductase","Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1937","Bcen2424_5959","","(GenBank) SSU ribosomal protein S21P","Ribosome"
"1938","Bcen2424_5961","","(GenBank) periplasmic sensor signal transduction histidine kinase","Two-component system"
"1939","Bcen2424_5962","","(GenBank) two component transcriptional regulator, winged helix family","Two-component system"
"1940","Bcen2424_5963","","(GenBank) efflux transporter, RND family, MFP subunit","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance"
"1941","Bcen2424_5964","","(GenBank) transporter, hydrophobe/amphiphile efflux-1 (HAE1) family","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance"
"1942","Bcen2424_5965","","(GenBank) RND efflux system, outer membrane lipoprotein, NodT family","beta-Lactam resistance, Quorum sensing"
"1943","Bcen2424_5972","","(GenBank) UvrA family protein","Nucleotide excision repair"
"1944","Bcen2424_5976","","(GenBank) fumarylacetoacetate hydrolase","Tyrosine metabolism, Styrene degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"1945","Bcen2424_5989","","(GenBank) monosaccharide ABC transporter membrane protein, CUT2 family","ABC transporters"
"1946","Bcen2424_5990","","(GenBank) monosaccharide ABC transporter membrane protein, CUT2 family","ABC transporters"
"1947","Bcen2424_5991","","(GenBank) monosaccharide ABC transporter ATP-binding protein, CUT2 family","ABC transporters"
"1948","Bcen2424_5992","","(GenBank) monosaccharide ABC transporter substrate-binding protein, CUT2 family","ABC transporters"
"1949","Bcen2424_6013","","(GenBank) Orn/DAP/Arg decarboxylase 2","Lysine biosynthesis, D-Amino acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"1950","Bcen2424_6016","","(GenBank) acyl-CoA dehydrogenase domain protein","Fatty acid degradation, Valine, leucine and isoleucine degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism"
"1951","Bcen2424_6025","","(GenBank) 3-carboxymuconate cyclase-like protein","Pentose phosphate pathway, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"1952","Bcen2424_6029","","(GenBank) glycoside hydrolase, family 28","Pentose and glucuronate interconversions, Metabolic pathways"
"1953","Bcen2424_6050","","(GenBank) methyl-accepting chemotaxis sensory transducer","Two-component system, Bacterial chemotaxis"
"1954","Bcen2424_6057","","(GenBank) flavodoxin/nitric oxide synthase","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1955","Bcen2424_6060","","(GenBank) Carboxymuconolactone decarboxylase","Benzoate degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"1956","Bcen2424_6062","","(GenBank) squalene-hopene cyclase","Sesquiterpenoid and triterpenoid biosynthesis, Biosynthesis of secondary metabolites"
"1957","Bcen2424_6065","","(GenBank) conserved hypothetical protein","D-Amino acid metabolism, Metabolic pathways"
"1958","Bcen2424_6067","","(GenBank) amino acid ABC transporter substrate-binding protein, PAAT family","ABC transporters"
"1959","Bcen2424_6070","","(GenBank) aldo/keto reductase","Fructose and mannose metabolism, Ascorbate and aldarate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"1960","Bcen2424_6077","","(GenBank) beta-lactamase","beta-Lactam resistance, Two-component system"
"1961","Bcen2424_6087","","(GenBank) amidase, hydantoinase/carbamoylase family","Pyrimidine metabolism, Metabolic pathways"
"1962","Bcen2424_6088","","(GenBank) amino acid/amide ABC transporter ATP-binding protein 2, HAAT family","ABC transporters, Quorum sensing"
"1963","Bcen2424_6089","","(GenBank) amino acid/amide ABC transporter ATP-binding protein 1, HAAT family","ABC transporters, Quorum sensing"
"1964","Bcen2424_6090","","(GenBank) amino acid/amide ABC transporter membrane protein 2, HAAT family","ABC transporters, Quorum sensing"
"1965","Bcen2424_6091","","(GenBank) amino acid/amide ABC transporter membrane protein 1, HAAT family","ABC transporters, Quorum sensing"
"1966","Bcen2424_6092","","(GenBank) amino acid/amide ABC transporter substrate-binding protein, HAAT family","ABC transporters, Quorum sensing"
"1967","Bcen2424_6094","","(GenBank) aldehyde dehydrogenase","Glycolysis / Gluconeogenesis, Ascorbate and aldarate metabolism, Fatty acid degradation, Valine, leucine and isoleucine degradation, Lysine degradation, Arginine and proline metabolism, Histidine metabolism, Tryptophan metabolism, beta-Alanine metabolism, Glycerolipid metabolism, Pyruvate metabolism, Chloroalkane and chloroalkene degradation, Pantothenate and CoA biosynthesis, Limonene and pinene degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of cofactors"
"1968","Bcen2424_6099","","(GenBank) binding-protein-dependent transport systems inner membrane component","ABC transporters"
"1969","Bcen2424_6100","","(GenBank) Substrate-binding region of ABC-type glycine betaine transport system","ABC transporters"
"1970","Bcen2424_6101","","(GenBank) binding-protein-dependent transport systems inner membrane component","ABC transporters"
"1971","Bcen2424_6102","","(GenBank) glycine betaine/L-proline ABC transporter, ATPase subunit","ABC transporters"
"1972","Bcen2424_6111","","(GenBank) histidine ammonia-lyase","Histidine metabolism, Metabolic pathways"
"1973","Bcen2424_6112","","(GenBank) amino acid ABC transporter ATP-binding protein, PAAT family","ABC transporters"
"1974","Bcen2424_6113","","(GenBank) amino acid ABC transporter membrane protein 2, PAAT family","ABC transporters"
"1975","Bcen2424_6114","","(GenBank) amino acid ABC transporter membrane protein 1, PAAT family","ABC transporters"
"1976","Bcen2424_6115","","(GenBank) amino acid ABC transporter substrate-binding protein, PAAT family","ABC transporters"
"1977","Bcen2424_6116","","(GenBank) dTDP-4-dehydrorhamnose reductase","Streptomycin biosynthesis, Polyketide sugar unit biosynthesis, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"1978","Bcen2424_6122","","(GenBank) flagellar hook-associated 2 domain protein","Flagellar assembly"
"1979","Bcen2424_6124","","(GenBank) dihydrodipicolinate synthetase","Monobactam biosynthesis, Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"1980","Bcen2424_6126","","(GenBank) ribokinase","Pentose phosphate pathway, Metabolic pathways"
"1981","Bcen2424_6131","","(GenBank) flavoprotein WrbA","Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"1982","Bcen2424_6140","","(GenBank) ABC transporter related protein","ABC transporters"
"1983","Bcen2424_6142","","(GenBank) Glutathione S-transferase, C-terminal domain protein","Glutathione metabolism, Metabolic pathways"
"1984","Bcen2424_6148","","(GenBank) amino acid/amide ABC transporter substrate-binding protein, HAAT family","ABC transporters, Quorum sensing"
"1985","Bcen2424_6154","","(GenBank) luciferase family protein","Sulfur metabolism, Metabolic pathways"
"1986","Bcen2424_6155","","(GenBank) FMN reductase","Riboflavin metabolism, Sulfur metabolism, Metabolic pathways"
"1987","Bcen2424_6157","","(GenBank) homodimeric dihydroxyacetone kinase","Fructose and mannose metabolism, Glycerolipid metabolism, Methane metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"1988","Bcen2424_6163","","(GenBank) aminotransferase","Glycine, serine and threonine metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1989","Bcen2424_6164","","(GenBank) succinate semialdehyde dehydrogenase","Glycine, serine and threonine metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1990","Bcen2424_6166","","(GenBank) Succinylglutamate desuccinylase/aspartoacylase","Glycine, serine and threonine metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1991","Bcen2424_6167","","(GenBank) peptidase M24","Glycine, serine and threonine metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"1992","Bcen2424_6169","","(GenBank) L-threonine ammonia-lyase","Glycine, serine and threonine metabolism, Valine, leucine and isoleucine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids"
"1993","Bcen2424_6171","","(GenBank) Citrate (pro-3S)-lyase","Two-component system"
"1994","Bcen2424_6173","","(GenBank) L-carnitine dehydratase/bile acid-inducible protein F","C5-Branched dibasic acid metabolism, Metabolic pathways"
"1995","Bcen2424_6174","","(GenBank) acyl-CoA dehydrogenase domain protein","Fatty acid degradation, Valine, leucine and isoleucine degradation, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism"
"1996","Bcen2424_6175","","(GenBank) conserved hypothetical protein","Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"1997","Bcen2424_6199","","(GenBank) Adenylosuccinate synthetase","Purine metabolism, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Nucleotide metabolism, Biosynthesis of cofactors"
"1998","Bcen2424_6201","","(GenBank) aliphatic sulfonates family ABC transporter, periplasmic ligand-binding protein","Sulfur metabolism, ABC transporters"
"1999","Bcen2424_6204","","(GenBank) efflux transporter, RND family, MFP subunit","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance"
"2000","Bcen2424_6205","","(GenBank) transporter, hydrophobe/amphiphile efflux-1 (HAE1) family","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance"
"2001","Bcen2424_6206","","(GenBank) RND efflux system, outer membrane lipoprotein, NodT family","beta-Lactam resistance, Quorum sensing"
"2002","Bcen2424_6207","","(GenBank) Carboxymethylenebutenolidase","Chlorocyclohexane and chlorobenzene degradation, Fluorobenzoate degradation, Toluene degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"2003","Bcen2424_6219","","(GenBank) gamma-glutamyltransferase 1, Threonine peptidase, MEROPS family T03","Taurine and hypotaurine metabolism, Cyanoamino acid metabolism, Glutathione metabolism, Metabolic pathways"
"2004","Bcen2424_6223","","(GenBank) metal dependent phosphohydrolase","Purine metabolism, Metabolic pathways"
"2005","Bcen2424_R0082","","(GenBank) 16S ribosomal RNA","Ribosome"
"2006","Bcen2424_R0083","","(GenBank) tRNA-Ile","Aminoacyl-tRNA biosynthesis"
"2007","Bcen2424_R0084","","(GenBank) tRNA-Ala","Aminoacyl-tRNA biosynthesis"
"2008","Bcen2424_R0085","","(GenBank) 23S ribosomal RNA","Ribosome"
"2009","Bcen2424_R0086","","(GenBank) 5S ribosomal RNA","Ribosome"
"2010","Bcen2424_6230","","(GenBank) AMP-dependent synthetase and ligase","Glycolysis / Gluconeogenesis, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"2011","Bcen2424_6232","","(GenBank) acetyl-CoA acetyltransferase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Lysine degradation, Benzoate degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Butanoate metabolism, Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism, Two-component system"
"2012","Bcen2424_6234","","(GenBank) amidase, hydantoinase/carbamoylase family","Pyrimidine metabolism, Metabolic pathways"
"2013","Bcen2424_6235","","(GenBank) FAD-dependent pyridine nucleotide-disulfide oxidoreductase","Pyrimidine metabolism, beta-Alanine metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways"
"2014","Bcen2424_6236","","(GenBank) dihydropyrimidine dehydrogenase (NADP+)","Pyrimidine metabolism, beta-Alanine metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways"
"2015","Bcen2424_6238","","(GenBank) dihydropyrimidinase","Pyrimidine metabolism, beta-Alanine metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways"
"2016","Bcen2424_6240","","(GenBank) thymidine phosphorylase","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"2017","Bcen2424_6241","","(GenBank) cytidine deaminase","Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"2018","Bcen2424_6251","","(GenBank) chaperonin GroEL","RNA degradation"
"2019","Bcen2424_6264","","(GenBank) dihydrodipicolinate synthetase","Monobactam biosynthesis, Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"2020","Bcen2424_6272","","(GenBank) AMP-dependent synthetase and ligase","Fatty acid biosynthesis, Fatty acid degradation, Metabolic pathways, Fatty acid metabolism, Quorum sensing"
"2021","Bcen2424_6274","","(GenBank) acyl-CoA dehydrogenase domain protein","Sulfur metabolism, Metabolic pathways"
"2022","Bcen2424_6276","","(GenBank) 3-ketoacyl-CoA thiolase / acetyl-CoA acetyltransferase","Fatty acid degradation, Valine, leucine and isoleucine degradation, Lysine degradation, Benzoate degradation, Tryptophan metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Butanoate metabolism, Terpenoid backbone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fatty acid metabolism, Two-component system"
"2023","Bcen2424_6277","","(GenBank) 3-hydroxyacyl-CoA dehydrogenase","Phenylalanine metabolism, Benzoate degradation, Butanoate metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism"
"2024","Bcen2424_6286","","(GenBank) deoxyribose-phosphate aldolase","Pentose phosphate pathway, Metabolic pathways"
"2025","Bcen2424_6290","","(GenBank) ribokinase","Pentose phosphate pathway, Metabolic pathways"
"2026","Bcen2424_6292","","(GenBank) dihydrodipicolinate synthase","Monobactam biosynthesis, Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"2027","Bcen2424_6304","","(GenBank) carbohydrate ABC transporter membrane protein 1, CUT1 family","ABC transporters"
"2028","Bcen2424_6305","","(GenBank) carbohydrate ABC transporter membrane protein 2, CUT1 family","ABC transporters"
"2029","Bcen2424_6306","","(GenBank) carbohydrate ABC transporter ATP-binding protein, CUT1 family","ABC transporters"
"2030","Bcen2424_6310","","(GenBank) acetolactate synthase, large subunit","Valine, leucine and isoleucine biosynthesis, Butanoate metabolism, C5-Branched dibasic acid metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids"
"2031","Bcen2424_6314","","(GenBank) carbohydrate ABC transporter substrate-binding protein, CUT1 family","ABC transporters"
"2032","Bcen2424_6315","","(GenBank) glycoside hydrolase, family 3 domain protein","Amino sugar and nucleotide sugar metabolism, Metabolic pathways, beta-Lactam resistance"
"2033","Bcen2424_6316","","(GenBank) glycoside hydrolase, family 3 domain protein","Amino sugar and nucleotide sugar metabolism, Metabolic pathways, beta-Lactam resistance"
"2034","Bcen2424_6324","","(GenBank) two component heavy metal response transcriptional regulator, winged helix family","Two-component system"
"2035","Bcen2424_6325","","(GenBank) heavy metal sensor signal transduction histidine kinase","Two-component system"
"2036","Bcen2424_6327","","(GenBank) efflux transporter, RND family, MFP subunit","beta-Lactam resistance, Cationic antimicrobial peptide (CAMP) resistance"
"2037","Bcen2424_6337","","(GenBank) alpha/beta hydrolase fold protein","Chlorocyclohexane and chlorobenzene degradation, Chloroalkane and chloroalkene degradation, Metabolic pathways, Microbial metabolism in diverse environments"
"2038","Bcen2424_6353","","(GenBank) NADH:flavin oxidoreductase/NADH oxidase","Nitrotoluene degradation, Microbial metabolism in diverse environments"
"2039","Bcen2424_6356","","(GenBank) aldehyde oxidase and xanthine dehydrogenase, molybdopterin binding protein","Nicotinate and nicotinamide metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"2040","Bcen2424_6357","","(GenBank) (2Fe-2S)-binding domain protein","Nicotinate and nicotinamide metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"2041","Bcen2424_6359","","(GenBank) FAD-dependent pyridine nucleotide-disulfide oxidoreductase","Selenocompound metabolism"
"2042","Bcen2424_6371","","(GenBank) aldose 1-epimerase","Glycolysis / Gluconeogenesis, Galactose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments"
"2043","Bcen2424_6387","","(GenBank) 2-keto-4-pentenoate hydratase-like protein","Phenylalanine metabolism, Benzoate degradation, Dioxin degradation, Xylene degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"2044","Bcen2424_6393","","(GenBank) amino acid/amide ABC transporter substrate-binding protein, HAAT family","ABC transporters, Quorum sensing"
"2045","Bcen2424_6399","","(GenBank) aminotransferase","beta-Alanine metabolism, Taurine and hypotaurine metabolism, Metabolic pathways"
"2046","Bcen2424_6400","","(GenBank) 1,4-Dihydroxy-2-naphthoate synthase","Benzoate degradation, Metabolic pathways, Microbial metabolism in diverse environments, Degradation of aromatic compounds"
"2047","Bcen2424_6401","","(GenBank) AMP-dependent synthetase and ligase","Glycolysis / Gluconeogenesis, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Methane metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"2048","Bcen2424_6402","","(GenBank) molybdopterin synthase subunit MoaD","Sulfur relay system"
"2049","Bcen2424_6403","","(GenBank) molybdopterin biosynthesis MoaE","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors, Sulfur relay system"
"2050","Bcen2424_6404","","(GenBank) GTP cyclohydrolase subunit MoaA","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors, Sulfur relay system"
"2051","Bcen2424_6405","","(GenBank) molybdenum cofactor synthesis domain protein","Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors"
"2052","Bcen2424_6407","","(GenBank) cytochrome bd quinol oxidase subunit 1 apoprotein","Oxidative phosphorylation, Two-component system"
"2053","Bcen2424_6408","","(GenBank) cytochrome bd quinol oxidase subunit 2 apoprotein","Oxidative phosphorylation, Two-component system"
"2054","Bcen2424_6413","","(GenBank) serine/threonine protein kinase","Homologous recombination"
"2055","Bcen2424_6416","","(GenBank) tryptophanyl-tRNA synthetase","Aminoacyl-tRNA biosynthesis"
"2056","Bcen2424_6418","","(GenBank) Rhs element Vgr protein","Bacterial secretion system"
