"","Gene_Locus_ID","Gene_Symbol","Gene_Function","Uniprot_ID","GO_Terms","eggNOG","COG_ID","COG_Category","KEGG_Pathway"
"5302","PA5019",NA,NA,"Q9HUF0","cytosol [GO:0005829]; 23S rRNA (adenine(2030)-N(6))-methyltransferase activity [GO:0036307]; RNA binding [GO:0003723]; rRNA base methylation [GO:0070475]",NA,"COG2961","23S rRNA modification","NA"
"5303","PA5020",NA,NA,"Q9HUE9","flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]",NA,"COG1960","Fatty acid biosynthesis","NA"
"5304","PA5021",NA,NA,"Q9HUE8","integral component of plasma membrane [GO:0005887]; flavin adenine dinucleotide binding [GO:0050660]; potassium:proton antiporter activity [GO:0015386]; cell volume homeostasis [GO:0006884]",NA,NA,NA,NA
"5305","PA5022",NA,NA,"Q9HUE7","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cellular water homeostasis [GO:0009992]; transmembrane transport [GO:0055085]",NA,NA,NA,NA
"5306","PA5023",NA,NA,"Q9HUE6","ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; nucleotidyltransferase activity [GO:0016779]",NA,NA,NA,NA
"5307","PA5025","metY","(RefSeq) O-acetylhomoserine aminocarboxypropyltransferase","Q9HUE4","pyridoxal phosphate binding [GO:0030170]; transferase activity, transferring alkyl or aryl (other than methyl) groups [GO:0016765]; transsulfuration [GO:0019346]",NA,"COG2873","Methionine biosynthesis","Metabolic pathways, Cysteine and methionine metabolism"
"5308","PA5026",NA,NA,"Q9HUE3",NA,NA,"COG2050","","NA"
"5309","PA5027",NA,NA,"Q9HUE2",NA,NA,"COG0589","","NA, NA"
"5310","PA5028",NA,NA,"Q9HUE1",NA,NA,"COG1192","","NA"
"5311","PA5029",NA,NA,"Q9HUE0","protein-DNA complex [GO:0032993]; cis-regulatory region sequence-specific DNA binding [GO:0000987]; DNA-binding transcription factor activity [GO:0003700]; regulation of transcription, DNA-templated [GO:0006355]",NA,"COG0583","","NA"
"5312","PA5030",NA,NA,"Q9HUD9","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",NA,"COG2814","","NA"
"5313","PA5031",NA,NA,"Q9HUD8","oxidoreductase activity [GO:0016491]",NA,"COG1028","Fatty acid biosynthesis","NA"
"5314","PA5032",NA,NA,"Q9HUD7","DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]",NA,"COG2207","","NA"
"5315","PA5033",NA,NA,"Q9HUD6","extracellular space [GO:0005615]",NA,NA,NA,NA
"5316","PA5034","hemE","(RefSeq) uroporphyrinogen decarboxylase","P95458","cytosol [GO:0005829]; uroporphyrinogen decarboxylase activity [GO:0004853]; heme biosynthetic process [GO:0006783]; protoporphyrinogen IX biosynthetic process from glutamate [GO:0019353]",NA,NA,NA,"Biosynthesis of secondary metabolites, Biosynthesis of cofactors, Porphyrin metabolism, Metabolic pathways"
"5317","PA5035","gltD","(RefSeq) glutamate synthase subunit beta","G3XD09","4 iron, 4 sulfur cluster binding [GO:0051539]; oxidoreductase activity [GO:0016491]",NA,"COG0493","Glutamine biosynthesis","Nitrogen metabolism, Microbial metabolism in diverse environments, Metabolic pathways, Alanine, aspartate and glutamate metabolism, Biosynthesis of amino acids, Biosynthesis of secondary metabolites"
"5318","PA5036","gltB","(RefSeq) glutamate synthase subunit alpha","Q9HUD5","3 iron, 4 sulfur cluster binding [GO:0051538]; glutamate synthase activity [GO:0015930]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]; ammonia assimilation cycle [GO:0019676]; glutamate biosynthetic process [GO:0006537]",NA,"COG0069","Glutamine biosynthesis","Biosynthesis of amino acids, Alanine, aspartate and glutamate metabolism, Microbial metabolism in diverse environments, Biosynthesis of secondary metabolites, Metabolic pathways, Nitrogen metabolism"
"5319","PA5036","gltB","(RefSeq) glutamate synthase subunit alpha","Q9HUD5","3 iron, 4 sulfur cluster binding [GO:0051538]; glutamate synthase activity [GO:0015930]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]; ammonia assimilation cycle [GO:0019676]; glutamate biosynthetic process [GO:0006537]",NA,"COG0070","Glutamine biosynthesis","Biosynthesis of amino acids, Alanine, aspartate and glutamate metabolism, Microbial metabolism in diverse environments, Biosynthesis of secondary metabolites, Metabolic pathways, Nitrogen metabolism"
"5320","PA5036","gltB","(RefSeq) glutamate synthase subunit alpha","Q9HUD5","3 iron, 4 sulfur cluster binding [GO:0051538]; glutamate synthase activity [GO:0015930]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]; ammonia assimilation cycle [GO:0019676]; glutamate biosynthetic process [GO:0006537]",NA,"COG0067","Glutamine biosynthesis","Biosynthesis of amino acids, Alanine, aspartate and glutamate metabolism, Microbial metabolism in diverse environments, Biosynthesis of secondary metabolites, Metabolic pathways, Nitrogen metabolism"
"5321","PA5037",NA,NA,"Q9HUD4","peptidoglycan binding [GO:0042834]",NA,NA,NA,NA
"5322","PA5038","aroB","(RefSeq) 3-dehydroquinate synthase","P34002","cytoplasm [GO:0005737]; 3-dehydroquinate synthase activity [GO:0003856]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]",NA,NA,NA,"Phenylalanine, tyrosine and tryptophan biosynthesis, Biosynthesis of amino acids, Metabolic pathways, Biosynthesis of secondary metabolites"
"5323","PA5039","aroK","(RefSeq) shikimate kinase","P34003","cytosol [GO:0005829]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; shikimate kinase activity [GO:0004765]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]",NA,"COG0703","Aromatic amino acid biosynthesis","Phenylalanine, tyrosine and tryptophan biosynthesis, Biosynthesis of amino acids, Metabolic pathways, Biosynthesis of secondary metabolites"
"5324","PA5040",NA,NA,"P34750","cell outer membrane [GO:0009279]; protein secretion [GO:0009306]; type IV pilus assembly [GO:0043683]",NA,NA,NA,NA
"5325","PA5041",NA,NA,"G3XCX7","plasma membrane [GO:0005886]; type IV pilus [GO:0044096]; type IV pilus assembly [GO:0043683]; type IV pilus-dependent motility [GO:0043107]",NA,NA,NA,NA
"5326","PA5042",NA,NA,"G3XD51","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; type IV pilus [GO:0044096]; type IV pilus assembly [GO:0043683]; type IV pilus-dependent motility [GO:0043107]",NA,NA,NA,NA
"5327","PA5043",NA,NA,"G3XD30","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; type IV pilus [GO:0044096]; type IV pilus assembly [GO:0043683]; type IV pilus-dependent motility [GO:0043107]",NA,NA,NA,NA
"5328","PA5044",NA,NA,"G3XD28","cytoplasm [GO:0005737]; type IV pilus [GO:0044096]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; cell division [GO:0051301]; type IV pilus assembly [GO:0043683]; type IV pilus-dependent motility [GO:0043107]",NA,NA,NA,NA
"5329","PA5045","ponA","(RefSeq) penicillin-binding protein 1A","Q07806","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; penicillin binding [GO:0008658]; peptidoglycan glycosyltransferase activity [GO:0008955]; serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; response to antibiotic [GO:0046677]",NA,NA,NA,"beta-Lactam resistance, Peptidoglycan biosynthesis, Metabolic pathways"
"5330","PA5046","","(RefSeq) malic enzyme","Q9HUD3","malate dehydrogenase (decarboxylating) (NAD+) activity [GO:0004471]; metal ion binding [GO:0046872]; NAD binding [GO:0051287]",NA,"COG0281","Urea cycle","Carbon metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Pyruvate metabolism"
"5331","PA5047",NA,NA,"Q9HUD2","membrane [GO:0016020]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; metallopeptidase activity [GO:0008237]; proteolysis involved in cellular protein catabolic process [GO:0051603]",NA,NA,NA,NA
"5332","PA5048",NA,NA,"Q9HUD1",NA,NA,NA,NA,NA
"5333","PA5049","rpmE","(RefSeq) 50S ribosomal protein L31","Q9HUD0","ribosome [GO:0005840]; metal ion binding [GO:0046872]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",NA,NA,NA,"Ribosome"
"5334","PA5050","priA","(RefSeq) primosome assembly protein PriA","Q9HUC9","primosome complex [GO:1990077]; 3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; zinc ion binding [GO:0008270]; DNA recombination [GO:0006310]; DNA replication initiation [GO:0006270]; DNA replication, synthesis of RNA primer [GO:0006269]; DNA unwinding involved in DNA replication [GO:0006268]; double-strand break repair [GO:0006302]",NA,"COG1198","","Homologous recombination"
"5335","PA5051","argS","(RefSeq) arginine--tRNA ligase","Q9HUC8","cytoplasm [GO:0005737]; arginine-tRNA ligase activity [GO:0004814]; ATP binding [GO:0005524]; arginyl-tRNA aminoacylation [GO:0006420]",NA,"COG0018","Aminoacyl-tRNA synthetases","Aminoacyl-tRNA biosynthesis"
"5336","PA5052",NA,NA,"Q9HUC7","integral component of membrane [GO:0016021]; peptidoglycan binding [GO:0042834]",NA,NA,NA,NA
"5337","PA5053",NA,NA,"Q9HUC6","HslUV protease complex [GO:0009376]; proteasome core complex [GO:0005839]; metal ion binding [GO:0046872]; threonine-type endopeptidase activity [GO:0004298]; proteolysis involved in cellular protein catabolic process [GO:0051603]",NA,"COG5405","","NA"
"5338","PA5054",NA,NA,"Q9HUC5","HslUV protease complex [GO:0009376]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptidase activity [GO:0008233]; proteasome-activating activity [GO:0036402]; protein unfolding [GO:0043335]",NA,"COG1220","","NA"
"5339","PA5055",NA,NA,"G3XD27","metal ion binding [GO:0046872]",NA,"COG3536","","NA"
"5340","PA5056","phaC1","(RefSeq) poly(3-hydroxyalkanoic acid) synthase","G3XCV5","acyltransferase activity [GO:0016746]; poly-hydroxybutyrate biosynthetic process [GO:0042619]",NA,NA,NA,"Metabolic pathways, Butanoate metabolism"
"5341","PA5057",NA,NA,"G3XD91","triglyceride lipase activity [GO:0004806]; glycerolipid catabolic process [GO:0046503]",NA,"COG0596","Menaquinone biosynthesis","NA"
"5342","PA5058","phaC2","(RefSeq) poly(3-hydroxyalkanoic acid) synthase","G3XCZ9","acyltransferase activity [GO:0016746]; poly-hydroxybutyrate biosynthetic process [GO:0042619]",NA,NA,NA,"Butanoate metabolism, Metabolic pathways"
"5343","PA5059",NA,NA,"Q9HUC4","DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; regulation of transcription, DNA-templated [GO:0006355]",NA,NA,NA,NA
"5344","PA5060",NA,NA,"Q9HUC3",NA,NA,"COG3937","","NA"
"5345","PA5061",NA,NA,"Q9HUC2",NA,NA,NA,NA,NA
"5346","PA5062",NA,NA,"Q9HUC1",NA,NA,NA,NA,NA
"5347","PA5063","ubiE","(RefSeq) ubiquinone/menaquinone biosynthesis methyltransferase","Q9HUC0","2-octaprenyl-6-methoxy-1,4-benzoquinone methylase activity [GO:0043333]; demethylmenaquinone methyltransferase activity [GO:0043770]; methyltransferase activity [GO:0008168]; S-adenosylmethionine:2-demethylmenaquinol methyltransferase activity [GO:0102094]; S-adenosylmethionine:2-demethylmenaquinol-7 methyltransferase activity [GO:0102955]; S-adenosylmethionine:2-demethylquinol-8 methyltransferase activity [GO:0102027]; aerobic respiration [GO:0009060]; menaquinone biosynthetic process [GO:0009234]; methylation [GO:0032259]; ubiquinone biosynthetic process [GO:0006744]",NA,"COG2226","Biotin biosynthesis","Biosynthesis of secondary metabolites, Biosynthesis of cofactors, Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways"
"5348","PA5064",NA,NA,"Q9HUB9","cytoplasm [GO:0005737]; ubiquinone biosynthetic process from chorismate [GO:0032150]",NA,NA,NA,NA
"5349","PA5065",NA,NA,"Q9HUB8","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; regulation of ubiquinone biosynthetic process [GO:0010795]; ubiquinone biosynthetic process [GO:0006744]",NA,"COG0661","Ubiquinone biosynthesis","NA"
"5350","PA5066","hisI","(RefSeq) phosphoribosyl-AMP cyclohydrolase","Q9HUB7","cytoplasm [GO:0005737]; magnesium ion binding [GO:0000287]; phosphoribosyl-AMP cyclohydrolase activity [GO:0004635]; zinc ion binding [GO:0008270]; histidine biosynthetic process [GO:0000105]",NA,NA,NA,"Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids, Histidine metabolism"
"5351","PA5067","hisE","(RefSeq) phosphoribosyl-ATP pyrophosphatase","Q9HUB6","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; phosphoribosyl-ATP diphosphatase activity [GO:0004636]; histidine biosynthetic process [GO:0000105]",NA,NA,NA,"Histidine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"5352","PA5068","tatA","(RefSeq) twin-arginine translocation protein TatA","Q9HUB5","integral component of plasma membrane [GO:0005887]; TAT protein transport complex [GO:0033281]; protein transmembrane transporter activity [GO:0008320]; protein transport by the Tat complex [GO:0043953]",NA,"COG1826","","Bacterial secretion system, Protein export"
"5353","PA5069","tatB","(RefSeq) sec-independent translocase","Q9HUB4","integral component of plasma membrane [GO:0005887]; TAT protein transport complex [GO:0033281]; protein transmembrane transporter activity [GO:0008320]; protein transport by the Tat complex [GO:0043953]",NA,"COG1826","","Bacterial secretion system, Protein export"
"5354","PA5070","tatC","(RefSeq) transporter TatC","Q9HUB3","integral component of plasma membrane [GO:0005887]; TAT protein transport complex [GO:0033281]; protein transmembrane transporter activity [GO:0008320]; proton motive force dependent protein transmembrane transporter activity [GO:0009977]; intracellular protein transmembrane transport [GO:0065002]; protein transport by the Tat complex [GO:0043953]",NA,"COG0805","","Bacterial secretion system, Protein export"
"5355","PA5071",NA,NA,"Q9HUB2","cytoplasm [GO:0005737]; rRNA (uridine-N3-)-methyltransferase activity [GO:0070042]; rRNA base methylation [GO:0070475]",NA,"COG1385","16S rRNA modification","NA"
"5356","PA5072","","(RefSeq) chemotaxis transducer","Q9HUB1","integral component of membrane [GO:0016021]; transmembrane signaling receptor activity [GO:0004888]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]",NA,NA,NA,"Bacterial chemotaxis, Two-component system"
"5357","PA5073",NA,NA,"Q9HUB0",NA,NA,NA,NA,NA
"5358","PA5074",NA,NA,"Q9HUA9","plasma membrane [GO:0005886]; ABC-type amino acid transporter activity [GO:0015424]; ATP binding [GO:0005524]",NA,"COG1126","","NA"
"5359","PA5075",NA,NA,"Q9HUA8","ATP-binding cassette (ABC) transporter complex [GO:0043190]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]",NA,NA,NA,NA
"5360","PA5076",NA,NA,"Q9HUA7","membrane [GO:0016020]; outer membrane-bounded periplasmic space [GO:0030288]; ligand-gated ion channel activity [GO:0015276]; amino acid transport [GO:0006865]",NA,NA,NA,NA
"5361","PA5077",NA,NA,"Q9HUA6","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; hexosyltransferase activity [GO:0016758]; glucan biosynthetic process [GO:0009250]",NA,"COG2943","","NA"
"5362","PA5078",NA,NA,"Q9HUA5","outer membrane-bounded periplasmic space [GO:0030288]; carbohydrate binding [GO:0030246]; catalytic activity [GO:0003824]; beta-glucan biosynthetic process [GO:0051274]",NA,NA,NA,NA
"5363","PA5079",NA,NA,"Q9HUA4","cytoplasm [GO:0005737]; D-tyrosyl-tRNA(Tyr) deacylase activity [GO:0051500]; Gly-tRNA(Ala) hydrolase activity [GO:0106026]; Ser(Gly)-tRNA(Ala) hydrolase activity [GO:0043908]; tRNA binding [GO:0000049]; D-amino acid catabolic process [GO:0019478]; tRNA metabolic process [GO:0006399]",NA,"COG1490","","NA"
"5364","PA5080","","(RefSeq) prolyl aminopeptidase","Q9HUA3","cytoplasm [GO:0005737]; aminopeptidase activity [GO:0004177]",NA,"COG0596","Menaquinone biosynthesis","Metabolic pathways, Arginine and proline metabolism"
"5365","PA5081",NA,NA,"Q9HUA2","catalytic activity [GO:0003824]",NA,"COG1051","","NA"
"5366","PA5082","","(RefSeq) ABC transporter","Q9HUA1","outer membrane-bounded periplasmic space [GO:0030288]; D-amino acid transport [GO:0042940]",NA,NA,NA,"ABC transporters, Two-component system"
"5367","PA5083",NA,NA,"Q9HUA0",NA,NA,NA,NA,NA
"5368","PA5084","","(RefSeq) oxidoreductase","Q9HU99","cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; D-amino-acid dehydrogenase activity [GO:0008718]; oxidoreductase activity [GO:0016491]; D-alanine catabolic process [GO:0055130]",NA,"COG0665","","Metabolic pathways, Phenylalanine metabolism, D-Amino acid metabolism"
"5369","PA5085",NA,NA,"Q9HU98","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; lysine biosynthetic process via diaminopimelate [GO:0009089]; positive regulation of gene expression [GO:0010628]",NA,"COG0583","","NA"
"5370","PA5087",NA,NA,"Q9HU96","protein ubiquitination [GO:0016567]; ubiquitin-dependent ERAD pathway [GO:0030433]",NA,"COG0790","","NA"
"5371","PA5088",NA,NA,"Q9HU95","protein ubiquitination [GO:0016567]; ubiquitin-dependent ERAD pathway [GO:0030433]",NA,"COG0790","","NA"
"5372","PA5089",NA,NA,"Q9HU94","phospholipase D activity [GO:0004630]; cellular biosynthetic process [GO:0044249]; organophosphate metabolic process [GO:0019637]",NA,"COG1502","Phospholipid biosynthesis","NA"
"5373","PA5090","","(RefSeq) hypothetical protein","Q9HU93","extracellular region [GO:0005576]; type VI protein secretion system complex [GO:0033104]; protein secretion by the type VI secretion system [GO:0033103]",NA,"COG3501","","Bacterial secretion system"
"5374","PA5091","hutG","(RefSeq) N-formylglutamate amidohydrolase","Q9HU92","N-formylglutamate deformylase activity [GO:0050129]; histidine catabolic process [GO:0006548]",NA,NA,NA,"Metabolic pathways, Glyoxylate and dicarboxylate metabolism, Histidine metabolism"
"5375","PA5092","hutI","(RefSeq) imidazolonepropionase","Q9HU91","cytoplasm [GO:0005737]; imidazolonepropionase activity [GO:0050480]; iron ion binding [GO:0005506]; zinc ion binding [GO:0008270]; histidine catabolic process [GO:0006548]; histidine catabolic process to glutamate and formamide [GO:0019556]; histidine catabolic process to glutamate and formate [GO:0019557]",NA,"COG1228","","Histidine metabolism, Metabolic pathways"
"5376","PA5093","","(RefSeq) histidine/phenylalanine ammonia-lyase","Q9HU90","ammonia-lyase activity [GO:0016841]; histidine ammonia-lyase activity [GO:0004397]; histidine catabolic process [GO:0006548]",NA,NA,NA,"Histidine metabolism, Metabolic pathways"
"5377","PA5094","","(RefSeq) ABC transporter ATP-binding protein","Q9HU89","membrane [GO:0016020]; ATP binding [GO:0005524]; glycine betaine transport [GO:0031460]",NA,NA,NA,"ABC transporters"
"5378","PA5095","","(RefSeq) ABC transporter permease","Q9HU88","ATP-binding cassette (ABC) transporter complex [GO:0043190]; integral component of plasma membrane [GO:0005887]; amine transmembrane transporter activity [GO:0005275]; carnitine transmembrane transporter activity [GO:0015226]; carnitine transmembrane transport [GO:1902603]; choline transport [GO:0015871]; glycine betaine transport [GO:0031460]",NA,NA,NA,"ABC transporters"
"5379","PA5096","","(RefSeq) ABC transporter","Q9HU87","ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transporter activity [GO:0022857]",NA,"COG2113","","ABC transporters"
"5380","PA5097",NA,NA,"Q9HU86","integral component of membrane [GO:0016021]; amino acid transmembrane transporter activity [GO:0015171]; amino acid transmembrane transport [GO:0003333]",NA,"COG1113","","NA"
"5381","PA5098","hutH","(RefSeq) histidine ammonia-lyase","Q9HU85","cytoplasm [GO:0005737]; ammonia-lyase activity [GO:0016841]; histidine ammonia-lyase activity [GO:0004397]; histidine catabolic process [GO:0006548]; histidine catabolic process to glutamate and formamide [GO:0019556]; histidine catabolic process to glutamate and formate [GO:0019557]",NA,NA,NA,"Histidine metabolism, Metabolic pathways"
"5382","PA5099",NA,NA,"Q9HU84","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]",NA,"COG1457","","NA"
"5383","PA5100","hutU","(RefSeq) urocanate hydratase","Q9HU83","cytoplasm [GO:0005737]; urocanate hydratase activity [GO:0016153]; histidine catabolic process [GO:0006548]; histidine catabolic process to glutamate and formamide [GO:0019556]; histidine catabolic process to glutamate and formate [GO:0019557]",NA,NA,NA,"Metabolic pathways, Histidine metabolism"
"5384","PA5101",NA,NA,"Q9HU82",NA,NA,NA,NA,NA
"5385","PA5102",NA,NA,"Q9HU81","integral component of membrane [GO:0016021]; lipid metabolic process [GO:0006629]",NA,NA,NA,NA
"5386","PA5103","","(RefSeq) hypothetical protein","Q9HU80","ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transporter activity [GO:0022857]",NA,"COG2113","","ABC transporters"
"5387","PA5104",NA,NA,"Q9HU79",NA,NA,"COG3758","","NA"
"5388","PA5105",NA,NA,"Q9HU78","DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; histidine catabolic process to glutamate and formamide [GO:0019556]; histidine catabolic process to glutamate and formate [GO:0019557]; negative regulation of transcription, DNA-templated [GO:0045892]",NA,"COG2188","","NA"
"5389","PA5106","","(RefSeq) N-formimino-L-glutamate deiminase","Q9HU77","formimidoylglutamate deiminase activity [GO:0050416]; metal ion binding [GO:0046872]; histidine catabolic process [GO:0006548]",NA,NA,NA,"Histidine metabolism, Metabolic pathways"
"5390","PA5107",NA,NA,"Q9HU76","cell outer membrane [GO:0009279]; cytoplasm [GO:0005737]; lipid binding [GO:0008289]; lipid metabolic process [GO:0006629]; response to reactive oxygen species [GO:0000302]",NA,NA,NA,NA
"5391","PA5108",NA,NA,"Q9HU75","outer membrane [GO:0019867]",NA,NA,NA,NA
"5392","PA5109",NA,NA,"Q9HU74",NA,NA,"COG3803","","NA"
"5393","PA5110","fbp","(RefSeq) fructose-1,6-bisphosphatase","Q9HU73","cytoplasm [GO:0005737]; cytosol [GO:0005829]; fructose 1,6-bisphosphate 1-phosphatase activity [GO:0042132]; magnesium ion binding [GO:0000287]; fructose 1,6-bisphosphate metabolic process [GO:0030388]; fructose 6-phosphate metabolic process [GO:0006002]; fructose metabolic process [GO:0006000]; gluconeogenesis [GO:0006094]; sucrose biosynthetic process [GO:0005986]",NA,NA,NA,"Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism, Fructose and mannose metabolism, Methane metabolism, Metabolic pathways"
"5394","PA5111","gloA3","(RefSeq) lactoylglutathione lyase","Q9HU72","lactoylglutathione lyase activity [GO:0004462]; zinc ion binding [GO:0008270]; methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione [GO:0019243]",NA,NA,NA,"Metabolic pathways, Pyruvate metabolism"
"5395","PA5112",NA,NA,"O33407","cell outer membrane [GO:0009279]; integral component of membrane [GO:0016021]; carboxylic ester hydrolase activity [GO:0052689]; lipase activity [GO:0016298]; methyl indole-3-acetate esterase activity [GO:0080030]; bacterial-type flagellum-dependent cell motility [GO:0071973]; bacterial-type flagellum-dependent swarming motility [GO:0071978]; cell motility [GO:0048870]; glycolipid biosynthetic process [GO:0009247]; lipid biosynthetic process [GO:0008610]; single-species biofilm formation [GO:0044010]",NA,NA,NA,NA
"5396","PA5113",NA,NA,"Q9HU71","integral component of membrane [GO:0016021]",NA,NA,NA,NA
"5397","PA5114",NA,NA,"Q9HU70","integral component of membrane [GO:0016021]",NA,"COG5373","","NA"
"5398","PA5115",NA,NA,"Q9HU69",NA,NA,"COG2230","","NA"
"5399","PA5116",NA,NA,"Q9HU68","DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]",NA,"COG0789","","NA"
"5400","PA5117",NA,NA,"Q9HU67","cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; tRNA binding [GO:0000049]; bacterial-type flagellum-dependent swarming motility [GO:0071978]; cell adhesion involved in single-species biofilm formation [GO:0043709]; cellular response to antibiotic [GO:0071236]; positive regulation of protein secretion [GO:0050714]; protein secretion by the type III secretion system [GO:0030254]; ribosomal large subunit assembly [GO:0000027]",NA,NA,NA,NA
"5401","PA5118","thiI","(RefSeq) thiamine biosynthesis protein ThiI","Q9HU66","cytosol [GO:0005829]; ATP binding [GO:0005524]; sulfurtransferase activity [GO:0016783]; tRNA adenylyltransferase activity [GO:0004810]; tRNA binding [GO:0000049]; thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]; thiazole biosynthetic process [GO:0052837]; tRNA 4-thiouridine biosynthesis [GO:0002937]",NA,"COG0607","Urea cycle","Thiamine metabolism, Sulfur relay system, Biosynthesis of cofactors, Metabolic pathways"
"5402","PA5118","thiI","(RefSeq) thiamine biosynthesis protein ThiI","Q9HU66","cytosol [GO:0005829]; ATP binding [GO:0005524]; sulfurtransferase activity [GO:0016783]; tRNA adenylyltransferase activity [GO:0004810]; tRNA binding [GO:0000049]; thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]; thiazole biosynthetic process [GO:0052837]; tRNA 4-thiouridine biosynthesis [GO:0002937]",NA,"COG0301","Thiamine biosynthesis","Thiamine metabolism, Sulfur relay system, Biosynthesis of cofactors, Metabolic pathways"
"5403","PA5119","glnA","(RefSeq) glutamine synthetase","Q9HU65","cytoplasm [GO:0005737]; membrane [GO:0016020]; ATP binding [GO:0005524]; glutamate-ammonia ligase activity [GO:0004356]; metal ion binding [GO:0046872]; glutamine biosynthetic process [GO:0006542]; nitrogen utilization [GO:0019740]",NA,NA,NA,"Metabolic pathways, Microbial metabolism in diverse environments, Biosynthesis of amino acids, Two-component system, Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Glyoxylate and dicarboxylate metabolism, Nitrogen metabolism"
"5404","PA5120",NA,NA,"Q9HU64",NA,NA,NA,NA,NA
"5405","PA5121",NA,NA,"Q9HU63","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; mechanosensitive ion channel activity [GO:0008381]; cellular response to osmotic stress [GO:0071470]",NA,"COG0668","","NA"
"5406","PA5122",NA,NA,"Q9HU62",NA,NA,NA,NA,NA
"5407","PA5123",NA,NA,"Q9HU61",NA,NA,NA,NA,NA
"5408","PA5124","ntrB","(RefSeq) two-component sensor NtrB","Q9HU60","phosphorelay sensor kinase activity [GO:0000155]; regulation of transcription, DNA-templated [GO:0006355]",NA,"COG3852","","Two-component system"
"5409","PA5125","ntrC","(RefSeq) two-component response regulator NtrC","Q9HU59","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; phosphorelay response regulator activity [GO:0000156]; sequence-specific DNA binding [GO:0043565]; nitrogen fixation [GO:0009399]; regulation of nitrogen utilization [GO:0006808]; regulation of transcription, DNA-templated [GO:0006355]",NA,"COG2204","","Two-component system"
"5410","PA5126",NA,NA,"Q9HU58","integral component of membrane [GO:0016021]",NA,NA,NA,NA
