"","Gene_Locus_ID","Gene_Symbol","Gene_Function","Uniprot_ID","GO_Terms","eggNOG","COG_ID","COG_Category","KEGG_Pathway"
"5450","Smlt3570",NA,NA,"B2FQE0","integral component of membrane [GO:0016021]","COG3907",NA,NA,NA
"5451","Smlt3571","","(GenBank) putative transmembrane sulfatase","B2FQE1","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; sulfuric ester hydrolase activity [GO:0008484]; transferase activity, transferring phosphorus-containing groups [GO:0016772]","COG2194",NA,NA,"Lipopolysaccharide biosynthesis, Metabolic pathways, Cationic antimicrobial peptide (CAMP) resistance"
"5452","Smlt3573",NA,NA,"B2FL23","DNA binding [GO:0003677]; transposase activity [GO:0004803]; transposition, DNA-mediated [GO:0006313]","COG3547",NA,NA,NA
"5453","Smlt3574",NA,NA,"B2FQE3","membrane [GO:0016020]; metallopeptidase activity [GO:0008237]; peptidyl-dipeptidase activity [GO:0008241]","COG1164",NA,NA,NA
"5454","Smlt3576",NA,NA,"B2FQE4",NA,"ENOG5030MKY",NA,NA,NA
"5455","Smlt3577",NA,NA,"B2FQE5","oxidoreductase activity [GO:0016491]","COG2375",NA,NA,NA
"5456","Smlt3578",NA,NA,"B2FQE6","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; xenobiotic transmembrane transporter activity [GO:0042910]; xenobiotic detoxification by transmembrane export across the plasma membrane [GO:1990961]","COG2814",NA,NA,NA
"5457","Smlt3579","gcvP","(GenBank) putative glycine dehydrogenase [decarboxylating]","B2FQE7","glycine dehydrogenase (decarboxylating) activity [GO:0004375]; glycine decarboxylation via glycine cleavage system [GO:0019464]","COG0403",NA,NA,"Glycine, serine and threonine metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"5458","Smlt3579","gcvP","(GenBank) putative glycine dehydrogenase [decarboxylating]","B2FQE7","glycine dehydrogenase (decarboxylating) activity [GO:0004375]; glycine decarboxylation via glycine cleavage system [GO:0019464]","COG1003",NA,NA,"Glycine, serine and threonine metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"5459","Smlt3580",NA,NA,"B2FQE8","methyltransferase activity [GO:0008168]; methylation [GO:0032259]","COG3865",NA,NA,NA
"5460","Smlt3581",NA,NA,"B2FQE9","integral component of membrane [GO:0016021]; amino acid transport [GO:0006865]; transmembrane transport [GO:0055085]","COG1113",NA,NA,NA
"5461","Smlt3582",NA,NA,"B2FQF0","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]","COG2207",NA,NA,NA
"5462","Smlt3583","katE","(GenBank) putative catalase HPII","B2FQF1","catalase activity [GO:0004096]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; hydrogen peroxide catabolic process [GO:0042744]; response to oxidative stress [GO:0006979]","COG0753",NA,NA,"Tryptophan metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"5463","Smlt3584",NA,NA,"B2FQF2",NA,"ENOG5032ZH9",NA,NA,NA
"5464","Smlt3585",NA,NA,"B2FQF3",NA,"COG2267",NA,NA,NA
"5465","Smlt3586",NA,NA,"B2FQF4",NA,"ENOG5032WIY",NA,NA,NA
"5466","Smlt3587",NA,NA,"B2FQF5","integral component of membrane [GO:0016021]","ENOG5033IH6",NA,NA,NA
"5467","Smlt3588","","(GenBank) putative methyl-accepting chemotaxis protein","B2FQF6","integral component of membrane [GO:0016021]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]","COG0840",NA,NA,"Two-component system, Bacterial chemotaxis"
"5468","Smlt3589",NA,NA,"B2FQF7","peptidoglycan L,D-transpeptidase activity [GO:0071972]; transferase activity [GO:0016740]; peptidoglycan biosynthetic process [GO:0009252]","COG1376",NA,NA,NA
"5469","Smlt3589",NA,NA,"B2FQF7","peptidoglycan L,D-transpeptidase activity [GO:0071972]; transferase activity [GO:0016740]; peptidoglycan biosynthetic process [GO:0009252]","COG3409",NA,NA,NA
"5470","Smlt3590",NA,NA,"B2FQF8","hydrolase activity [GO:0016787]","COG0739",NA,NA,NA
"5471","Smlt3591",NA,NA,"B2FQF9","integral component of membrane [GO:0016021]",NA,NA,NA,NA
"5472","Smlt3592","purA","(GenBank) putative adenylosuccinate synthetase","B2FQG0","cytoplasm [GO:0005737]; adenylosuccinate synthase activity [GO:0004019]; GTP binding [GO:0005525]; magnesium ion binding [GO:0000287]; 'de novo' AMP biosynthetic process [GO:0044208]","COG0104",NA,NA,"Purine metabolism, Alanine, aspartate and glutamate metabolism, Metabolic pathways, Nucleotide metabolism, Biosynthesis of cofactors"
"5473","Smlt3593",NA,NA,"B2FQG1",NA,NA,NA,NA,NA
"5474","Smlt3594",NA,NA,"B2FQG2","integral component of membrane [GO:0016021]","COG3242",NA,NA,NA
"5475","Smlt3595",NA,NA,"B2FQG3","integral component of membrane [GO:0016021]; regulation of peptidase activity [GO:0052547]","COG0330",NA,NA,NA
"5476","Smlt3596",NA,NA,"B2FQG4","integral component of membrane [GO:0016021]","COG0330",NA,NA,NA
"5477","Smlt3597","","(GenBank) putative dehydrogenase","B2FQG5","oxidoreductase activity [GO:0016491]","COG0604",NA,NA,"Propanoate metabolism, Metabolic pathways"
"5478","Smlt3598","","(GenBank) putative two-component response regulator transcriptional regulatory protein","B2FQG6","phosphorelay signal transduction system [GO:0000160]","COG0745",NA,NA,"Two-component system"
"5479","Smlt3599",NA,NA,"B2FQG7","DNA binding [GO:0003677]; unfolded protein binding [GO:0051082]; protein folding [GO:0006457]","COG0484",NA,NA,NA
"5480","Smlt3600","","(GenBank) putative redoxin","B2FQG8","peroxidase activity [GO:0004601]","COG0678",NA,NA,"Glutathione metabolism, Metabolic pathways"
"5481","Smlt3601","bfr","(GenBank) putative bacterioferritin","B2FQG9","ferric iron binding [GO:0008199]","COG2193",NA,NA,"Porphyrin metabolism"
"5482","Smlt3602","pbpC","(GenBank) putative penicillin-binding protein","B2FQH0","carboxypeptidase activity [GO:0004180]; penicillin binding [GO:0008658]; peptidoglycan glycosyltransferase activity [GO:0008955]; peptidoglycan biosynthetic process [GO:0009252]","COG4953",NA,NA,"Peptidoglycan biosynthesis, Metabolic pathways"
"5483","Smlt3603",NA,NA,"B2FQH1","extracellular space [GO:0005615]; plasma membrane [GO:0005886]; endopeptidase inhibitor activity [GO:0004866]","COG2373",NA,NA,NA
"5484","Smlt3604","prpD","(GenBank) putative 2-methylcitrate dehydratase","B2FQH2","2 iron, 2 sulfur cluster binding [GO:0051537]; 2-methylcitrate dehydratase activity [GO:0047547]; propionate metabolic process, methylcitrate cycle [GO:0019679]","COG2079",NA,NA,"Propanoate metabolism, Metabolic pathways"
"5485","Smlt3605","","(GenBank) conserved hypothetical protein","B2FQH3","isomerase activity [GO:0016853]; propionate catabolic process, 2-methylcitrate cycle [GO:0019629]","COG2828",NA,NA,"Propanoate metabolism, Metabolic pathways"
"5486","Smlt3606",NA,NA,"B2FQH4",NA,"COG3668",NA,NA,NA
"5487","Smlt3607",NA,NA,"B2FQH5","regulation of transcription, DNA-templated [GO:0006355]","COG3609",NA,NA,NA
"5488","Smlt3608","acnA","(GenBank) putative aconitate hydratase","B2FQH6","aconitate hydratase activity [GO:0003994]; citrate dehydratase activity [GO:0047780]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]; propionate metabolic process, methylcitrate cycle [GO:0019679]","COG1048",NA,NA,"Propanoate metabolism, Metabolic pathways"
"5489","Smlt3609","prpC","(GenBank) putative 2-methylcitrate synthase","B2FQH7","cytoplasm [GO:0005737]; citrate synthase activity [GO:0036440]; tricarboxylic acid cycle [GO:0006099]","COG0372",NA,NA,"Propanoate metabolism, Metabolic pathways"
"5490","Smlt3610","prpB","(GenBank) putative methylisocitrate lyase","B2FQH8","magnesium ion binding [GO:0000287]; methylisocitrate lyase activity [GO:0046421]; propionate catabolic process, 2-methylcitrate cycle [GO:0019629]","COG2513",NA,NA,"Propanoate metabolism, Metabolic pathways"
"5491","Smlt3611",NA,NA,"B2FQH9","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; phosphorelay response regulator activity [GO:0000156]; propionate catabolic process, 2-methylcitrate cycle [GO:0019629]; regulation of transcription, DNA-templated [GO:0006355]","COG3829",NA,NA,NA
"5492","Smlt3612",NA,NA,"B2FQI0",NA,"ENOG5030CCS",NA,NA,NA
"5493","Smlt3613",NA,NA,"B2FQI1","integral component of membrane [GO:0016021]","COG2259",NA,NA,NA
"5494","Smlt3614",NA,NA,"B2FQI2",NA,"COG3323",NA,NA,NA
"5495","Smlt3615",NA,NA,"B2FQI3","aminoglycoside 6'-N-acetyltransferase activity [GO:0047663]; response to antibiotic [GO:0046677]","COG0456",NA,NA,NA
"5496","Smlt3616","pdxH","(GenBank) putative pyridoxamine 5'-phosphate oxidase","B2FQI4","FMN binding [GO:0010181]; pyridoxamine-phosphate oxidase activity [GO:0004733]; pyridoxine biosynthetic process [GO:0008615]","COG0259",NA,NA,"Vitamin B6 metabolism, Metabolic pathways, Microbial metabolism in diverse environments, Biosynthesis of cofactors"
"5497","Smlt3617","","(GenBank) conserved hypothetical protein","B2FQI5",NA,"COG4240",NA,NA,"Glycine, serine and threonine metabolism, Glycerolipid metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"5498","Smlt3618",NA,NA,"B2FQI6",NA,"COG3360",NA,NA,NA
"5499","Smlt3619","aroK","(GenBank) putative shikimate kinase I","B2FQI7","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; shikimate kinase activity [GO:0004765]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]","COG0703",NA,NA,"Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"5500","Smlt3620","aroB","(GenBank) putative 3-dehydroquinate synthase","B2FQI8","cytoplasm [GO:0005737]; 3-dehydroquinate synthase activity [GO:0003856]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]","COG0337",NA,NA,"Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"5501","Smlt3621",NA,NA,"B2FQI9",NA,"COG3831",NA,NA,NA
"5502","Smlt3622","hemE","(GenBank) putative uroporphyrinogen decarboxylase","B2FQJ0","cytoplasm [GO:0005737]; uroporphyrinogen decarboxylase activity [GO:0004853]; protoporphyrinogen IX biosynthetic process [GO:0006782]","COG0407",NA,NA,"Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors"
"5503","Smlt3623",NA,NA,"B2FQJ1","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","COG2814",NA,NA,NA
"5504","Smlt3625",NA,NA,"B2FQJ2","integral component of membrane [GO:0016021]; phosphorelay sensor kinase activity [GO:0000155]","COG2205",NA,NA,NA
"5505","Smlt3625",NA,NA,"B2FQJ2","integral component of membrane [GO:0016021]; phosphorelay sensor kinase activity [GO:0000155]","COG0784",NA,NA,NA
"5506","Smlt3625",NA,NA,"B2FQJ2","integral component of membrane [GO:0016021]; phosphorelay sensor kinase activity [GO:0000155]","COG3292",NA,NA,NA
"5507","Smlt3627",NA,NA,"B2FQZ0",NA,"COG2353",NA,NA,NA
"5508","Smlt3628",NA,NA,"B2FQZ1","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; electron transfer activity [GO:0009055]; respiratory electron transport chain [GO:0022904]","COG3038",NA,NA,NA
"5509","Smlt3629",NA,NA,"B2FQZ2",NA,"COG2353",NA,NA,NA
"5510","Smlt3630",NA,NA,"B2FQZ3",NA,"COG0695",NA,NA,NA
"5511","Smlt3631","sdaA","(GenBank) putative L-serine dehydratase I","B2FQZ4","4 iron, 4 sulfur cluster binding [GO:0051539]; L-serine ammonia-lyase activity [GO:0003941]; metal ion binding [GO:0046872]; gluconeogenesis [GO:0006094]","COG1760",NA,NA,"Glycine, serine and threonine metabolism, Cysteine and methionine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids"
"5512","Smlt3632",NA,NA,"B2FQZ5","hydrolase activity [GO:0016787]","COG2267",NA,NA,NA
"5513","Smlt3633","thrA","(GenBank) putative homoserine dehydrogenase","B2FQZ6","homoserine dehydrogenase activity [GO:0004412]; NADP binding [GO:0050661]; isoleucine biosynthetic process [GO:0009097]; methionine biosynthetic process [GO:0009086]; threonine biosynthetic process [GO:0009088]","COG0460",NA,NA,"Glycine, serine and threonine metabolism, Cysteine and methionine metabolism, Lysine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"5514","Smlt3634","metB","(GenBank) putative cystathionine gamma-synthase","B2FQZ7","catalytic activity [GO:0003824]; pyridoxal phosphate binding [GO:0030170]; transsulfuration [GO:0019346]","COG0626",NA,NA,"Cysteine and methionine metabolism, Selenocompound metabolism, Sulfur metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"5515","Smlt3635","met2","(GenBank) putative homoserine O-acetyltransferase","B2FQZ8","homoserine O-acetyltransferase activity [GO:0004414]; biosynthetic process [GO:0009058]","COG2021",NA,NA,"Cysteine and methionine metabolism, Sulfur metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids"
"5516","Smlt3636",NA,NA,"B2FQZ9",NA,"COG0739",NA,NA,NA
"5517","Smlt3637",NA,NA,"B2FR00","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation release factor activity, codon specific [GO:0016149]; regulation of translational termination [GO:0006449]","COG4108",NA,NA,NA
"5518","Smlt3638",NA,NA,"B2FR01","integral component of membrane [GO:0016021]; cytolysis [GO:0019835]","COG1272",NA,NA,NA
"5519","Smlt3639",NA,NA,"B2FR02",NA,"COG2982",NA,NA,NA
"5520","Smlt3640",NA,NA,"B2FR03",NA,"COG2905",NA,NA,NA
"5521","Smlt3641",NA,NA,"B2FR04","integral component of membrane [GO:0016021]; glycosyltransferase activity [GO:0016757]","COG0463",NA,NA,NA
"5522","Smlt3642","mtgA","(GenBank) putative monofunctional biosynthetic peptidoglycan transglycosylase","B2FR05","integral component of membrane [GO:0016021]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; pentosyltransferase activity [GO:0016763]; peptidoglycan glycosyltransferase activity [GO:0008955]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","COG0744",NA,NA,"Peptidoglycan biosynthesis, Metabolic pathways"
"5523","Smlt3643",NA,NA,"B2FR06","cytoplasm [GO:0005737]; unfolded protein binding [GO:0051082]; protein folding [GO:0006457]","COG1281",NA,NA,NA
"5524","Smlt3644",NA,NA,"B2FR07",NA,"ENOG50309GT",NA,NA,NA
"5525","Smlt3645",NA,NA,"B2FR08","cell outer membrane [GO:0009279]","COG4771",NA,NA,NA
"5526","Smlt3645",NA,NA,"B2FR08","cell outer membrane [GO:0009279]","COG1629",NA,NA,NA
"5527","Smlt3646",NA,NA,"B2FR09","DNA binding [GO:0003677]","COG1309",NA,NA,NA
"5528","Smlt3647",NA,NA,"B2FR10","peroxidase activity [GO:0004601]","COG2267",NA,NA,NA
"5529","Smlt3648","fadE","(GenBank) putative acyl-coenzyme A dehydrogenase","B2FR11","integral component of membrane [GO:0016021]; flavin adenine dinucleotide binding [GO:0050660]; long-chain-acyl-CoA dehydrogenase activity [GO:0004466]; fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539]","COG1960",NA,NA,"Fatty acid degradation, Metabolic pathways, Fatty acid metabolism"
"5530","Smlt3649",NA,NA,"B2FR12",NA,"COG2050",NA,NA,NA
"5531","Smlt3650",NA,NA,"B2FR13","integral component of membrane [GO:0016021]","COG3759",NA,NA,NA
"5532","Smlt3651",NA,NA,"B2FR14","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","COG3202",NA,NA,NA
"5533","Smlt3652","","(GenBank) putative beta-lactamase protein","B2FR15",NA,"COG1680",NA,NA,"beta-Lactam resistance, Two-component system"
"5534","Smlt3653","","(GenBank) putative short chain dehydrogenase","B2FR16","oxidoreductase activity [GO:0016491]","COG1028",NA,NA,"Fatty acid biosynthesis, Biotin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism, Biosynthesis of cofactors"
"5535","Smlt3654",NA,NA,"B2FR17","DNA-binding transcription factor activity [GO:0003700]","COG0583",NA,NA,NA
"5536","Smlt3655",NA,NA,"B2FR18",NA,NA,NA,NA,NA
"5537","Smlt3656",NA,NA,"B2FR19",NA,NA,NA,NA,NA
"5538","Smlt3657","gcvH","(GenBank) putative glycine cleavage system H protein","B2FR20","glycine cleavage complex [GO:0005960]; glycine decarboxylation via glycine cleavage system [GO:0019464]","COG0509",NA,NA,"Glycine, serine and threonine metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"5539","Smlt3658","gcvT","(GenBank) putative aminomethyltransferase","B2FR21","aminomethyltransferase activity [GO:0004047]; transaminase activity [GO:0008483]; glycine decarboxylation via glycine cleavage system [GO:0019464]","COG0404",NA,NA,"Glycine, serine and threonine metabolism, Glyoxylate and dicarboxylate metabolism, One carbon pool by folate, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism"
"5540","Smlt3659",NA,NA,"B2FR22","integral component of membrane [GO:0016021]","COG1585",NA,NA,NA
"5541","Smlt3660",NA,NA,"B2FR23","integral component of membrane [GO:0016021]","COG0330",NA,NA,NA
"5542","Smlt3661",NA,NA,"B2FR24","integral component of membrane [GO:0016021]","COG4323",NA,NA,NA
"5543","Smlt3662",NA,NA,"B2FR25","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","COG1742",NA,NA,NA
"5544","Smlt3663","","(GenBank) conserved hypothetical protein","B2FR26",NA,"COG3956",NA,NA,"Purine metabolism, Pyrimidine metabolism, Nicotinate and nicotinamide metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways, Nucleotide metabolism"
"5545","Smlt3664","cysQ","(GenBank) putative inositol monophosphate protein","B2FR27","plasma membrane [GO:0005886]; 3'(2'),5'-bisphosphate nucleotidase activity [GO:0008441]; magnesium ion binding [GO:0000287]; inositol phosphate dephosphorylation [GO:0046855]; phosphatidylinositol phosphate biosynthetic process [GO:0046854]; sulfur compound metabolic process [GO:0006790]","COG1218",NA,NA,"Sulfur metabolism, Metabolic pathways, Microbial metabolism in diverse environments"
"5546","Smlt3665","nudE","(GenBank) putative NUDIX domain ADP compounds hydrolase","B2FR28","hydrolase activity [GO:0016787]","COG0494",NA,NA,"Purine metabolism, Metabolic pathways"
"5547","Smlt3666","bioA","(GenBank) putative adenosylmethionine-8-amino-7-oxononanoate aminotransferase","B2FR29","cytoplasm [GO:0005737]; adenosylmethionine-8-amino-7-oxononanoate transaminase activity [GO:0004015]; pyridoxal phosphate binding [GO:0030170]; biotin biosynthetic process [GO:0009102]","COG0161",NA,NA,"Biotin metabolism, Metabolic pathways, Biosynthesis of cofactors"
"5548","Smlt3667",NA,NA,"B2FR30","cytoplasm [GO:0005737]; methyltransferase activity [GO:0008168]; methylation [GO:0032259]; rRNA processing [GO:0006364]","COG1385",NA,NA,NA
"5549","Smlt3668","","(GenBank) putative chemotaxis CheW protein","B2FR31","chemotaxis [GO:0006935]; signal transduction [GO:0007165]","COG0835",NA,NA,"Two-component system"
"5550","Smlt3669","","(GenBank) conserved hypothetical protein","B2FR32","cytoplasm [GO:0005737]; phosphorelay response regulator activity [GO:0000156]; protein-glutamate methylesterase activity [GO:0008984]; chemotaxis [GO:0006935]","COG2201",NA,NA,"Two-component system"
"5551","Smlt3670","pilL","(GenBank) putative gliding motility sensor histidine kinase response regulator fusion transcriptional regulatory protein","B2FR33","cytoplasm [GO:0005737]; phosphorelay sensor kinase activity [GO:0000155]; chemotaxis [GO:0006935]","COG0643",NA,NA,"Two-component system"
"5552","Smlt3670","pilL","(GenBank) putative gliding motility sensor histidine kinase response regulator fusion transcriptional regulatory protein","B2FR33","cytoplasm [GO:0005737]; phosphorelay sensor kinase activity [GO:0000155]; chemotaxis [GO:0006935]","COG2198",NA,NA,"Two-component system"
"5553","Smlt3670","pilL","(GenBank) putative gliding motility sensor histidine kinase response regulator fusion transcriptional regulatory protein","B2FR33","cytoplasm [GO:0005737]; phosphorelay sensor kinase activity [GO:0000155]; chemotaxis [GO:0006935]","COG0784",NA,NA,"Two-component system"
"5554","Smlt3671","pilJ","(GenBank) putative pilus biogenesis protein PilJ/methyl accepting chemotaxis protein","B2FR34","integral component of membrane [GO:0016021]; transmembrane signaling receptor activity [GO:0004888]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]","COG0840",NA,NA,"Two-component system"
"5555","Smlt3672","pilI","(GenBank) putative pilus biogenesis protein","B2FR35","chemotaxis [GO:0006935]; signal transduction [GO:0007165]","COG0835",NA,NA,"Two-component system"
"5556","Smlt3673","pilH","(GenBank) putative two-component response regulator transcriptional regulatory protein","B2FR36","phosphorelay signal transduction system [GO:0000160]","COG0745",NA,NA,"Two-component system"
"5557","Smlt3674","pilG","(GenBank) putative two component system response regulator","B2FR37","phosphorelay signal transduction system [GO:0000160]","COG0745",NA,NA,"Two-component system"
"5558","Smlt3675","gshB","(GenBank) putative Glutathione synthetase","B2FR38","ATP binding [GO:0005524]; glutathione synthase activity [GO:0004363]; metal ion binding [GO:0046872]","COG0189",NA,NA,"Cysteine and methionine metabolism, Glutathione metabolism, Metabolic pathways, Biosynthesis of cofactors"
"5559","Smlt3676",NA,NA,"B2FR39","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]","COG0810",NA,NA,NA
"5560","Smlt3677",NA,NA,"B2FR40","peptidase activity [GO:0008233]; tRNA threonylcarbamoyladenosine modification [GO:0002949]","COG1214",NA,NA,NA
"5561","Smlt3678",NA,NA,"B2FR41","ATP binding [GO:0005524]; helicase activity [GO:0004386]; hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides [GO:0016818]; nucleic acid binding [GO:0003676]; nucleobase-containing compound metabolic process [GO:0006139]","COG1199",NA,NA,NA
"5562","Smlt3680",NA,NA,"B2FR42",NA,"COG0457",NA,NA,NA
"5563","Smlt3681","mrcB","(GenBank) putative penicillin-binding protein 1B","B2FR43","integral component of membrane [GO:0016021]; peptidoglycan-based cell wall [GO:0009274]; penicillin binding [GO:0008658]; peptidoglycan glycosyltransferase activity [GO:0008955]; serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; response to antibiotic [GO:0046677]","COG0744",NA,NA,"Peptidoglycan biosynthesis, Metabolic pathways"
"5564","Smlt3682",NA,NA,"B2FR44","transferase activity [GO:0016740]","COG0463",NA,NA,NA
"5565","Smlt3683",NA,NA,"B2FR45",NA,"COG0451",NA,NA,NA
"5566","Smlt3684",NA,NA,"B2FR46","integral component of membrane [GO:0016021]","COG4783",NA,NA,NA
"5567","Smlt3685","relA","(GenBank) putative GTP pyrophosphokinase","B2FR47","GTP diphosphokinase activity [GO:0008728]; kinase activity [GO:0016301]; guanosine tetraphosphate metabolic process [GO:0015969]","COG0317",NA,NA,"Purine metabolism, Metabolic pathways"
"5568","Smlt3686",NA,NA,"B2FR48",NA,"ENOG5033KPQ",NA,NA,NA
"5569","Smlt3687",NA,NA,"B2FR49","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent activity, acting on DNA [GO:0008094]; nucleic acid binding [GO:0003676]; RNA helicase activity [GO:0003724]","COG1643",NA,NA,NA
"5570","Smlt3688",NA,NA,"B2FR50","ferric iron binding [GO:0008199]; oxidoreductase activity, acting on metal ions [GO:0016722]","COG0783",NA,NA,NA
"5571","Smlt3689","recQ","(GenBank) putative ATP-dependent DNA helicase","B2FR51","3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; SOS response [GO:0009432]","COG0514",NA,NA,"RNA degradation"
"5572","Smlt3690",NA,NA,"B2FR52",NA,NA,NA,NA,NA
"5573","Smlt3691",NA,NA,"B2FR53","periplasmic space [GO:0042597]; copper ion binding [GO:0005507]; oxidoreductase activity [GO:0016491]","COG2132",NA,NA,NA
"5574","Smlt3692",NA,NA,"B2FR54","cell outer membrane [GO:0009279]; copper ion binding [GO:0005507]; cellular copper ion homeostasis [GO:0006878]","COG3667",NA,NA,NA
"5575","Smlt3693",NA,NA,"B2FRL8","N-acetyltransferase activity [GO:0008080]","COG0456",NA,NA,NA
"5576","Smlt3694",NA,NA,"B2FRL9","integral component of membrane [GO:0016021]; metalloendopeptidase activity [GO:0004222]; CAAX-box protein processing [GO:0071586]","COG1266",NA,NA,NA
"5577","Smlt3695",NA,NA,"B2FRM0","phosphorelay signal transduction system [GO:0000160]","COG0784",NA,NA,NA
"5578","Smlt3696",NA,NA,"B2FRM1",NA,"COG2819",NA,NA,NA
"5579","Smlt3697",NA,NA,"B2FRM2","hydrolase activity [GO:0016787]","COG2819",NA,NA,NA
"5580","Smlt3698",NA,NA,"B2FRM3",NA,NA,NA,NA,NA
"5581","Smlt3699",NA,NA,"B2FRM4",NA,"COG5504",NA,NA,NA
"5582","Smlt3700","","(GenBank) putative transcriptional regulator","B2FRM5","ATP binding [GO:0005524]; ligase activity, forming carbon-nitrogen bonds [GO:0016879]; zinc ion binding [GO:0008270]; queuosine biosynthetic process [GO:0008616]","COG0603",NA,NA,"Folate biosynthesis, Metabolic pathways"
"5583","Smlt3701","","(GenBank) putative radical SAM-superfamily protein","B2FRM6","4 iron, 4 sulfur cluster binding [GO:0051539]; carbon-nitrogen lyase activity [GO:0016840]; magnesium ion binding [GO:0000287]; S-adenosyl-L-methionine binding [GO:1904047]; queuosine biosynthetic process [GO:0008616]","COG0602",NA,NA,"Folate biosynthesis, Metabolic pathways"
"5584","Smlt3702",NA,NA,"B2FRM7","outer membrane-bounded periplasmic space [GO:0030288]; FtsZ-dependent cytokinesis [GO:0043093]; protein trimerization [GO:0070206]","COG1729",NA,NA,NA
"5585","Smlt3703",NA,NA,"B2FRM8","cell outer membrane [GO:0009279]; integral component of membrane [GO:0016021]; cell cycle [GO:0007049]; cell division [GO:0051301]","COG2885",NA,NA,NA
"5586","Smlt3704",NA,NA,"B2FRM9","periplasmic space [GO:0042597]; cell cycle [GO:0007049]; cell division [GO:0051301]; protein import [GO:0017038]","COG0823",NA,NA,NA
"5587","Smlt3705",NA,NA,"B2FRN0","integral component of membrane [GO:0016021]; toxin transmembrane transporter activity [GO:0019534]; bacteriocin transport [GO:0043213]","COG3064",NA,NA,NA
"5588","Smlt3706",NA,NA,"B2FRN1","integral component of plasma membrane [GO:0005887]; transmembrane transporter activity [GO:0022857]; cell cycle [GO:0007049]; cell division [GO:0051301]; protein transport [GO:0015031]","COG0848",NA,NA,NA
