"","Gene_Locus_ID","Gene_Symbol","Gene_Function","Uniprot_ID","GO_Terms","eggNOG","COG_ID","COG_Category","KEGG_Pathway"
"3758","BT_3351","","(GenBank) cysteinyl-tRNA synthetase","Q8A2F4","cytoplasm [GO:0005737]; cytosol [GO:0005829]; ATP binding [GO:0005524]; cysteine-tRNA ligase activity [GO:0004817]; zinc ion binding [GO:0008270]; cysteinyl-tRNA aminoacylation [GO:0006423]","COG0215","COG0215","Aminoacyl-tRNA synthetases","Aminoacyl-tRNA biosynthesis"
"3759","BT_3352",NA,NA,"Q8A2F3","cytosol [GO:0005829]; magnesium ion binding [GO:0000287]; phosphatase activity [GO:0016791]","COG0561","COG0561","","NA"
"3760","BT_3353",NA,NA,"Q8A2F2","ATP binding [GO:0005524]; ATP-dependent activity, acting on DNA [GO:0008094]; DNA binding [GO:0003677]; helicase activity [GO:0004386]","COG0553","COG0553","","NA"
"3761","BT_3354","","(GenBank) tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase","Q8A2F1","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; sulfurtransferase activity [GO:0016783]; tRNA binding [GO:0000049]; tRNA wobble position uridine thiolation [GO:0002143]","COG0482","COG0482","tRNA modification","Sulfur relay system"
"3762","BT_3355",NA,NA,"Q8A2F0","cytoplasm [GO:0005737]; acid-amino acid ligase activity [GO:0016881]","COG1541",NA,NA,NA
"3763","BT_3356","","(GenBank) 6-phosphofructokinase","Q8A2E9","6-phosphofructokinase complex [GO:0005945]; 6-phosphofructokinase activity [GO:0003872]; AMP binding [GO:0016208]; ATP binding [GO:0005524]; diphosphate-fructose-6-phosphate 1-phosphotransferase activity [GO:0047334]; fructose-6-phosphate binding [GO:0070095]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; monosaccharide binding [GO:0048029]; canonical glycolysis [GO:0061621]; fructose 1,6-bisphosphate metabolic process [GO:0030388]; fructose 6-phosphate metabolic process [GO:0006002]","COG0205",NA,NA,"Glycolysis / Gluconeogenesis, Galactose metabolism, Carbon metabolism, Fructose and mannose metabolism, Methane metabolism, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Pentose phosphate pathway, Metabolic pathways, Biosynthesis of amino acids"
"3764","BT_3357",NA,NA,"Q8A2E8","cytoplasm [GO:0005737]; double-stranded RNA binding [GO:0003725]; metal ion binding [GO:0046872]; ribonuclease III activity [GO:0004525]; rRNA binding [GO:0019843]; mRNA processing [GO:0006397]; regulation of gene expression [GO:0010468]; RNA processing [GO:0006396]; rRNA catabolic process [GO:0016075]; rRNA processing [GO:0006364]; tRNA processing [GO:0008033]","COG0571","COG0571","","NA"
"3765","BT_3358","","(GenBank) 3-oxoacyl-[acyl-carrier-protein] synthase II","Q8A2E7","cytosol [GO:0005829]; 3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; fatty acid biosynthetic process [GO:0006633]","COG0304","COG0304","Fatty acid biosynthesis","Fatty acid metabolism, Metabolic pathways, Fatty acid biosynthesis, Biosynthesis of cofactors, Biotin metabolism"
"3766","BT_3359","","(GenBank) acyl carrier protein","Q8A2E6","cytosol [GO:0005829]; acyl binding [GO:0000035]; acyl carrier activity [GO:0000036]; phosphopantetheine binding [GO:0031177]; lipid A biosynthetic process [GO:0009245]","COG0236",NA,NA,"Biosynthesis of secondary metabolites, Biosynthesis of various antibiotics, Metabolic pathways"
"3767","BT_3360","","(GenBank) phosphoribosylglycinamide formyltransferase","Q8A2E5","cytoplasm [GO:0005737]; cytosol [GO:0005829]; phosphoribosylglycinamide formyltransferase activity [GO:0004644]; 'de novo' IMP biosynthetic process [GO:0006189]","COG0299","COG0299","Purine biosynthesis","Biosynthesis of secondary metabolites, Metabolic pathways, Purine metabolism, One carbon pool by folate"
"3768","BT_3361","","(GenBank) erythronate-4-phosphate dehydrogenase","Q8A2E4","cytoplasm [GO:0005737]; 4-phosphoerythronate dehydrogenase activity [GO:0033711]; NAD binding [GO:0051287]; phosphoglycerate dehydrogenase activity [GO:0004617]; L-serine biosynthetic process [GO:0006564]; pyridoxine biosynthetic process [GO:0008615]","COG0111",NA,NA,"Vitamin B6 metabolism, Biosynthesis of cofactors, Metabolic pathways"
"3769","BT_3361a",NA,NA,"E7MCA9",NA,"COG0463",NA,NA,NA
"3770","BT_3362",NA,NA,"Q8A2E3","cytosol [GO:0005829]; ADP-heptose-lipopolysaccharide heptosyltransferase activity [GO:0008713]; lipopolysaccharide core region biosynthetic process [GO:0009244]","COG0859","COG0859","","NA"
"3771","BT_3363",NA,NA,"Q8A2E2",NA,"ENOG502Z7XI",NA,NA,NA
"3772","BT_3364",NA,NA,"Q8A2E1","kinase activity [GO:0016301]","COG3642",NA,NA,NA
"3773","BT_3365",NA,NA,"Q8A2E0","transferase activity [GO:0016740]","COG0463",NA,NA,NA
"3774","BT_3366",NA,NA,"Q8A2D9","transferase activity [GO:0016740]","COG0463",NA,NA,NA
"3775","BT_3367",NA,NA,"Q8A2D8","glycosyltransferase activity [GO:0016757]","COG0438","COG0438","","NA"
"3776","BT_3368",NA,NA,"Q8A2D7","glycosyltransferase activity [GO:0016757]","COG0438","COG0438","","NA"
"3777","BT_3369",NA,NA,"Q8A2D6","glycosyltransferase activity [GO:0016757]","COG0438","COG0438","","NA"
"3778","BT_3370",NA,NA,"Q8A2D5","transferase activity [GO:0016740]","COG1216","COG0463","","NA"
"3779","BT_3371",NA,NA,"Q8A2D4","transferase activity [GO:0016740]","COG1216","COG0463","","NA"
"3780","BT_3372",NA,NA,"Q8A2D3","transferase activity [GO:0016740]","COG0463","COG0463","","NA"
"3781","BT_3373",NA,NA,"Q8A2D2","N-acetyltransferase activity [GO:0008080]","COG0456","COG0456","","NA"
"3782","BT_3374",NA,NA,"Q8A2D1","ATP binding [GO:0005524]; D-alanine-D-alanine ligase activity [GO:0008716]; metal ion binding [GO:0046872]; peptidoglycan biosynthetic process [GO:0009252]","COG0458","COG0439","Fatty acid biosynthesis","NA"
"3783","BT_3375",NA,NA,"Q8A2D0","pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; biosynthetic process [GO:0009058]; cellular amino acid metabolic process [GO:0006520]","COG0436","COG0436","Isoleucine, leucine, valine biosynthesis","NA"
"3784","BT_3376",NA,NA,"Q8A2C9","catalytic activity [GO:0003824]","COG0399",NA,NA,NA
"3785","BT_3377",NA,NA,"Q8A2C8","integral component of membrane [GO:0016021]; metal ion binding [GO:0046872]; protein xylosyltransferase activity [GO:0030158]; proteoglycan biosynthetic process [GO:0030166]","ENOG502Z86D",NA,NA,NA
"3786","BT_3378",NA,NA,"Q8A2C7","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; polysaccharide biosynthetic process [GO:0000271]","COG2246",NA,NA,NA
"3787","BT_3379",NA,NA,"Q8A2C6","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transferase activity [GO:0016740]","COG0463","COG0463","","NA"
"3788","BT_3380",NA,NA,"Q8A2C5","integral component of membrane [GO:0016021]","ENOG50334ED",NA,NA,NA
"3789","BT_3381",NA,NA,"Q8A2C4",NA,"ENOG502Z89I",NA,NA,NA
"3790","BT_3382",NA,NA,"Q8A2C3",NA,"ENOG502Z89I",NA,NA,NA
"3791","BT_3383",NA,NA,"Q8A2C2","DNA binding [GO:0003677]","ENOG502Z89I",NA,NA,NA
"3792","BT_3384",NA,NA,"Q8A2C1","DNA binding [GO:0003677]","COG0776",NA,NA,NA
"3793","BT_3385",NA,NA,"Q8A2C0","helicase activity [GO:0004386]","COG5545","COG5545","","NA"
"3794","BT_3386","","(GenBank) ABC transporter, ATP-binding protein","Q8A2B9","integral component of membrane [GO:0016021]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATPase-coupled lipid transmembrane transporter activity [GO:0034040]; ATPase-coupled transmembrane transporter activity [GO:0042626]; transmembrane transport [GO:0055085]","COG1132","COG1132","","ABC transporters"
"3795","BT_3387",NA,NA,"Q8A2B8","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]; carbohydrate metabolic process [GO:0005975]","COG0726",NA,NA,NA
"3796","BT_3388",NA,NA,"Q8A2B7","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; hexosyltransferase activity [GO:0016758]; protein N-linked glycosylation [GO:0006487]","COG1216","COG0463","","NA"
"3797","BT_3389",NA,NA,"Q8A2B6","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; hexosyltransferase activity [GO:0016758]","COG1216",NA,NA,NA
"3798","BT_3390",NA,NA,"Q8A2B5","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; polysaccharide biosynthetic process [GO:0000271]","COG2246","COG2246","","NA"
"3799","BT_3391","","(GenBank) ribonuclease H-related protein","Q8A2B4","cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]; RNA-DNA hybrid ribonuclease activity [GO:0004523]; DNA replication, removal of RNA primer [GO:0043137]; RNA phosphodiester bond hydrolysis, endonucleolytic [GO:0090502]","COG3341",NA,NA,"DNA replication"
"3800","BT_3391","","(GenBank) ribonuclease H-related protein","Q8A2B4","cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]; RNA-DNA hybrid ribonuclease activity [GO:0004523]; DNA replication, removal of RNA primer [GO:0043137]; RNA phosphodiester bond hydrolysis, endonucleolytic [GO:0090502]","COG0328",NA,NA,"DNA replication"
"3801","BT_3392",NA,NA,"Q8A2B3","oxidoreductase activity, acting on NAD(P)H, nitrogenous group as acceptor [GO:0016657]; cellular response to oxidative stress [GO:0034599]","COG3560","COG3560","","NA"
"3802","BT_3393","","(GenBank) shikimate kinase","Q8A2B2","cytosol [GO:0005829]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; shikimate kinase activity [GO:0004765]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]","COG0703","COG0703","Aromatic amino acid biosynthesis","Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of amino acids, Biosynthesis of secondary metabolites"
"3803","BT_3394","","(GenBank) putative arginine decarboxylase","Q8A2B1","arginine decarboxylase activity [GO:0008792]; metal ion binding [GO:0046872]; arginine catabolic process [GO:0006527]; putrescine biosynthetic process from arginine [GO:0033388]; spermidine biosynthetic process [GO:0008295]","COG1166","COG1166","","Arginine and proline metabolism, Metabolic pathways"
"3804","BT_3395","","(GenBank) putative acetylglutamate kinase","Q8A2B0","cytoplasm [GO:0005737]; acetylglutamate kinase activity [GO:0003991]; arginine binding [GO:0034618]; ATP binding [GO:0005524]; arginine biosynthetic process [GO:0006526]; arginine biosynthetic process via ornithine [GO:0042450]","COG0548","COG0548","Arginine biosynthesis","Metabolic pathways, Arginine biosynthesis, Biosynthesis of amino acids, 2-Oxocarboxylic acid metabolism, Biosynthesis of secondary metabolites"
"3805","BT_3396",NA,NA,"Q8A2A9","DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]; response to stimulus [GO:0050896]","COG1595",NA,NA,NA
"3806","BT_3397",NA,NA,"Q8A2A8","integral component of membrane [GO:0016021]","ENOG5032WSA",NA,NA,NA
"3807","BT_3398",NA,NA,"Q8A2A7",NA,"COG3595",NA,NA,NA
"3808","BT_3399",NA,NA,"Q8A2A6","peptidase activity [GO:0008233]","COG1451","COG1451","","NA"
"3809","BT_3400",NA,NA,"Q8A2A5","integral component of membrane [GO:0016021]","ENOG5033URR",NA,NA,NA
"3810","BT_3401",NA,NA,"Q8A2A4","NAD+ nucleosidase activity [GO:0003953]; NAD catabolic process [GO:0019677]; nucleobase-containing small molecule biosynthetic process [GO:0034404]; signal transduction [GO:0007165]","COG0790","COG0790","","NA"
"3811","BT_3402",NA,NA,"Q8A2A3","cytosol [GO:0005829]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]","COG0779","COG0779","","NA"
"3812","BT_3403",NA,NA,"Q8A2A2","cytosol [GO:0005829]; DNA-binding transcription factor activity [GO:0003700]; RNA binding [GO:0003723]; DNA-templated transcription, termination [GO:0006353]; transcription antitermination [GO:0031564]","COG0195",NA,NA,NA
"3813","BT_3404",NA,NA,"Q8A2A1","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation initiation factor activity [GO:0003743]","COG0532","COG0532","Translation factors","NA"
"3814","BT_3405",NA,NA,"Q8A2A0","integral component of membrane [GO:0016021]; toxin biosynthetic process [GO:0009403]","COG1286","COG1286","","NA"
"3815","BT_3406",NA,NA,"Q8A299","iron-sulfur cluster assembly [GO:0016226]","COG0719",NA,NA,NA
"3816","BT_3407",NA,NA,"Q8A298","ATP binding [GO:0005524]","COG0396",NA,NA,NA
"3817","BT_3408",NA,NA,"Q8A297","iron-sulfur cluster assembly [GO:0016226]","COG0719",NA,NA,NA
"3818","BT_3409","","(GenBank) aminotransferase, putative cysteine desulfurase","Q8A296","cysteine desulfurase activity [GO:0031071]; pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; cysteine metabolic process [GO:0006534]","COG0520","COG0520","","Metabolic pathways, Selenocompound metabolism"
"3819","BT_3410",NA,NA,"Q8A295",NA,"COG0393",NA,NA,NA
"3820","BT_3411",NA,NA,"Q8A294","integral component of plasma membrane [GO:0005887]; inorganic diphosphatase activity [GO:0004427]; magnesium ion binding [GO:0000287]; potassium ion binding [GO:0030955]; pyrophosphate hydrolysis-driven proton transmembrane transporter activity [GO:0009678]; sodium ion transport [GO:0006814]","COG3808","COG3808","","NA"
"3821","BT_3412","","(GenBank) ribonuclease HII","Q8A293","cytoplasm [GO:0005737]; ribonuclease H2 complex [GO:0032299]; manganese ion binding [GO:0030145]; RNA binding [GO:0003723]; RNA-DNA hybrid ribonuclease activity [GO:0004523]; DNA replication, removal of RNA primer [GO:0043137]; mismatch repair [GO:0006298]","COG0164",NA,NA,"DNA replication"
"3822","BT_3413",NA,NA,"Q8A292",NA,"COG4771",NA,NA,NA
"3823","BT_3414",NA,NA,"Q8A291","integral component of membrane [GO:0016021]; metal ion transmembrane transporter activity [GO:0046873]","COG0598","COG0598","","NA"
"3824","BT_3415",NA,NA,"Q8A290",NA,NA,NA,NA,NA
"3825","BT_3416",NA,NA,"Q877R1","DNA binding [GO:0003677]; transposase activity [GO:0004803]; transposition, DNA-mediated [GO:0006313]","COG5433","COG5433","","NA"
"3826","BT_3417",NA,NA,"Q8A289","integral component of membrane [GO:0016021]",NA,NA,NA,NA
"3827","BT_3418",NA,NA,"Q8A288",NA,"COG0526","COG0526","","NA"
"3828","BT_3419","","(GenBank) 2,3-bisphosphoglycerate-independent phosphoglycerate mutase","Q8A287","cytosol [GO:0005829]; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity [GO:0046537]; manganese ion binding [GO:0030145]; cellular carbohydrate metabolic process [GO:0044262]; glucose catabolic process [GO:0006007]; glycolytic process [GO:0006096]","COG0696","COG0696","Glycolysis","Methane metabolism, Carbon metabolism, Biosynthesis of secondary metabolites, Glycine, serine and threonine metabolism, Metabolic pathways, Glycolysis / Gluconeogenesis, Microbial metabolism in diverse environments, Biosynthesis of amino acids"
"3829","BT_3420",NA,NA,"Q8A286",NA,"COG1305",NA,NA,NA
"3830","BT_3421",NA,NA,"Q8A285",NA,NA,NA,NA,NA
"3831","BT_3422",NA,NA,"Q8A284",NA,"COG2373",NA,NA,NA
"3832","BT_3423",NA,NA,"Q8A283",NA,NA,NA,NA,NA
"3833","BT_3424",NA,NA,"Q8A282",NA,"COG2373",NA,NA,NA
"3834","BT_3425",NA,NA,"Q8A281","integral component of membrane [GO:0016021]","COG3307",NA,NA,NA
"3835","BT_3426",NA,NA,"Q8A280",NA,NA,NA,NA,NA
"3836","BT_3427",NA,NA,"Q8A279",NA,"COG0727",NA,NA,NA
"3837","BT_3428",NA,NA,"Q8A278",NA,NA,NA,NA,NA
"3838","BT_3429",NA,NA,"Q8A277","chromosome [GO:0005694]; cytoplasm [GO:0005737]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [GO:0003918]; metal ion binding [GO:0046872]; DNA topological change [GO:0006265]; DNA-dependent DNA replication [GO:0006261]","COG0187",NA,NA,NA
"3839","BT_3430","","(GenBank) ribosomal protein S20","Q8A276","cytosol [GO:0005829]; small ribosomal subunit [GO:0015935]; small ribosomal subunit rRNA binding [GO:0070181]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0268","COG0268","Ribosome 30S subunit","Ribosome"
"3840","BT_3431","","(GenBank) DNA repair protein","Q8A275","bacterial nucleoid [GO:0043590]; DNA recombination [GO:0006310]; double-strand break repair [GO:0006302]","COG1381","COG1381","","Homologous recombination"
"3841","BT_3432",NA,NA,"Q8A274",NA,"COG1429",NA,NA,NA
"3842","BT_3433",NA,NA,"Q8A273",NA,"ENOG5033IQ2",NA,NA,NA
"3843","BT_3434",NA,NA,"Q8A272",NA,"COG1317",NA,NA,NA
"3844","BT_3435",NA,NA,"Q8A271","integral component of membrane [GO:0016021]","ENOG5033AC2",NA,NA,NA
"3845","BT_3436",NA,NA,"Q8A270",NA,"ENOG5033RC9",NA,NA,NA
"3846","BT_3437",NA,NA,"Q8A269",NA,"ENOG5032QY3",NA,NA,NA
"3847","BT_3438",NA,NA,"Q8A268",NA,NA,NA,NA,NA
"3848","BT_3439",NA,NA,"Q8A267",NA,"ENOG5032QY3",NA,NA,NA
"3849","BT_3440",NA,NA,"Q8A266",NA,"ENOG5032W6T",NA,NA,NA
"3850","BT_3441",NA,NA,"Q8A265",NA,"ENOG5032NNJ",NA,NA,NA
"3851","BT_3442",NA,NA,"Q8A264","integral component of membrane [GO:0016021]","COG0457",NA,NA,NA
"3852","BT_3443",NA,NA,"Q8A263","carbon-nitrogen ligase activity, with glutamine as amido-N-donor [GO:0016884]","COG1610",NA,NA,NA
"3853","BT_3444",NA,NA,"Q8A262","cell division site [GO:0032153]; cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; cell division [GO:0051301]; division septum assembly [GO:0000917]; FtsZ-dependent cytokinesis [GO:0043093]; protein polymerization [GO:0051258]","COG0206",NA,NA,NA
"3854","BT_3445",NA,NA,"Q8A261","cell division site [GO:0032153]; cytoplasmic side of plasma membrane [GO:0009898]; cell division [GO:0051301]; FtsZ-dependent cytokinesis [GO:0043093]","COG0849",NA,NA,NA
"3855","BT_3446",NA,NA,"Q8A260","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cell cycle [GO:0007049]; cell division [GO:0051301]","COG1589",NA,NA,NA
"3856","BT_3447","","(GenBank) UDP-N-acetylmuramate--alanine ligase","Q8A259","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; UDP-N-acetylmuramate-L-alanine ligase activity [GO:0008763]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","COG0773",NA,NA,"Metabolic pathways, Peptidoglycan biosynthesis"
"3857","BT_3448","","(GenBank) UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase","Q8A258","plasma membrane [GO:0005886]; glycosyltransferase activity [GO:0016757]; UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase activity [GO:0051991]; undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity [GO:0050511]; carbohydrate metabolic process [GO:0005975]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; lipid glycosylation [GO:0030259]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","COG0707","COG0707","Mureine biosynthesis","Peptidoglycan biosynthesis, Vancomycin resistance, Metabolic pathways"
"3858","BT_3449",NA,NA,"Q8A257","cell division site [GO:0032153]; integral component of plasma membrane [GO:0005887]; lipid-linked peptidoglycan transporter activity [GO:0015648]; cell division [GO:0051301]; regulation of cell shape [GO:0008360]","COG0772",NA,NA,NA
"3859","BT_3450","","(GenBank) UDP-N-acetylmuramoylalanine--D-glutamate ligase","Q8A256","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; UDP-N-acetylmuramoylalanine-D-glutamate ligase activity [GO:0008764]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","COG0771",NA,NA,"D-Amino acid metabolism, Peptidoglycan biosynthesis, Metabolic pathways"
"3860","BT_3451","","(GenBank) phospho-N-acetylmuramoyl-pentapeptide-transferase","Q8A255","integral component of plasma membrane [GO:0005887]; metal ion binding [GO:0046872]; phospho-N-acetylmuramoyl-pentapeptide-transferase activity [GO:0008963]; phosphotransferase activity, for other substituted phosphate groups [GO:0016780]; UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase activity [GO:0051992]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall macromolecule biosynthetic process [GO:0044038]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","COG0472","COG0472","Mureine biosynthesis","Vancomycin resistance, Metabolic pathways, Peptidoglycan biosynthesis"
"3861","BT_3452","","(GenBank) UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase","Q8A254","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity [GO:0008765]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","COG0769",NA,NA,"Metabolic pathways, Lysine biosynthesis, Peptidoglycan biosynthesis"
"3862","BT_3453","","(GenBank) penicillin-binding protein","Q8A253","integral component of plasma membrane [GO:0005887]; penicillin binding [GO:0008658]; cell wall organization [GO:0071555]","COG2815",NA,NA,"Peptidoglycan biosynthesis, beta-Lactam resistance, Metabolic pathways"
"3863","BT_3453","","(GenBank) penicillin-binding protein","Q8A253","integral component of plasma membrane [GO:0005887]; penicillin binding [GO:0008658]; cell wall organization [GO:0071555]","COG0768",NA,NA,"Peptidoglycan biosynthesis, beta-Lactam resistance, Metabolic pathways"
"3864","BT_3454",NA,NA,"Q8A252","integral component of membrane [GO:0016021]","ENOG5032ZQF",NA,NA,NA
"3865","BT_3455",NA,NA,"Q8A251","cytoplasm [GO:0005737]; rRNA (cytosine-N4-)-methyltransferase activity [GO:0071424]; rRNA base methylation [GO:0070475]","COG0275","COG0275","16S rRNA modification","NA"
"3866","BT_3456",NA,NA,"Q8A250","cytoplasm [GO:0005737]; nucleoid [GO:0009295]; DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; negative regulation of DNA-templated transcription, initiation [GO:2000143]","COG2001","COG2001","","NA"
"3867","BT_3457",NA,NA,"Q8A249","DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]; response to stimulus [GO:0050896]","COG1595",NA,NA,NA
"3868","BT_3458",NA,NA,"Q8A248","acyltransferase activity [GO:0016746]","COG0204",NA,NA,NA
"3869","BT_3459",NA,NA,"Q8A247",NA,"COG3176",NA,NA,NA
"3870","BT_3460","","(GenBank) dGTP triphosphohydrolase","Q8A246","dGTPase activity [GO:0008832]; magnesium ion binding [GO:0000287]; dGTP catabolic process [GO:0006203]","COG0232",NA,NA,"Metabolic pathways, Nucleotide metabolism, Purine metabolism"
"3871","BT_3461","","(GenBank) deoxyuridine 5'-triphosphate nucleotidohydrolase","Q8A245","dUTP diphosphatase activity [GO:0004170]; magnesium ion binding [GO:0000287]; dUMP biosynthetic process [GO:0006226]; dUTP catabolic process [GO:0046081]","COG0756",NA,NA,"Pyrimidine metabolism, Metabolic pathways, Nucleotide metabolism"
"3872","BT_3462",NA,NA,"Q8A244",NA,"COG0457","COG2956","","NA"
"3873","BT_3463",NA,NA,"Q8A243",NA,"ENOG5032R9M",NA,NA,NA
"3874","BT_3464",NA,NA,"Q8A242","metalloendopeptidase activity [GO:0004222]","COG4942",NA,NA,NA
"3875","BT_3465",NA,NA,"Q8A241","integral component of plasma membrane [GO:0005887]; DNA-binding transcription factor activity [GO:0003700]; histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]; protein autophosphorylation [GO:0046777]","COG0745","COG0642","","NA"
"3876","BT_3465",NA,NA,"Q8A241","integral component of plasma membrane [GO:0005887]; DNA-binding transcription factor activity [GO:0003700]; histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]; protein autophosphorylation [GO:0046777]","COG5002","COG0642","","NA"
"3877","BT_3465",NA,NA,"Q8A241","integral component of plasma membrane [GO:0005887]; DNA-binding transcription factor activity [GO:0003700]; histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]; protein autophosphorylation [GO:0046777]","COG2207","COG0642","","NA"
"3878","BT_3465",NA,NA,"Q8A241","integral component of plasma membrane [GO:0005887]; DNA-binding transcription factor activity [GO:0003700]; histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]; protein autophosphorylation [GO:0046777]","COG3292","COG0642","","NA"
"3879","BT_3465",NA,NA,"Q8A241","integral component of plasma membrane [GO:0005887]; DNA-binding transcription factor activity [GO:0003700]; histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]; protein autophosphorylation [GO:0046777]","COG0745","COG2207","","NA"
"3880","BT_3465",NA,NA,"Q8A241","integral component of plasma membrane [GO:0005887]; DNA-binding transcription factor activity [GO:0003700]; histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]; protein autophosphorylation [GO:0046777]","COG5002","COG2207","","NA"
"3881","BT_3465",NA,NA,"Q8A241","integral component of plasma membrane [GO:0005887]; DNA-binding transcription factor activity [GO:0003700]; histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]; protein autophosphorylation [GO:0046777]","COG2207","COG2207","","NA"
"3882","BT_3465",NA,NA,"Q8A241","integral component of plasma membrane [GO:0005887]; DNA-binding transcription factor activity [GO:0003700]; histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]; protein autophosphorylation [GO:0046777]","COG3292","COG2207","","NA"
"3883","BT_3466",NA,NA,"Q8A240",NA,NA,NA,NA,NA
"3884","BT_3467",NA,NA,"Q8A239","hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate metabolic process [GO:0005975]","COG3940","COG3940","","NA"
"3885","BT_3468",NA,NA,"Q8A238","FAD binding [GO:0071949]; metal ion binding [GO:0046872]; transferase activity [GO:0016740]; protein flavinylation [GO:0017013]","COG1477","COG1477","","NA"
"3886","BT_3469",NA,NA,"Q8A237","hydrolase activity [GO:0016787]","COG2152",NA,NA,NA
