"","Uniprot_ID","GO_Terms","eggNOG"
"5610","Q59ZF3","pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]","KOG1404"
"5611","A0A1D8PJE8","condensed chromosome [GO:0000793]; condensin complex [GO:0000796]; cell division [GO:0051301]; mitotic chromosome condensation [GO:0007076]","KOG2025"
"5612","Q5AKY8",NA,"ENOG502S084"
"5613","Q59QT1",NA,"KOG0027"
"5614","Q5AD33","integral component of membrane [GO:0016021]",NA
"5615","Q59N30","cytoplasm [GO:0005737]; nucleus [GO:0005634]; pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; mRNA pseudouridine synthesis [GO:1990481]; tRNA pseudouridine synthesis [GO:0031119]","KOG2554"
"5616","A0A1D8PCV2",NA,NA
"5617","A0A1D8PH98","integral component of membrane [GO:0016021]; myo-inositol transmembrane transporter activity [GO:0005365]; myo-inositol:proton symporter activity [GO:0005366]; myo-inositol transport [GO:0015798]","KOG0254"
"5618","A0A1D8PE69","mitochondrial respiratory chain complex I [GO:0005747]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]","KOG3300"
"5619","A0A1D8PGH5","cytoplasm [GO:0005737]; DNA binding [GO:0003677]","KOG1947"
"5620","Q5ADN0","mitochondrion [GO:0005739]; 2 iron, 2 sulfur cluster binding [GO:0051537]; 4 iron, 4 sulfur cluster binding [GO:0051539]; iron ion binding [GO:0005506]; iron-sulfur cluster assembly [GO:0016226]; protein maturation by [4Fe-4S] cluster transfer [GO:0106035]","KOG1119"
"5621","A0A1D8PPZ5","integral component of Golgi membrane [GO:0030173]; mitotic spindle elongation [GO:0000022]; vesicle-mediated transport [GO:0016192]","KOG3140"
"5622","A0A1D8PT39","chromatin [GO:0000785]; nucleus [GO:0005634]; chromatin binding [GO:0003682]; histone binding [GO:0042393]; nucleosome assembly [GO:0006334]","KOG1508"
"5623","A0A1D8PR98","membrane [GO:0016020]; filamentous growth [GO:0030447]; filamentous growth of a population of unicellular organisms [GO:0044182]; fungal-type cell wall organization [GO:0031505]","ENOG502R0G6"
"5624","Q59QA9","integral component of mitochondrial inner membrane [GO:0031305]; mitochondrial respirasome [GO:0005746]; plasma membrane [GO:0005886]; mitochondrial cytochrome c oxidase assembly [GO:0033617]","ENOG502QT50"
"5625","Q5ALM0","aspartate-semialdehyde dehydrogenase activity [GO:0004073]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; protein dimerization activity [GO:0046983]; homoserine biosynthetic process [GO:0009090]; lysine biosynthetic process via diaminopimelate [GO:0009089]; methionine biosynthetic process [GO:0009086]; threonine biosynthetic process [GO:0009088]","KOG4777"
"5626","A0A1D8PER8","endoplasmic reticulum membrane [GO:0005789]; extracellular vesicle [GO:1903561]; FAD binding [GO:0071949]; protein-disulfide reductase activity [GO:0015035]; thiol oxidase activity [GO:0016972]; protein folding in endoplasmic reticulum [GO:0034975]","KOG2608"
"5627","A0A1D8PQ75","cytoplasm [GO:0005737]; carboxy-lyase activity [GO:0016831]; metal ion binding [GO:0046872]; cinnamic acid catabolic process [GO:0046281]; ferulate metabolic process [GO:0033494]","ENOG502QR5I"
"5628","A0A1D8PSF7","oxidoreductase activity [GO:0016491]","KOG1198"
"5629","A0A1D8PT45","protein kinase A signaling [GO:0010737]; signal transduction [GO:0007165]","KOG1981"
"5630","A0A1D8PNL4","endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; GTPase activator activity [GO:0005096]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]","KOG2595"
"5631","A0A1D8PHP8","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; acetate transmembrane transporter activity [GO:0015123]",NA
"5632","A0A1D8PG79","cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; tRNA methylation [GO:0030488]; tRNA wobble uridine modification [GO:0002098]","KOG1191"
"5633","A0A1D8PFX9",NA,"KOG0283"
"5634","A0A1D8PCP9","endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; endoplasmic reticulum tubular network organization [GO:0071786]; membrane organization [GO:0061024]","KOG4002"
"5635","A0A1D8PQA2","nuclear pore [GO:0005643]; structural constituent of nuclear pore [GO:0017056]; mRNA export from nucleus [GO:0006406]; protein import into nucleus [GO:0006606]; ribosomal large subunit export from nucleus [GO:0000055]; ribosomal small subunit export from nucleus [GO:0000056]","ENOG502T8MV"
"5636","A0A1D8PPY0","guanyl-nucleotide exchange factor activity [GO:0005085]; ubiquitin binding [GO:0043130]; vesicle-mediated transport [GO:0016192]","KOG2319"
"5637","Q59SL4","integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; magnesium ion transmembrane transporter activity [GO:0015095]; magnesium ion export from mitochondrion [GO:1990616]","KOG0770"
"5638","A0A1D8PMA9",NA,"KOG0294"
"5639","A0A1D8PN84","mitochondrial matrix [GO:0005759]; mitochondrial processing peptidase complex [GO:0017087]; mitochondrion [GO:0005739]; endopeptidase activator activity [GO:0061133]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; protein processing involved in protein targeting to mitochondrion [GO:0006627]; protein targeting to mitochondrion [GO:0006626]","KOG2067"
"5640","Q5AG68","cytosol [GO:0005829]; fungal biofilm matrix [GO:0062040]; ATP binding [GO:0005524]; nucleoside diphosphate kinase activity [GO:0004550]; CDP phosphorylation [GO:0061508]; CTP biosynthetic process [GO:0006241]; GTP biosynthetic process [GO:0006183]; nucleoside diphosphate phosphorylation [GO:0006165]; UTP biosynthetic process [GO:0006228]","KOG0888"
"5641","A0A1D8PE25","integral component of peroxisomal membrane [GO:0005779]; protein-macromolecule adaptor activity [GO:0030674]; ER-dependent peroxisome organization [GO:0032581]; protein import into peroxisome membrane [GO:0045046]","KOG4444"
"5642","A0A1D8PU04","cytosol [GO:0005829]; carboxylic ester hydrolase activity [GO:0052689]; S-formylglutathione hydrolase activity [GO:0018738]; formaldehyde catabolic process [GO:0046294]","KOG3101"
"5643","A0A1D8PQ03","magnesium ion binding [GO:0000287]; nucleic acid binding [GO:0003676]; RNA-DNA hybrid ribonuclease activity [GO:0004523]; DNA replication, removal of RNA primer [GO:0043137]; RNA phosphodiester bond hydrolysis, endonucleolytic [GO:0090502]","KOG3752"
"5644","Q59WW8","glutathione peroxidase activity [GO:0004602]; peroxidase activity [GO:0004601]; peroxiredoxin activity [GO:0051920]; cellular response to oxidative stress [GO:0034599]",NA
"5645","Q59SD1","ESCRT I complex [GO:0000813]; protein-containing complex binding [GO:0044877]; ATP export [GO:1904669]; cellular response to alkaline pH [GO:0071469]; cellular response to lithium ion [GO:0071285]; cellular response to neutral pH [GO:0036244]; cellular response to pH [GO:0071467]; filamentous growth [GO:0030447]; filamentous growth of a population of unicellular organisms in response to neutral pH [GO:0036178]; filamentous growth of a population of unicellular organisms in response to pH [GO:0036177]; fungal-type cell wall organization [GO:0031505]; protein targeting to membrane [GO:0006612]; protein targeting to vacuole [GO:0006623]; protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043328]","KOG3284"
"5646","A0A1D8PQ64","endosome [GO:0005768]; HOPS complex [GO:0030897]; metal ion binding [GO:0046872]; protein-macromolecule adaptor activity [GO:0030674]; endosome organization [GO:0007032]; intracellular protein transport [GO:0006886]; organelle fusion [GO:0048284]; vacuole organization [GO:0007033]; vesicle docking involved in exocytosis [GO:0006904]",NA
"5647","A0A1D8PDJ8","chromosome, telomeric region [GO:0000781]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]; DNA binding [GO:0003677]; cell cycle [GO:0007049]; regulation of DNA metabolic process [GO:0051052]; telomere maintenance [GO:0000723]","ENOG502QPT7"
"5648","Q59PZ5","chromatin [GO:0000785]; cytosol [GO:0005829]; nucleus [GO:0005634]; SAGA complex [GO:0000124]; H3 histone acetyltransferase activity [GO:0010484]; histone acetyltransferase activity (H3-K14 specific) [GO:0036408]; histone acetyltransferase activity (H3-K18 specific) [GO:0043993]; histone acetyltransferase activity (H3-K9 specific) [GO:0043992]; chromatin remodeling [GO:0006338]; filamentous growth of a population of unicellular organisms [GO:0044182]; fungal-type cell wall organization [GO:0031505]; histone H3 acetylation [GO:0043966]; negative regulation of induction of conjugation with cellular fusion [GO:0010515]; negative regulation of leucine import across plasma membrane [GO:1905533]; positive regulation of histone H3-K9 acetylation [GO:2000617]; reciprocal meiotic recombination [GO:0007131]; regulation of transcription by RNA polymerase II [GO:0006357]","KOG1472"
"5649","A0A1D8PKG8",NA,"ENOG502QR2T"
"5650","A0A1D8PFL9","cell surface [GO:0009986]; cytosolic large ribosomal subunit [GO:0022625]; hyphal cell wall [GO:0030446]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; ribosomal large subunit biogenesis [GO:0042273]; translation [GO:0006412]","KOG3421"
"5651","A0A1D8PPB3","chromosome [GO:0005694]; nucleus [GO:0005634]; 4 iron, 4 sulfur cluster binding [GO:0051539]; 5'-3' DNA helicase activity [GO:0043139]; 5'-flap endonuclease activity [GO:0017108]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; single-stranded DNA helicase activity [GO:0017116]; DNA repair [GO:0006281]; DNA replication, Okazaki fragment processing [GO:0033567]",NA
"5652","Q5AB97","endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; nuclear outer membrane [GO:0005640]; plasma membrane [GO:0005886]; heme oxygenase (decyclizing) activity [GO:0004392]; metal ion binding [GO:0046872]; cellular iron ion homeostasis [GO:0006879]; heme catabolic process [GO:0042167]; heme oxidation [GO:0006788]; response to carbon monoxide [GO:0034465]; response to oxidative stress [GO:0006979]","KOG4480"
"5653","A0A1D8PSZ0","(R,R)-butanediol dehydrogenase activity [GO:0000721]; zinc ion binding [GO:0008270]; butanediol biosynthetic process [GO:0034079]","KOG0024"
"5654","Q5ADT6","mitochondrion [GO:0005739]; D-lactate dehydrogenase (cytochrome) activity [GO:0004458]; D-lactate dehydrogenase activity [GO:0008720]; FAD binding [GO:0071949]; flavin adenine dinucleotide binding [GO:0050660]; lactate catabolic process [GO:1903457]","KOG1231"
"5655","A0A1D8PCM2","cytoplasm [GO:0005737]; UDP-glucose:hexose-1-phosphate uridylyltransferase activity [GO:0008108]; zinc ion binding [GO:0008270]; galactose catabolic process [GO:0019388]; galactose catabolic process via UDP-galactose [GO:0033499]; protein galactosylation [GO:0042125]; UDP-galactose biosynthetic process [GO:0052574]","KOG2958"
"5656","A0A1D8PRP6","mitochondrial large ribosomal subunit [GO:0005762]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","KOG3141"
"5657","A0A1D8PTZ5","cytosol [GO:0005829]; thiamine metabolic process [GO:0006772]","ENOG502QT8P"
"5658","A0A1D8PU21","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","KOG0253"
"5659","A0A1D8PMV1",NA,"ENOG502RYEB"
"5660","A0A1D8PE66","cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]","KOG1162"
"5661","A0A1D8PSY0",NA,NA
"5662","Q5A845","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]","KOG0725"
"5663","A0A1D8PM80","mediator complex [GO:0016592]; transcription coregulator activity [GO:0003712]; regulation of transcription by RNA polymerase II [GO:0006357]","KOG4522"
"5664","Q59Z50","spermidine synthase activity [GO:0004766]; transferase activity, transferring alkyl or aryl (other than methyl) groups [GO:0016765]; pantothenate biosynthetic process [GO:0015940]; polyamine biosynthetic process [GO:0006596]; spermidine biosynthetic process [GO:0008295]","KOG1562"
"5665","A0A1D8PEE6","cytoplasm [GO:0005737]","KOG3007"
"5666","A0A1D8PSY1","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glutamate-ammonia ligase activity [GO:0004356]; glutamine biosynthetic process [GO:0006542]","KOG0683"
"5667","A0A1D8PLF7","nuclear pore [GO:0005643]; structural constituent of nuclear pore [GO:0017056]; macromolecule localization [GO:0033036]; macromolecule metabolic process [GO:0043170]; nitrogen compound transport [GO:0071705]; organic substance transport [GO:0071702]",NA
"5668","A0A1D8PP21","cytosol [GO:0005829]; methionyl glutamyl tRNA synthetase complex [GO:0017102]; ATP binding [GO:0005524]; methionine-tRNA ligase activity [GO:0004825]; methionyl-tRNA aminoacylation [GO:0006431]; tRNA aminoacylation for protein translation [GO:0006418]","KOG1247"
"5669","A0A1D8PSP7","catalytic step 2 spliceosome [GO:0071013]; Lsm1-7-Pat1 complex [GO:1990726]; P-body [GO:0000932]; precatalytic spliceosome [GO:0071011]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U6 snRNP [GO:0005688]; poly(U) RNA binding [GO:0008266]; mRNA splicing, via spliceosome [GO:0000398]","KOG3448"
"5670","A0A1D8PJU0","integral component of membrane [GO:0016021]; amino acid transmembrane transporter activity [GO:0015171]; amino acid transmembrane transport [GO:0003333]","KOG1286"
"5671","Q5AND3","nucleus [GO:0005634]; 3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; recombinational repair [GO:0000725]","KOG2108"
"5672","Q59TT8","cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; mating projection tip [GO:0043332]; protein-macromolecule adaptor activity [GO:0030674]; cell morphogenesis [GO:0000902]; conjugation with cellular fusion [GO:0000747]","ENOG502QVI6"
"5673","A0A1D8PQB1","cytosol [GO:0005829]; RQC complex [GO:1990112]; metal ion binding [GO:0046872]; ribosomal large subunit binding [GO:0043023]; ubiquitin protein ligase activity [GO:0061630]; rescue of stalled ribosome [GO:0072344]; ribosome-associated ubiquitin-dependent protein catabolic process [GO:1990116]",NA
"5674","Q5AL46","cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; ATP binding [GO:0005524]; cysteine-tRNA ligase activity [GO:0004817]; metal ion binding [GO:0046872]; cysteinyl-tRNA aminoacylation [GO:0006423]","KOG2007"
"5675","Q5ADP8","integral component of membrane [GO:0016021]",NA
"5676","Q59LK8","Swr1 complex [GO:0000812]; histone exchange [GO:0043486]",NA
"5677","Q59UP4","cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; transcription cis-regulatory region binding [GO:0000976]; positive regulation of transcription by RNA polymerase II [GO:0045944]","KOG2164"
"5678","A0A1D8PPM2","peroxisome [GO:0005777]; serine-type endopeptidase activity [GO:0004252]; protein processing [GO:0016485]; regulation of fatty acid beta-oxidation [GO:0031998]",NA
"5679","Q5A2K5","COPII-coated ER to Golgi transport vesicle [GO:0030134]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; mannose binding [GO:0005537]; endoplasmic reticulum organization [GO:0007029]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; Golgi organization [GO:0007030]","KOG3839"
"5680","Q5A8Y6","fungal-type vacuole [GO:0000324]; mitochondrial large ribosomal subunit [GO:0005762]; ribosome [GO:0005840]; mRNA binding [GO:0003729]; structural constituent of ribosome [GO:0003735]; negative regulation of translation [GO:0017148]; translation [GO:0006412]","KOG3203"
"5681","A0A1D8PDP4","cytosolic small ribosomal subunit [GO:0022627]; metal ion binding [GO:0046872]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]","KOG1779"
"5682","A0A1D8PQ15","integral component of membrane [GO:0016021]","ENOG502RZ1N"
"5683","Q5A4K0","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; acetate transmembrane transporter activity [GO:0015123]",NA
"5684","A0A1D8PNM7","DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]","ENOG502S235"
"5685","A0A1D8PCP8","mitochondrion [GO:0005739]; protein domain specific binding [GO:0019904]; mitochondrial proton-transporting ATP synthase complex assembly [GO:0033615]","KOG3015"
"5686","A0A1D8PSD6","mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]; flavin adenine dinucleotide binding [GO:0050660]; flavin-linked sulfhydryl oxidase activity [GO:0016971]; cellular iron ion homeostasis [GO:0006879]; cellular response to oxidative stress [GO:0034599]; protein import into mitochondrial intermembrane space [GO:0045041]",NA
"5687","Q5ANI4","cellular bud neck [GO:0005935]; plasma membrane [GO:0005886]; actin cortical patch localization [GO:0051666]; cellular bud site selection [GO:0000282]","ENOG502QQUZ"
"5688","Q59N76","cytosol [GO:0005829]; exomer complex [GO:0034044]; Golgi to plasma membrane transport [GO:0006893]","ENOG502QSKI"
"5689","Q59LQ4","cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; SCF ubiquitin ligase complex [GO:0019005]; cyclin-dependent protein serine/threonine kinase activator activity [GO:0061575]; histone binding [GO:0042393]; kinase activity [GO:0016301]; protein kinase binding [GO:0019901]; protein-containing complex binding [GO:0044877]; ubiquitin binding [GO:0043130]; zinc ion binding [GO:0008270]; cell cycle [GO:0007049]; cell division [GO:0051301]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of mitotic cell cycle [GO:0007346]; regulation of nucleosome density [GO:0060303]","KOG3484"
"5690","A0A1D8PC70","cytoplasm [GO:0005737]; nucleus [GO:0005634]; RNA binding [GO:0003723]; RNA-DNA hybrid ribonuclease activity [GO:0004523]; DNA integration [GO:0015074]","KOG0017"
"5691","A0A1D8PM01","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; calcium ion binding [GO:0005509]","ENOG502QURR"
"5692","A0A1D8PP19","cytoplasm [GO:0005737]; nucleus [GO:0005634]; GTP binding [GO:0005525]; GTP cyclohydrolase I activity [GO:0003934]; zinc ion binding [GO:0008270]; 7,8-dihydroneopterin 3'-triphosphate biosynthetic process [GO:0035998]; folic acid biosynthetic process [GO:0046656]; tetrahydrobiopterin biosynthetic process [GO:0006729]; tetrahydrofolate biosynthetic process [GO:0046654]","KOG2698"
"5693","A0A1D8PTZ8","kinetochore [GO:0000776]; spindle pole [GO:0000922]; spindle pole body [GO:0005816]; microtubule binding [GO:0008017]; microtubule plus end polymerase [GO:0061863]; microtubule plus-end binding [GO:0051010]; establishment or maintenance of microtubule cytoskeleton polarity [GO:0030951]; microtubule polymerization [GO:0046785]; mitotic spindle organization [GO:0007052]","KOG1820"
"5694","Q59Z65","cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome core complex [GO:0005839]; proteasome core complex, beta-subunit complex [GO:0019774]; endopeptidase activity [GO:0004175]; threonine-type endopeptidase activity [GO:0004298]; proteasomal protein catabolic process [GO:0010498]; proteasomal ubiquitin-independent protein catabolic process [GO:0010499]; proteasome core complex assembly [GO:0080129]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]","KOG0175"
"5695","A0A1D8PM73","nucleus [GO:0005634]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; cellular response to starvation [GO:0009267]; cellular zinc ion homeostasis [GO:0006882]; filamentous growth [GO:0030447]; filamentous growth of a population of unicellular organisms [GO:0044182]; filamentous growth of a population of unicellular organisms in response to biotic stimulus [GO:0036180]; filamentous growth of a population of unicellular organisms in response to starvation [GO:0036170]; regulation of single-species biofilm formation on inanimate substrate [GO:1900231]; regulation of transcription by RNA polymerase II [GO:0006357]; single-species biofilm formation on inanimate substrate [GO:0044011]","KOG1721"
"5696","Q5AP79","extracellular vesicle [GO:1903561]; integral component of mitochondrial inner membrane [GO:0031305]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; inorganic phosphate transmembrane transporter activity [GO:0005315]; phosphate ion transmembrane transporter activity [GO:0015114]; mitochondrial phosphate ion transmembrane transport [GO:1990547]; phosphate ion transmembrane transport [GO:0035435]; phosphate ion transport [GO:0006817]","KOG0767"
"5697","Q5AK26","integral component of membrane [GO:0016021]; oligosaccharyltransferase complex [GO:0008250]; transferase activity [GO:0016740]; protein N-linked glycosylation via asparagine [GO:0018279]","KOG2603"
"5698","A0A1D8PSY2","integral component of membrane [GO:0016021]","KOG0724"
"5699","A0A1D8PRS2","metal ion binding [GO:0046872]; tRNA 2'-O-methyltransferase activity [GO:0106050]; tRNA methyltransferase activity [GO:0008175]; tRNA methylation [GO:0030488]; tRNA nucleoside ribose methylation [GO:0002128]","KOG2811"
"5700","A0A1D8PGL7","cytoplasm [GO:0005737]; nuclear envelope [GO:0005635]; nucleus [GO:0005634]; transcription export complex 2 [GO:0070390]; mRNA export from nucleus [GO:0006406]; ribosomal small subunit biogenesis [GO:0042274]","KOG1860"
"5701","Q59MT3","N-acetyltransferase activity [GO:0008080]",NA
"5702","A0A1D8PQ67","peroxisome [GO:0005777]; acyl-CoA oxidase activity [GO:0003997]; FAD binding [GO:0071949]; fatty acid binding [GO:0005504]; flavin adenine dinucleotide binding [GO:0050660]; fatty acid beta-oxidation using acyl-CoA oxidase [GO:0033540]; lipid homeostasis [GO:0055088]","KOG0136"
"5703","A0A1D8PT60","actin cortical patch [GO:0030479]; Arp2/3 protein complex [GO:0005885]; actin filament binding [GO:0051015]; ubiquitin binding [GO:0043130]; actin cortical patch organization [GO:0044396]; Arp2/3 complex-mediated actin nucleation [GO:0034314]; cellular response to starvation [GO:0009267]; cortical actin cytoskeleton organization [GO:0030866]; filamentous growth [GO:0030447]; filamentous growth of a population of unicellular organisms in response to biotic stimulus [GO:0036180]; filamentous growth of a population of unicellular organisms in response to starvation [GO:0036170]; positive regulation of Arp2/3 complex-mediated actin nucleation [GO:2000601]; regulation of actin filament polymerization [GO:0030833]","KOG1523"
"5704","A0A1D8PEE1",NA,"KOG0504"
"5705","Q5A948","homoserine O-acetyltransferase activity [GO:0004414]; 'de novo' L-methionine biosynthetic process [GO:0071266]; homoserine metabolic process [GO:0009092]; methionine biosynthetic process [GO:0009086]","ENOG502QRIX"
"5706","A0A1D8PFL7","ascospore-type prospore nucleus [GO:1905754]; nuclear periphery [GO:0034399]; nuclear proteasome complex [GO:0031595]; nucleus [GO:0005634]; proteasome regulatory particle, base subcomplex [GO:0008540]; proteasome storage granule [GO:0034515]; enzyme regulator activity [GO:0030234]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; regulation of protein catabolic process [GO:0042176]","KOG2005"
"5707","A0A1D8PM82","cytoplasm [GO:0005737]; nucleus [GO:0005634]; protein tag [GO:0031386]; cellular protein modification process [GO:0006464]; mRNA cis splicing, via spliceosome [GO:0045292]; mRNA splicing, via spliceosome [GO:0000398]","KOG3493"
"5708","Q59LT9","RNA polymerase I complex [GO:0005736]; RNA polymerase III complex [GO:0005666]; DNA binding [GO:0003677]; protein dimerization activity [GO:0046983]; RNA polymerase I activity [GO:0001054]; RNA polymerase III activity [GO:0001056]; nucleolar large rRNA transcription by RNA polymerase I [GO:0042790]; termination of RNA polymerase I transcription [GO:0006363]; termination of RNA polymerase III transcription [GO:0006386]; transcription elongation from RNA polymerase I promoter [GO:0006362]; transcription initiation from RNA polymerase I promoter [GO:0006361]; transcription initiation from RNA polymerase III promoter [GO:0006384]; tRNA transcription by RNA polymerase III [GO:0042797]","KOG3438"
"5709","Q59Y38","mitochondrial respiratory chain complex I [GO:0005747]; mitochondrial electron transport, NADH to ubiquinone [GO:0006120]","KOG3456"
"5710","Q5AD21","peroxisome [GO:0005777]; acetyl-CoA C-acyltransferase activity [GO:0003988]; fatty acid beta-oxidation [GO:0006635]; phenylacetate catabolic process [GO:0010124]","KOG1389"
"5711","A0A1D8PS97","ATP binding [GO:0005524]; pantoate-beta-alanine ligase activity [GO:0004592]; pantothenate biosynthetic process [GO:0015940]","KOG3042"
"5712","Q59TV1",NA,"ENOG502S4MM"
"5713","A0A1D8PKJ1","DNA replication preinitiation complex [GO:0031261]; DNA replication initiation [GO:0006270]",NA
"5714","A0A1D8PRJ4",NA,NA
"5715","A0A1D8PDU6",NA,NA
"5716","A0A1D8PJ49",NA,"ENOG502SGGK"
"5717","A0A1D8PHJ1",NA,"ENOG502T6DQ"
"5718","Q5A3L6",NA,"ENOG502RMRG"
"5719","Q59ST0","integral component of membrane [GO:0016021]",NA
"5720","Q59RI7",NA,"ENOG502RQ4B"
"5721","A0A1D8PTP3",NA,"ENOG502RQC1"
"5722","A0A1D8PQS3",NA,NA
"5723","Q5A3M0",NA,"ENOG502S6U8"
"5724","A0A1D8PN63","integral component of mitochondrial membrane [GO:0032592]; mitochondrial inner membrane [GO:0005743]; lipid homeostasis [GO:0055088]; mitochondrion organization [GO:0007005]","KOG1235"
"5725","A0A1D8PGM8","cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; kynurenine-oxoglutarate transaminase activity [GO:0016212]; pyridoxal phosphate binding [GO:0030170]; biosynthetic process [GO:0009058]",NA
"5726","A0A1D8PDT4","cytosolic large ribosomal subunit [GO:0022625]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","KOG0002"
"5727","Q5AD18","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","ENOG502SCPV"
"5728","A0A1D8PTY8","cellular anatomical entity [GO:0110165]; beta-glucosidase activity [GO:0008422]; scopolin beta-glucosidase activity [GO:0102483]; cellulose catabolic process [GO:0030245]; glucan catabolic process [GO:0009251]","ENOG502QR4D"
"5729","Q5AMQ2","clathrin coat of coated pit [GO:0030132]; clathrin coat of trans-Golgi network vesicle [GO:0030130]; clathrin complex [GO:0071439]; clathrin vesicle coat [GO:0030125]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802]; clathrin heavy chain binding [GO:0032050]; structural molecule activity [GO:0005198]; clathrin coat assembly [GO:0048268]; clathrin-dependent endocytosis [GO:0072583]; intracellular protein transport [GO:0006886]; positive regulation of endocytosis [GO:0045807]","KOG4031"
"5730","Q59WI4",NA,NA
"5731","A0A1D8PEM3","cytoplasm [GO:0005737]; nucleus [GO:0005634]; phospholipase activity [GO:0004620]; ubiquitin binding [GO:0043130]; filamentous growth [GO:0030447]; filamentous growth of a population of unicellular organisms [GO:0044182]; negative regulation of filamentous growth of a population of unicellular organisms [GO:1900429]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; ubiquitin recycling [GO:0010992]; ubiquitin-dependent protein catabolic process [GO:0006511]","KOG0301"
"5732","Q5ALU4","DASH complex [GO:0042729]; attachment of spindle microtubules to kinetochore [GO:0008608]; mitotic spindle organization [GO:0007052]","ENOG502SGDH"
"5733","A0A1D8PQE9","prospore membrane [GO:0005628]; protein localization to prospore membrane [GO:1902657]","ENOG502QRAT"
"5734","A0A1D8PNQ8","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; heat shock protein binding [GO:0031072]; metal ion binding [GO:0046872]; unfolded protein binding [GO:0051082]; chaperone cofactor-dependent protein refolding [GO:0051085]; protein refolding [GO:0042026]; response to heat [GO:0009408]","KOG0715"
"5735","A0A1D8PTX2","mitochondrial inner membrane [GO:0005743]; plasma membrane [GO:0005886]; copper chaperone activity [GO:0016531]; copper ion binding [GO:0005507]; cell redox homeostasis [GO:0045454]; cellular copper ion homeostasis [GO:0006878]; cellular response to oxidative stress [GO:0034599]; mitochondrial cytochrome c oxidase assembly [GO:0033617]","KOG2792"
"5736","Q5A371",NA,"ENOG502T53Z"
"5737","A0A1D8PNA9","chromatin [GO:0000785]; mediator complex [GO:0016592]; transcription coregulator activity [GO:0003712]; positive regulation of transcription by RNA polymerase II [GO:0045944]","ENOG502QVS0"
